location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
BRA,0,193965.16129199998,180.29999999999998,477132.8856789997,0.0,671098.0469709997,180.29999999999998,3722.118951586244,2.459889613685377,0.0
BRA,1,207448.88179199997,180.79999999999998,477132.8856789997,0.0,684581.7674709996,180.79999999999998,3786.40358114491,2.300002205639268,0.0
BRA,2,333733.02770360326,257.2848278400001,491546.6046599991,9.198686400000016,825279.6323636023,266.48351424000015,3096.92565679819,1.4728737159828067,0.03575292984520829
BRA,3,374456.05740510183,281.949,496194.6844192237,12.165,870650.7418243255,294.11400000000003,2960.2492292931497,1.32510791214794,0.04314610089058659
BRA,4,374456.05740510183,281.949,496194.6844192237,12.165,870650.7418243255,294.11400000000003,2960.2492292931497,1.32510791214794,0.04314610089058659
BRA,5,442394.22270384105,308.20273920500034,496197.3831789619,12.913196997500025,938591.605882803,321.1159362025004,2922.905717425726,1.1216181353958123,0.04189838490991101
BRA,6,944750.4920671319,493.7528058325001,496245.624705572,26.287549983750004,1440996.1167727038,520.0403558162501,2770.931333801837,0.5252663310286054,0.05324030501341141
BRA,7,1082635.6486110324,544.682,496258.8658868893,29.9585,1578894.5144979218,574.6405,2747.621364136224,0.4583803115328455,0.055001817574291054
BRA,8,1082635.6486110324,544.682,496258.8658868893,29.9585,1578894.5144979218,574.6405,2747.621364136224,0.4583803115328455,0.055001817574291054
BRA,9,1082635.6486110324,544.682,496257.2305796377,29.9585,1578892.87919067,574.6405,2747.618518344374,0.4583788010456805,0.055001817574291054
BRA,10,1082635.6486110324,544.682,496257.2305796377,29.9585,1578892.87919067,574.6405,2747.618518344374,0.4583788010456805,0.055001817574291054
BRA,11,1082635.6486110324,544.682,496257.2305796377,29.9585,1578892.87919067,574.6405,2747.618518344374,0.4583788010456805,0.055001817574291054
BRA,12,1139628.9698050127,576.5039999999999,505783.00748981774,34.61725,1645411.9772948304,611.1212499999999,2692.447656328152,0.4438137506949791,0.06004685136616572
BRA,13,1139628.9698050127,576.5039999999999,505783.00748981774,34.61725,1645411.9772948304,611.1212499999999,2692.447656328152,0.4438137506949791,0.06004685136616572
CHN,0,4253772.785300776,4504.518304412001,389591.7606586431,169.1925000000001,4643364.54595942,4673.710804412001,993.507031195868,0.09158734618005597,0.03756061993005614
CHN,1,4670386.354581678,5000.006111011497,389523.1112484211,140.50031803625023,5059909.4658301,5140.506429047747,984.3212017473195,0.08340275978801978,0.02810002926332967
CHN,2,5140526.515197522,5579.0320915045,389449.7357770319,109.76873381375003,5529976.250974554,5688.800825318251,972.0811856100074,0.0757606705510919,0.019675228966849093
CHN,3,5704783.965003523,6319.981688095,432139.3198281713,83.1078888525001,6136923.284831694,6403.0895769475,958.4315838600694,0.07575033909770576,0.013150020514940904
CHN,4,6313575.030342269,7089.1127404315,480388.2017919126,50.78087593625011,6793963.232134181,7139.89361636775,951.5496444596114,0.07608814332343018,0.007163220249923572
CHN,5,7056029.360196228,8004.647777044002,618669.3909075273,53.32900600000002,7674698.751103755,8057.976783044002,952.4349545475534,0.08767953750270706,0.00666225516542261
CHN,6,7745980.429792176,8805.600320886002,763791.2232176395,116.82904421000008,8509771.653009815,8922.429365096003,953.7505207157504,0.09860484804221639,0.013267584259178023
CHN,7,8478272.90108634,9727.398282743274,917045.6159934185,188.5451946445054,9395318.517079758,9915.943477387778,947.49617507449,0.10816420121082862,0.019382900665123458
CHN,8,8979074.696494997,10387.907895006001,881183.2467296936,215.97447870999997,9860257.94322469,10603.882373716002,929.8724368789168,0.09813742245330308,0.0207909504871361
CHN,9,9503500.003904821,11102.235331400003,835748.813279823,241.92177392000005,10339248.817184644,11344.157105320002,911.416222571169,0.08794115988177288,0.02179036623694892
CHN,10,10108428.049344692,11669.841223914,828224.3398306675,411.7296372299999,10936652.38917536,12081.570861144,905.2343039553857,0.08193403917875831,0.03528151149017159
CHN,11,10671359.413822254,12015.494706396,737735.894681879,915.8046726599998,11409095.308504133,12931.299379056001,882.2852966332769,0.06913232570222631,0.07621864060016649
CHN,12,11313606.6333338,12425.581910402001,670767.0524104035,1492.3448332899995,11984373.685744204,13917.926743692,861.0746346380838,0.05928852523775147,0.12010261121378082
CHN,13,12029771.454722127,12877.276288458,586786.0859454612,2148.38648391,12616557.540667588,15025.662772368001,839.6672900092816,0.0487778249282638,0.1668354732619673
CZE,0,200757.72169541326,28.349900000000027,664161.7391054261,103.26826106000014,864919.4608008394,131.61816106000018,6571.429458025572,3.308274937056134,3.6426322865336402
CZE,1,217308.63095295033,34.3355,673270.0033825182,125.59337102000103,890578.6343354685,159.92887102000103,5568.592016285108,3.0982202613401415,3.6578285162587125
CZE,2,217308.63095295033,34.3355,675433.0634135961,130.52875550000002,892741.6943665465,164.8642555,5415.010619852321,3.1081741229129305,3.801568507812614
