location,commodity,timestep_0,timestep_1,timestep_2,timestep_3,timestep_4,timestep_5,timestep_6,timestep_7,timestep_8,timestep_9,timestep_10,timestep_11,timestep_12,timestep_13,average
AUS,Compressor,20471.58564,20471.58564,20471.58564,20471.585639999998,20471.58564,20471.585640000005,20471.58564,20471.585639999998,20471.58564,20471.58564,20471.58564,20471.58564,20471.585639999998,20471.58564,20471.58564
AUS,Copper_ore,5.546843835329639,5.460547614083751,5.375119610502561,5.295102748567566,5.221929872027039,4.233907592059861,4.75782979001398,4.696934574959962,4.640695743499173,4.58733697159468,4.536687233158539,3.8776081176590362,3.807855027340552,3.746344577205441,4.698910236285841
AUS,HP,36037.62956923077,36037.628026179635,36037.62656709945,36037.62514516789,36037.62376146526,36037.622416791026,36059.86412119204,36037.6198465527,36037.61862144614,36037.61743632967,36037.616290986625,47776.079579856836,48236.998763062344,48128.54666981883,38612.69405822708
AUS,Nickel,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.80432124,6.80432124,6.80432124,6.8953136076658295,7.146775037542629,7.5943966974414,7.957679046778666,6.974098342102037
AUS,Refrigerant,15112.78647278788,15112.713389810195,15112.638894601056,15112.57060732601,15112.507783032968,15112.44979137786,15112.396095400898,15112.346234850866,15112.299812959456,15112.25648586081,15112.215954058847,15111.538493940345,15111.471182197802,15111.418828620268,15112.25785905895
AUT,Compressor,3383.99676,3383.99676,3383.99676,3383.99676,3383.9967599999995,3383.99676,3383.9967600000004,3383.9967600000004,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.996760000001
AUT,Copper_ore,11.0069,9.036863711001642,9.036863711001642,6.5158036727835835,5.767494582045384,4.130367531637479,4.465455178251772,3.908794221466243,3.174304253785148,2.7742659105229994,2.7742659105229994,3.174304253785148,2.7742659105229994,3.7091491154170173,5.160649854481718
AUT,HP,3603.4741697197555,3605.4868129845286,3602.274700746887,,,,,,,3602.733482984352,3600.6701754371734,56326.27580075317,56326.10898573557,56326.01795914368,23374.13026093814
AUT,Nickel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUT,Refrigerant,4243.64485860806,4240.5036439560445,4240.5036439560445,4237.059033227934,4236.190283563149,4235.44776241332,4234.813130489623,4234.270710549413,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4235.999349792376
AUT,Bauxite,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170656
AUT,HEX,,,,2051117.1857360539,1400928.1665293535,1022313.8177490076,777026.8663242583,606970.6230690043,,,,,,,1171671.3318815357
AUT,Iron,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.64371259918
