location,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AUS,2.377879160426687,2.3599075488586454,2.3418704284745595,2.3220239196615156,2.304889577326349,2.2903131450812264,2.27089412004794,1.9235562459842621,1.8057193064042734,1.8020729806352718,1.7017932662950659,1.485885603991467,1.3624759559082151,1.2547531851155813
AUT,7.99858464218244,7.013351341027962,7.017472110140703,6.233115267507764,5.929307710830914,5.61068758307975,5.280327461701443,4.9418249957763,3.004542804924865,3.0071518931077037,3.01327229064427,3.2531789262560524,3.384272823006241,3.5376525742197344
BRA,2.459889613685377,2.300002205639268,1.4728737159828067,1.32510791214794,1.32510791214794,1.1216181353958123,0.5252663310286054,0.4583803115328455,0.4583803115328455,0.4583788010456805,0.4583788010456805,0.4583788010456805,0.4438137506949791,0.4438137506949791
CHN,0.09158734618005597,0.08340275978801978,0.0757606705510919,0.07575033909770576,0.07608814332343018,0.08767953750270706,0.09860484804221639,0.10816420121082862,0.09813742245330308,0.08794115988177288,0.08193403917875831,0.06913232570222631,0.05928852523775147,0.0487778249282638
CZE,3.308274937056134,3.0982202613401415,3.1081741229129305,3.15706968234678,3.2701980782428444,3.3815636153245228,3.3515944120320347,3.468959769906851,3.1437550977994158,3.302133399173714,2.8974467176614302,3.105655582487382,3.2574208087450036,2.25350329702118
DEU,3.0671160803665583,3.2115994665923835,2.2369902687841448,1.9539043136019132,1.9539043136019132,1.9539043136019132,2.0327618431085677,0.8057790147339094,0.5604562400307864,0.5491331157205742,0.5874470436381075,0.6135517201749364,0.6132899754061222,0.6350026276922933
ITA,2.7229500575549905,2.4358468629316903,2.6614953770818817,1.9121460812876585,1.792030620563885,1.8700768698636294,2.0594542007205723,1.312834427804886,1.144160519769607,1.034546445674867,0.9843520781614833,0.93372478335833,0.8813634069778071,0.8360741874753129
JPN,0.4768146651924013,0.44969369532536835,0.42410757502110985,0.3999865562064839,0.377262020838218,0.3558665652337238,0.33552281986249666,0.30906603406518435,0.2912248786893075,0.2744636056348347,0.25873774920727277,0.24396337015216868,0.2301013991424617,0.21710070975118315
KOR,0.42090001016672995,0.3825833897022194,0.36074545648840495,0.32304824034625407,0.2711388227725845,0.23492905313133955,0.23493248935065045,0.23785882073742995,0.24192671135455718,0.24627145517093435,0.25083515198728745,0.25582129461165903,0.2609495566273536,0.26636113511231446
ROE,0.17591604286295334,0.1717187420559978,0.1857412180376674,0.20227188553562575,0.23747895829323415,0.2702633593562819,0.30920984591882605,0.33210539694482105,0.27588286431697556,0.2437242450787855,0.22261817210921284,0.26111565442207757,0.23337595731785987,0.21363468928497165
ROW,0.1929922633419835,0.18800615353805988,0.18297963255459412,0.17826039428430018,0.17375437624563955,0.16733981226590836,0.1523161441210289,0.1378543728307574,0.12441590854761451,0.11586740708312264,0.10891766376828838,0.08384114761601208,0.08079284341623799,0.07874514349042618
TOTAL,0.4753100133311271,0.45705368776751826,0.4424304662894963,0.43339027437284766,0.42710220892411693,0.42222139622674326,0.4199085841942422,0.39217826871185446,0.3639196212542535,0.34355530803403683,0.3245915712280061,0.3186025081884654,0.3013630632104103,0.2850065964819361
USA,0.6816333875531039,0.744888097799995,0.8038479216268007,0.8879623692357181,0.9352617526644923,1.0005651257522707,1.087185501960572,0.9213326878063869,0.9334203972076058,0.9456254953906813,0.9114165670094198,1.0068094362583342,1.0195050581553544,1.0284491806122624
