location,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AUS,0.06969993493092126,0.07113821828038208,0.07264754239409785,0.07413989458472595,0.07564139045796775,0.07715346808141622,0.07862402193888184,0.09252046748285135,0.09914691992034838,0.10040213445876232,0.10588295069567022,0.11602920121297747,0.1221903634234228,0.12769761618340228
AUT,2.8925634549684553,2.7239018447725156,2.726363239103644,2.1864422908783903,2.0322556058077335,1.9675941318781027,1.7312293865424593,1.6421935599995015,1.3890728600721411,1.4057941268914727,1.4099089398769695,1.3937692814272666,1.4143692095849607,1.3970121233891604
BRA,0.0,0.0,0.03575292984520829,0.04314610089058659,0.04314610089058659,0.04189838490991101,0.05324030501341141,0.055001817574291054,0.055001817574291054,0.055001817574291054,0.055001817574291054,0.055001817574291054,0.06004685136616572,0.06004685136616572
CHN,0.03756061993005614,0.02810002926332967,0.019675228966849093,0.013150020514940904,0.007163220249923572,0.00666225516542261,0.013267584259178023,0.019382900665123458,0.0207909504871361,0.02179036623694892,0.03528151149017159,0.07621864060016649,0.12010261121378082,0.1668354732619673
CZE,3.6426322865336402,3.6578285162587125,3.801568507812614,3.971699363632392,4.235692956269749,4.556782004048287,4.71733082378297,5.201836879614392,5.574101542013708,6.215675874765983,6.8647009978509415,7.680626663689505,8.541913432634805,7.95478538258708
DEU,3.3254955122076524,3.277577020220151,2.7304397551969153,2.523822437449555,2.523822437449555,2.523822437449556,2.518566973365616,2.196006854154497,2.2953783309833726,2.3494319521529428,2.3604209022425775,2.43320630888995,2.5105658941734754,2.583652358733579
ITA,1.8615528486433657,1.925105942627496,1.9466869333333334,2.039526531892939,2.030168526798721,2.050061852466212,2.073337026404422,1.9542358332091276,2.0011880495548913,2.0132023062541546,2.015766422141692,2.021430915953621,2.026094595330823,2.0299455058558653
JPN,1.6778907059796253,1.6865964256462913,1.6948129598027475,1.7025621114472327,1.7098653890402242,1.716743973728228,1.7232185824301205,1.729309421784346,1.7350361192158272,1.7404176942667053,1.7454725183827533,1.7502182864550682,1.7546720026917821,1.7588499792827135
KOR,1.4471476147451752,1.46883230358656,1.481431726645242,1.5160791714450632,1.527238339067102,1.5313604535165202,1.5313604535165202,1.5359066749776356,1.5412308011178009,1.5467798121598548,1.55255394147589,1.5585522969211745,1.5647727945713192,1.5712120802812175
ROE,0.02105412419519184,0.024396174702250202,0.027348545541090126,0.030783866623879944,0.03481135873886837,0.04146771532912245,0.04877627164168203,0.056533263764815635,0.055936809005995645,0.05427001191138814,0.05534783447966353,0.0638876748085776,0.062195596514025175,0.06841422090382565
ROW,0.30975126914698914,0.3217749152696257,0.353651075660227,0.38403864275140076,0.4257923602012991,0.42987783665277746,0.3286842988308443,0.2674041957888557,0.22645562231430394,0.21861903706754873,0.18742937105633523,0.11847813172500436,0.1083660917824991,0.10177534335230638
TOTAL,0.19376224221004804,0.18818791462110404,0.1841654956321678,0.1876581504549148,0.18738030284401527,0.1848336404061441,0.17757354223895339,0.18040605992627223,0.17619022416235663,0.17242199664737415,0.17449399503823482,0.1884786331055358,0.2018880163328968,0.21631849472388287
USA,0.4024011883622714,0.3804348581065238,0.37275512545187034,0.3733130759775084,0.34793997290879836,0.3317674229881071,0.31790652387911583,0.3328214113583634,0.32189407354974003,0.3118488887015238,0.2987047910679077,0.30035979539623014,0.29330582601734045,0.28516094589018415
