,technology,carrier,node,time_operation,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
1119,HEX_manufacturing,HEX,JPN,13,17.0,14.76457,14.76457,14.76457,14.76457,14.76457
1120,HEX_manufacturing,HEX,KOR,0,0.6,0.6,0.6,0.6,0.6,0.6
1121,HEX_manufacturing,HEX,KOR,1,1.0,1.0,1.0,1.0,1.0,1.0
1122,HEX_manufacturing,HEX,KOR,2,1.0,1.0,1.0,1.0,1.0,1.0
1123,HEX_manufacturing,HEX,KOR,3,1.0,1.0,1.0,1.0,1.0,1.0
1124,HEX_manufacturing,HEX,KOR,4,1.0,1.0,1.0,1.0,1.0,1.0
1125,HEX_manufacturing,HEX,KOR,5,1.0,1.0,1.0,1.0,1.0,1.0
1126,HEX_manufacturing,HEX,KOR,6,1.0,1.0,1.0,1.0,1.0,1.0
1127,HEX_manufacturing,HEX,KOR,7,1.0,1.0,1.0,1.0,1.0,1.0
1128,HEX_manufacturing,HEX,KOR,8,1.0,1.0,1.0,1.0,1.0,1.0
1129,HEX_manufacturing,HEX,KOR,9,1.0,1.0,1.0,1.0,1.0,1.0
1130,HEX_manufacturing,HEX,KOR,10,1.0,1.0,1.0,1.0,1.0,1.0
1131,HEX_manufacturing,HEX,KOR,11,1.0,1.0,1.0,1.0,1.0,1.0
1132,HEX_manufacturing,HEX,KOR,12,1.0,1.0,1.0,1.0,1.0,1.0
1133,HEX_manufacturing,HEX,KOR,13,1.0,1.0,1.0,1.0,1.0,1.0
1134,HEX_manufacturing,HEX,ROE,0,4.7,4.7,4.7,4.7,4.7,4.7
1135,HEX_manufacturing,HEX,ROE,1,6.0,6.0,6.0,6.0,6.0,6.0
1136,HEX_manufacturing,HEX,ROE,2,7.0,7.0,7.0,7.0,7.0,7.0
1137,HEX_manufacturing,HEX,ROE,3,8.0,8.0,8.0,8.0,8.0,8.0
1138,HEX_manufacturing,HEX,ROE,4,9.0,9.0,9.0,9.0,9.0,9.0
1139,HEX_manufacturing,HEX,ROE,5,11.0,11.0,11.0,11.0,11.0,11.0
1140,HEX_manufacturing,HEX,ROE,6,13.0,13.0,13.0,13.0,13.0,13.0
1141,HEX_manufacturing,HEX,ROE,7,16.0,16.0,16.0,16.0,16.0,16.0
1142,HEX_manufacturing,HEX,ROE,8,19.0,19.0,19.0,19.0,19.0,19.0
1143,HEX_manufacturing,HEX,ROE,9,22.0,22.0,22.0,22.0,22.0,22.0
1144,HEX_manufacturing,HEX,ROE,10,24.7,24.7,24.7,24.7,27.0,24.7
1145,HEX_manufacturing,HEX,ROE,11,26.1,32.0,32.0,32.0,32.0,32.0
1146,HEX_manufacturing,HEX,ROE,12,27.6,38.0,38.0,38.0,38.0,38.0
1147,HEX_manufacturing,HEX,ROE,13,29.2,45.0,45.0,45.0,45.0,45.0
1148,HEX_manufacturing,HEX,ROW,0,31.01624169306931,31.01624169306931,31.01624169306931,31.01624169306931,31.23624169306931,37.00693069306931
1149,HEX_manufacturing,HEX,ROW,1,35.617501594059405,35.617501594059405,35.617501594059405,35.617501594059405,36.3339536930691,43.818491693069305
1150,HEX_manufacturing,HEX,ROW,2,41.48268969306931,41.48268969306931,41.48268969306931,41.48268969306931,42.63268969306931,51.08268969306931
1151,HEX_manufacturing,HEX,ROW,3,48.945268693069295,48.94526869306931,48.945268693069295,48.94526869306931,48.94526869306931,58.476064693069304
1152,HEX_manufacturing,HEX,ROW,4,57.7742836930693,57.7742836930693,57.7742836930693,57.77428369306931,57.77428369306929,66.7742836930693
1153,HEX_manufacturing,HEX,ROW,5,67.16370969306931,67.16370969306931,67.16370969306931,67.16370969306931,67.16370969306932,75.59460969306932
1154,HEX_manufacturing,HEX,ROW,6,77.1,77.1,77.1,77.1,77.1,77.1
1155,HEX_manufacturing,HEX,ROW,7,77.1,77.1,77.1,77.1,77.1,77.1
1156,HEX_manufacturing,HEX,ROW,8,80.24234244554457,80.24234244554457,80.24234244554457,80.24234244554457,79.77793540000002,83.68788699999999
1157,HEX_manufacturing,HEX,ROW,9,95.22446444554456,95.22446444554456,95.22446444554456,95.22446444554456,92.5465638,98.287207
1158,HEX_manufacturing,HEX,ROW,10,109.35892144554455,109.46680044554455,109.35892144554455,109.46680044554455,106.379432,113.033643
1159,HEX_manufacturing,HEX,ROW,11,130.56211844554457,128.22603644554457,124.19127400408433,128.22603644554457,122.57340560000002,120.963702
1160,HEX_manufacturing,HEX,ROW,12,149.35445544554457,148.30261244554455,145.1947120040843,148.30261244554455,139.47163120000002,137.040278
1161,HEX_manufacturing,HEX,ROW,13,162.05445544554456,171.04072344554456,167.97906244554454,171.04072344554456,159.47107219999998,155.778389
1162,HEX_manufacturing,HEX,USA,0,20.92506930693069,20.92506930693069,20.92506930693069,20.92506930693069,20.92506930693069,13.62506930693069
1163,HEX_manufacturing,HEX,USA,1,19.594399306930693,19.594399306930693,19.594399306930693,19.594399306930693,19.594399306930693,10.69439930693069
1164,HEX_manufacturing,HEX,USA,2,19.132650306930692,19.132650306930692,19.132650306930692,19.132650306930692,19.132650306930692,9.232650306930688
1165,HEX_manufacturing,HEX,USA,3,18.637579306930693,18.637579306930693,18.637579306930693,18.637579306930693,18.637579306930693,8.514851485148515
1166,HEX_manufacturing,HEX,USA,4,18.106783306930694,18.106783306930694,18.106783306930694,18.106783306930694,18.106783306930694,8.514851485148515
1167,HEX_manufacturing,HEX,USA,5,17.537683306930692,17.537683306930692,17.537683306930692,17.537683306930692,17.537683306930692,8.514851485148515
1168,HEX_manufacturing,HEX,USA,6,17.165144000000005,17.165144000000005,17.165144000000005,17.16514399999999,17.165143999999998,14.865144
1169,HEX_manufacturing,HEX,USA,7,25.2,25.2,25.2,25.2,25.2,25.2
1170,HEX_manufacturing,HEX,USA,8,25.2,25.2,25.2,25.2,25.2,25.2
1171,HEX_manufacturing,HEX,USA,9,25.2,25.2,25.2,25.2,25.2,25.2
1172,HEX_manufacturing,HEX,USA,10,25.2,25.2,25.2,25.2,25.2,25.2
1173,HEX_manufacturing,HEX,USA,11,25.2,25.2,25.2,25.2,25.2,25.2
1174,HEX_manufacturing,HEX,USA,12,25.2,25.2,25.2,25.2,25.2,25.2
1175,HEX_manufacturing,HEX,USA,13,25.2,25.2,25.2,25.2,25.2,25.2
1176,HP_assembly,HP,AUS,0,2.11,2.11,2.11,2.11,2.11,2.11
1177,HP_assembly,HP,AUS,1,2.2,2.2,2.2,2.2,2.2,2.2
1178,HP_assembly,HP,AUS,2,2.3,2.3,2.3,2.3,2.3,2.3
1179,HP_assembly,HP,AUS,3,2.4,2.4,2.4,2.4,2.4,2.4
1180,HP_assembly,HP,AUS,4,2.5,2.5,2.5,2.5,2.5,2.5
1181,HP_assembly,HP,AUS,5,2.6,2.6,2.6,2.6,2.6,2.6
1182,HP_assembly,HP,AUS,6,2.7,2.7,2.7,2.7,2.7,2.7
1183,HP_assembly,HP,AUS,7,2.8,2.8,2.8,2.8,2.8,2.8
1184,HP_assembly,HP,AUS,8,2.9,2.9,2.9,2.9,2.9,2.9
1185,HP_assembly,HP,AUS,9,3.0,3.0,3.0,3.0,3.0,3.0
1186,HP_assembly,HP,AUS,10,3.1,3.1,3.1,3.1,3.1,3.1
1187,HP_assembly,HP,AUS,11,3.3,7.0,7.0,7.0,7.0,7.0
1188,HP_assembly,HP,AUS,12,3.4,8.0,8.0,8.0,8.0,8.0
1189,HP_assembly,HP,AUS,13,3.5,9.0,9.0,9.0,9.0,9.0
1190,HP_assembly,HP,AUT,0,0.393632,0.393632,0.393632,0.393632,0.3,0.4
1191,HP_assembly,HP,AUT,1,0.4,0.4,0.4,0.4,0.4,0.460549
1192,HP_assembly,HP,AUT,2,0.4,0.4,0.4,0.4,0.4,0.538843
1193,HP_assembly,HP,AUT,3,0.6699999999999999,0.6699999999999999,0.6699999999999999,0.6699999999999999,0.630446,1.5
1194,HP_assembly,HP,AUT,4,0.737622,0.737622,0.737622,0.737622,0.737622,1.5
1195,HP_assembly,HP,AUT,5,0.863018,0.863018,0.863018,0.863018,0.863018,1.5
1196,HP_assembly,HP,AUT,6,1.009731,1.009731,1.009731,1.009731,1.009731,1.5
1197,HP_assembly,HP,AUT,7,1.181385,1.181385,1.181385,1.181385,1.181385,1.5
1198,HP_assembly,HP,AUT,8,1.5,1.5,1.5,1.5,1.5,1.5
1199,HP_assembly,HP,AUT,9,1.617198,1.617198,1.617198,1.617198,1.5,2.5
1200,HP_assembly,HP,AUT,10,2.6,1.892121,2.213782,1.892121,1.5,2.6
1201,HP_assembly,HP,AUT,11,2.8,1.892121,2.213782,1.892121,1.5,2.6
1202,HP_assembly,HP,AUT,12,3.0,1.892121,2.213782,1.892121,1.5,2.6
1203,HP_assembly,HP,AUT,13,3.1,1.892121,2.213782,1.892121,1.5,2.6
1204,HP_assembly,HP,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
1205,HP_assembly,HP,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
1206,HP_assembly,HP,BRA,2,1.5123200000000026,1.5123200000000026,1.5123200000000026,1.5123200000000026,1.5123200000000026,0.0
1207,HP_assembly,HP,BRA,3,2.0,2.0,2.0,2.0,2.0,1.8587190000000007
1208,HP_assembly,HP,BRA,4,2.0,2.0,2.0,2.0,2.0,1.8587190000000007
1209,HP_assembly,HP,BRA,5,2.0,2.0,2.0,2.0,2.0,1.8587190000000007
1210,HP_assembly,HP,BRA,6,2.0,2.0,2.0,2.0,2.0,1.8587190000000007
1211,HP_assembly,HP,BRA,7,2.0,2.0,2.0,2.0,2.0,1.8587190000000007
1212,HP_assembly,HP,BRA,8,2.0,2.0,2.0,2.0,2.0,2.0
1213,HP_assembly,HP,BRA,9,2.0,2.0,2.0,2.0,2.0,2.0
1214,HP_assembly,HP,BRA,10,6.675983999999996,6.619292999999997,7.062201999999997,6.619292999999997,2.0,2.0
1215,HP_assembly,HP,BRA,11,10.3,2.0,2.0,2.0,2.0,0.0
1216,HP_assembly,HP,BRA,12,10.4,3.0,3.0,3.0,3.0,0.0
1217,HP_assembly,HP,BRA,13,10.4,3.0,3.0,3.0,3.0,0.0
1218,HP_assembly,HP,CHN,0,39.6,39.6,39.6,39.6,39.45,39.6
1219,HP_assembly,HP,CHN,1,42.0,42.0,42.0,42.0,42.0,43.60681099999999
1220,HP_assembly,HP,CHN,2,45.0,45.0,45.0,45.0,45.0,49.638111
1221,HP_assembly,HP,CHN,3,50.545159,50.545159,50.545159,50.545159,50.0,52.571315999999996
1222,HP_assembly,HP,CHN,4,56.39867327472527,56.39867327472527,56.39867327472527,56.334217,55.26070600000001,58.826998999999994
1223,HP_assembly,HP,CHN,5,64.86697327472527,64.86697327472527,64.86697327472527,64.802517,64.72900600000003,65.333797
1224,HP_assembly,HP,CHN,6,75.59823627472527,75.59823627472527,75.59823627472527,75.53377999999998,75.51026900000001,72.706424
1225,HP_assembly,HP,CHN,7,86.38480885714284,86.38480885714284,86.38480885714284,86.32035258241757,86.67035258241756,81.56125799999998
1226,HP_assembly,HP,CHN,8,93.9,93.9,93.9,93.9,88.989819,91.667706
1227,HP_assembly,HP,CHN,9,101.6,101.6,101.6,101.6,90.86148800000001,101.6
1228,HP_assembly,HP,CHN,10,109.9,109.9,109.9,109.9,94.36196299999999,109.9
1229,HP_assembly,HP,CHN,11,118.9,103.247118,109.9,103.247118,94.611012,107.16230769230769
1230,HP_assembly,HP,CHN,12,128.7,109.9,109.9,109.9,95.88895699999999,109.9
1231,HP_assembly,HP,CHN,13,139.2,109.9,109.9,109.9,97.28918300000001,109.9
1232,HP_assembly,HP,CZE,0,1.25,1.25,1.25,1.25,0.770000000000002,1.2
1233,HP_assembly,HP,CZE,1,1.25,1.25,1.25,1.25,1.25,1.25
1234,HP_assembly,HP,CZE,2,1.25,1.25,1.25,1.25,1.25,1.25
1235,HP_assembly,HP,CZE,3,1.25,1.25,1.25,1.25,1.25,1.5
1236,HP_assembly,HP,CZE,4,1.5355437252747284,1.5355437252747284,1.5355437252747284,1.6,1.25,1.6
1237,HP_assembly,HP,CZE,5,1.5355437252747284,1.5355437252747284,1.5355437252747284,1.6,1.25,1.7
1238,HP_assembly,HP,CZE,6,1.5355437252747284,1.5355437252747284,1.5355437252747284,1.6,1.25,1.8
1239,HP_assembly,HP,CZE,7,1.5355437252747284,1.5355437252747284,1.5355437252747284,1.6,1.25,1.9
1240,HP_assembly,HP,CZE,8,2.0,2.0,2.0,2.0,1.5341409999999964,2.0
1241,HP_assembly,HP,CZE,9,2.1,2.1,2.1,2.1,1.5341409999999964,2.1
1242,HP_assembly,HP,CZE,10,2.2,2.2,2.2,2.2,1.5341409999999964,2.2
1243,HP_assembly,HP,CZE,11,2.3,2.9940369999999983,4.402438999999999,2.9940369999999983,1.5341409999999964,7.542418000000012
1244,HP_assembly,HP,CZE,12,2.5,2.9940369999999983,6.285020999999999,2.9940369999999983,1.5341409999999964,10.961853999999999
1245,HP_assembly,HP,CZE,13,2.6,2.9940369999999983,7.532351466106464,2.9940369999999983,1.5341409999999964,11.499369
1246,HP_assembly,HP,DEU,0,0.0,0.0,0.0,0.0,0.8499999999999979,4.25
1247,HP_assembly,HP,DEU,1,1.617203900990091,1.617203900990091,1.617203900990091,1.617203900990091,0.8499999999997954,4.5
1248,HP_assembly,HP,DEU,2,3.801601000000001,3.801601000000001,3.801601000000001,3.801601000000001,2.584483,4.8
1249,HP_assembly,HP,DEU,3,4.25,4.25,4.25,4.25,4.25,5.0
1250,HP_assembly,HP,DEU,4,4.25,4.25,4.25,4.25,4.25,5.3
1251,HP_assembly,HP,DEU,5,4.25,4.25,4.25,4.25,4.25,5.6
1252,HP_assembly,HP,DEU,6,4.25,4.25,4.25,4.25,4.25,6.0
1253,HP_assembly,HP,DEU,7,4.25,4.25,4.25,4.25,4.25,6.3
1254,HP_assembly,HP,DEU,8,5.73,5.73,5.73,5.73,4.25,6.7
1255,HP_assembly,HP,DEU,9,7.1,7.1,7.1,7.1,4.25,7.1
1256,HP_assembly,HP,DEU,10,7.5,7.5,7.5,7.5,4.25,7.5
1257,HP_assembly,HP,DEU,11,7.9,7.5,7.5,7.5,4.25,9.107692307692307
1258,HP_assembly,HP,DEU,12,8.4,7.5,7.5,7.5,4.25,13.53772499999999
1259,HP_assembly,HP,DEU,13,8.9,7.5,7.5,7.5,4.25,17.335106000000003
1260,HP_assembly,HP,ITA,0,1.2970569999999997,1.2970569999999997,1.2970569999999997,1.2970569999999997,1.1706889999999983,4.0
1261,HP_assembly,HP,ITA,1,2.2009900990099003,2.2009900990099003,2.2009900990099003,2.2009900990099003,1.484538000000203,4.2
1262,HP_assembly,HP,ITA,2,2.6,2.6,2.6,2.6,1.45,4.5
1263,HP_assembly,HP,ITA,3,2.8071230000000007,2.8071230000000007,2.8071230000000007,2.8071230000000007,2.8071230000000007,4.7
1264,HP_assembly,HP,ITA,4,4.0,4.0,4.0,4.0,4.0,5.0
1265,HP_assembly,HP,ITA,5,4.0,4.0,4.0,4.0,4.0,5.3
1266,HP_assembly,HP,ITA,6,4.0,4.0,4.0,4.0,4.0,5.6
1267,HP_assembly,HP,ITA,7,4.0,4.0,4.0,4.0,4.0,5.9
1268,HP_assembly,HP,ITA,8,6.3,6.3,6.3,6.3,4.33,6.3
1269,HP_assembly,HP,ITA,9,6.7,6.7,6.7,6.7,5.285091199999995,6.7
1270,HP_assembly,HP,ITA,10,7.0,7.0,7.0,7.0,5.99,7.0
1271,HP_assembly,HP,ITA,11,7.5,7.0,9.557062441460262,7.0,7.04,22.601643
1272,HP_assembly,HP,ITA,12,7.9,7.0,9.557062441460262,7.0,8.28,26.443922
1273,HP_assembly,HP,ITA,13,8.4,7.0,9.74,7.0,9.74,30.939389
1274,HP_assembly,HP,JPN,0,5.968,5.968,5.968,5.968,5.968,5.968
1275,HP_assembly,HP,JPN,1,6.39867,6.39867,6.39867,6.39867,6.39867,6.39867
1276,HP_assembly,HP,JPN,2,6.860419,6.860419,6.860419,6.860419,6.860419,6.860419
1277,HP_assembly,HP,JPN,3,7.35549,7.35549,7.35549,7.35549,7.35549,7.35549
1278,HP_assembly,HP,JPN,4,7.886286,7.886286,7.886286,7.886286,7.886286,7.886286
1279,HP_assembly,HP,JPN,5,8.455386,8.455386,8.455386,8.455386,8.455386,8.455386
1280,HP_assembly,HP,JPN,6,9.065554,9.065554,9.065554,9.065554,9.065554,9.065554
1281,HP_assembly,HP,JPN,7,9.719754,9.719754,9.719754,9.719754,9.719754,9.719754
1282,HP_assembly,HP,JPN,8,10.421163,10.421163,10.421163,10.421163,10.421163,10.421163
1283,HP_assembly,HP,JPN,9,11.173188,11.173188,11.173188,11.173188,11.173188,11.173188
1284,HP_assembly,HP,JPN,10,14.0,14.76457,14.0,14.76457,11.979482,13.770823
1285,HP_assembly,HP,JPN,11,20.6,12.843961,14.0,12.843961,12.843961,12.843961
1286,HP_assembly,HP,JPN,12,22.2,13.770823,14.0,13.770823,13.770823,13.770823
1287,HP_assembly,HP,JPN,13,23.9,14.76457,14.76457,14.76457,14.76457,14.76457
1288,HP_assembly,HP,KOR,0,4.481311,4.481311,4.481311,4.481311,4.481311,4.481311
1289,HP_assembly,HP,KOR,1,4.804697,4.804697,4.804697,4.804697,4.804697,4.804697
1290,HP_assembly,HP,KOR,2,5.151419,5.151419,5.151419,5.151419,5.151419,5.151419
1291,HP_assembly,HP,KOR,3,6.86,6.86,6.86,6.86,6.6557249999999994,5.523162
1292,HP_assembly,HP,KOR,4,6.86,6.86,6.86,6.86,6.86,5.921732
1293,HP_assembly,HP,KOR,5,6.86,6.86,6.86,6.86,6.86,6.349063
1294,HP_assembly,HP,KOR,6,6.86,6.86,6.86,6.86,6.86,6.807233
1295,HP_assembly,HP,KOR,7,7.298465,7.298465,7.298465,7.298465,7.298465,7.298465
1296,HP_assembly,HP,KOR,8,7.825146,7.825146,7.825146,7.825146,7.825146,7.825146
1297,HP_assembly,HP,KOR,9,12.781331000000005,12.781331000000003,12.781331000000005,12.781331000000005,8.389834,11.908529000000007
1298,HP_assembly,HP,KOR,10,14.4,14.4,14.4,14.4,8.995272,13.179055
1299,HP_assembly,HP,KOR,11,15.5,9.6444,10.49349633514457,9.6444,9.6444,9.6444
1300,HP_assembly,HP,KOR,12,16.6,10.64151799999999,10.64151799999999,10.64151799999999,10.340371,10.340371
1301,HP_assembly,HP,KOR,13,17.9,14.4,14.4,14.4,11.086566,11.086566
1302,HP_assembly,HP,ROE,0,14.0,14.0,14.0,14.0,14.0,14.0
1303,HP_assembly,HP,ROE,1,14.8,14.8,14.8,14.8,16.283655999999993,14.8
1304,HP_assembly,HP,ROE,2,15.7,15.7,15.7,15.7,18.067117999999997,15.7
1305,HP_assembly,HP,ROE,3,16.6,16.6,16.6,16.6,18.689553999999998,16.6
1306,HP_assembly,HP,ROE,4,17.6,17.6,17.6,17.6,19.023510999999978,17.6
1307,HP_assembly,HP,ROE,5,18.6,18.6,18.6,18.6,19.023510999999978,18.6
1308,HP_assembly,HP,ROE,6,18.65,18.65,18.65,18.65,19.023510999999978,19.7
1309,HP_assembly,HP,ROE,7,20.337582417582418,20.337582417582418,20.337582417582418,20.337582417582418,20.337582417582418,20.8
1310,HP_assembly,HP,ROE,8,22.0,22.0,22.0,22.0,31.55374600000001,22.0
1311,HP_assembly,HP,ROE,9,23.3,23.3,23.3,23.3,45.37797479999999,23.3
1312,HP_assembly,HP,ROE,10,24.7,24.7,24.7,24.7,60.36512600000002,24.7
1313,HP_assembly,HP,ROE,11,26.1,47.695230000000016,41.36437955853977,47.695230000000016,60.36512600000002,35.0
1314,HP_assembly,HP,ROE,12,27.6,69.970382,62.65155653389354,69.970382,81.40027800000001,41.0
1315,HP_assembly,HP,ROE,13,29.2,102.950011,91.6922500742713,102.950011,106.154248,60.066961
1316,HP_assembly,HP,ROW,0,11.9,11.9,11.9,11.9,11.9,4.990689
1317,HP_assembly,HP,ROW,1,11.9,11.9,11.9,11.9,11.9,5.350834
1318,HP_assembly,HP,ROW,2,11.9,11.9,11.9,11.9,11.9,5.736967
1319,HP_assembly,HP,ROW,3,11.9,11.9,11.9,11.9,11.9,6.150966
1320,HP_assembly,HP,ROW,4,11.9,11.9,11.9,11.9,11.9,6.59484
1321,HP_assembly,HP,ROW,5,11.9,11.9,11.9,11.9,11.9,7.981738
1322,HP_assembly,HP,ROW,6,11.9,11.9,11.9,11.9,11.9,9.689854
1323,HP_assembly,HP,ROW,7,11.9,11.9,11.9,11.9,11.9,11.628062
1324,HP_assembly,HP,ROW,8,11.9,11.9,11.9,11.9,11.9,11.89
1325,HP_assembly,HP,ROW,9,11.9,11.9,11.9,11.9,11.9,11.89
1326,HP_assembly,HP,ROW,10,11.9,11.9,11.9,11.9,11.9,11.89
1327,HP_assembly,HP,ROW,11,11.9,32.062314,25.44802166485543,32.062314,32.454435000000004,14.240653
1328,HP_assembly,HP,ROW,12,11.9,33.213738,34.133679024646206,33.213738,33.605859,18.515734000000002
1329,HP_assembly,HP,ROW,13,11.9,33.213738,34.163411,33.213738,34.72,19.346747
1330,HP_assembly,HP,USA,0,30.0,30.0,30.0,30.0,30.0,30.0
1331,HP_assembly,HP,USA,1,32.64,32.64,32.64,32.64,32.64,32.64
1332,HP_assembly,HP,USA,2,34.0,34.0,34.0,34.0,34.0,34.0
1333,HP_assembly,HP,USA,3,35.300565999999996,35.300565999999996,35.300565999999996,35.300565999999996,34.0,36.778684999999996
1334,HP_assembly,HP,USA,4,39.099228,39.099228,39.099228,39.099228,39.099228,40.178777
1335,HP_assembly,HP,USA,5,43.225858,43.225858,43.225858,43.225858,43.225858,43.878076
1336,HP_assembly,HP,USA,6,47.761633,47.761633,47.761633,47.761633,47.761633,47.902914
1337,HP_assembly,HP,USA,7,52.140657,52.140657,52.140657,52.140657,52.140657,52.281938
1338,HP_assembly,HP,USA,8,57.632741,57.632741,57.632741,57.632741,56.905035,58.905035
1339,HP_assembly,HP,USA,9,64.088678,64.088678,64.088678,64.088678,62.088678,64.088678
1340,HP_assembly,HP,USA,10,69.728482,69.728482,69.728482,69.728482,67.728482,75.864588
1341,HP_assembly,HP,USA,11,76.50766300000001,69.728482,69.728482,69.728482,70.364588,75.864588
1342,HP_assembly,HP,USA,12,89.9,69.728482,69.728482,69.728482,76.040672,82.540672
1343,HP_assembly,HP,USA,13,97.4,69.728482,72.43659445962223,69.728482,83.304251,89.804251
1344,Iron_mining,Iron,AUS,0,53.724720000000005,53.724720000000005,53.724720000000005,53.724720000000005,53.724720000000005,53.724720000000005
1345,Iron_mining,Iron,AUS,1,56.29960000000001,56.29960000000001,56.29960000000001,56.29960000000001,56.29960000000001,56.29960000000001
1346,Iron_mining,Iron,AUS,2,59.05800000000001,59.05800000000001,59.05800000000001,59.05800000000001,59.05800000000001,59.05800000000001
1347,Iron_mining,Iron,AUS,3,61.9318,61.9318,61.9318,61.9318,61.9318,61.9318
1348,Iron_mining,Iron,AUS,4,64.80560000000001,64.80560000000001,64.80560000000001,64.80560000000001,64.80560000000001,64.80560000000001
1349,Iron_mining,Iron,AUS,5,67.67940000000002,67.67940000000002,67.67940000000002,67.67940000000002,67.67940000000002,67.67940000000002
1350,Iron_mining,Iron,AUS,6,70.78400000000002,70.78400000000002,70.78400000000002,70.78400000000002,70.78400000000002,70.78400000000002
1351,Iron_mining,Iron,AUS,7,73.8886,73.8886,73.8886,73.8886,73.8886,73.8886
1352,Iron_mining,Iron,AUS,8,76.9932,76.9932,76.9932,76.9932,76.9932,76.9932
1353,Iron_mining,Iron,AUS,9,80.21320000000001,80.21320000000001,80.21320000000001,80.21320000000001,80.21320000000001,80.21320000000001
1354,Iron_mining,Iron,AUS,10,83.54860000000002,83.54860000000002,83.54860000000002,83.54860000000002,83.54860000000002,83.54860000000002
1355,Iron_mining,Iron,AUS,11,88.83460000000001,156.73700000000002,156.73700000000002,156.73700000000002,156.73700000000002,156.73700000000002
1356,Iron_mining,Iron,AUS,12,92.28540000000001,176.70460000000003,176.70460000000003,176.70460000000003,176.70460000000003,176.70460000000003
1357,Iron_mining,Iron,AUS,13,95.85160000000002,196.78760000000003,196.78760000000003,196.78760000000003,196.78760000000003,196.78760000000003
1358,Iron_mining,Iron,AUT,0,6.223934464,6.223934464,6.223934464,6.223934464,4.505600000000001,6.340800000000001
1359,Iron_mining,Iron,AUT,1,6.340800000000001,6.340800000000001,6.340800000000001,6.340800000000001,6.340800000000001,7.451995248000001
1360,Iron_mining,Iron,AUT,2,6.340800000000001,6.340800000000001,6.340800000000001,6.340800000000001,6.340800000000001,8.888846736
1361,Iron_mining,Iron,AUT,3,11.29584,11.29584,11.29584,11.29584,10.569944992,26.528000000000006
1362,Iron_mining,Iron,AUT,4,12.536838944000003,12.536838944000003,12.536838944000003,12.536838944000003,12.536838944000003,26.528000000000006
1363,Iron_mining,Iron,AUT,5,14.838106336000003,14.838106336000003,14.838106336000003,14.838106336000003,14.838106336000003,26.528000000000006
1364,Iron_mining,Iron,AUT,6,17.530583312,17.530583312,17.530583312,17.530583312,17.530583312,26.528000000000006
1365,Iron_mining,Iron,AUT,7,20.680777520000003,20.680777520000003,20.680777520000003,20.680777520000003,20.680777520000003,26.528000000000006
1366,Iron_mining,Iron,AUT,8,26.528000000000006,26.528000000000006,26.528000000000006,26.528000000000006,26.528000000000006,26.528000000000006
1367,Iron_mining,Iron,AUT,9,28.678817696,28.678817696,28.678817696,28.678817696,26.528000000000006,44.88
1368,Iron_mining,Iron,AUT,10,46.71520000000001,33.724204592,39.62732726400001,33.724204592,26.528000000000006,46.71520000000001
1369,Iron_mining,Iron,AUT,11,50.385600000000004,33.724204592,39.62732726400001,33.724204592,26.528000000000006,46.71520000000001
1370,Iron_mining,Iron,AUT,12,54.05600000000001,33.724204592,39.62732726400001,33.724204592,26.528000000000006,46.71520000000001
1371,Iron_mining,Iron,AUT,13,55.891200000000005,33.724204592,39.62732726400001,33.724204592,26.528000000000006,46.71520000000001
1372,Iron_mining,Iron,BRA,0,0.0,0.0,0.0,0.0,0.0,68.44015106000005
1373,Iron_mining,Iron,BRA,1,0.0,0.0,0.0,0.0,0.0,114.34055875999998
1374,Iron_mining,Iron,BRA,2,45.20626944000008,45.20626944000008,45.20626944000008,45.20626944000008,45.20626944000008,167.25984834000008
1375,Iron_mining,Iron,BRA,3,59.784000000000006,59.784000000000006,59.784000000000006,59.784000000000006,59.784000000000006,209.51921108800002
1376,Iron_mining,Iron,BRA,4,59.784000000000006,59.784000000000006,59.784000000000006,59.784000000000006,59.784000000000006,209.51921108800002
1377,Iron_mining,Iron,BRA,5,78.26407521999998,78.26407521999998,78.26407521999998,78.26407521999998,73.95375828000022,209.51921108800002
1378,Iron_mining,Iron,BRA,6,186.6679617599999,186.6679617599999,186.6679617599999,186.6679617599998,182.35764482000005,209.51921108800002
1379,Iron_mining,Iron,BRA,7,212.112,212.112,212.112,212.112,212.112,209.51921108800002
1380,Iron_mining,Iron,BRA,8,212.112,212.112,212.112,212.112,212.112,212.112
1381,Iron_mining,Iron,BRA,9,212.112,212.112,212.112,212.112,212.112,212.112
1382,Iron_mining,Iron,BRA,10,297.925658368,296.885265136,305.013531104,296.885265136,212.112,212.112
1383,Iron_mining,Iron,BRA,11,364.43360000000007,212.112,212.112,212.112,212.112,175.40800000000002
1384,Iron_mining,Iron,BRA,12,366.26880000000006,230.464,230.464,230.464,230.464,175.40800000000002
1385,Iron_mining,Iron,BRA,13,366.26880000000006,230.464,230.464,230.464,230.464,175.40800000000002
1386,Iron_mining,Iron,CHN,0,1831.5814044120002,1831.5814044120002,1831.5814044120002,1831.5814044120002,1841.6968044120006,1758.4420044120002
