location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
CHN,8,9126128.895012341,10583.489653788001,986224.9844546199,240.9673,10112353.879466962,10824.456953788002,934.2135058265588,0.10806608100764571,0.022768227482865628
CHN,9,9826289.745119344,11583.192901208002,1065459.355507929,296.5808,10891749.100627273,11879.773701208002,916.8313618229731,0.10842946657838336,0.02560440826027078
CHN,10,10576424.76463621,12407.917219080002,1160580.678403173,490.81824555999947,11737005.443039382,12898.735464640002,909.9345804257066,0.10973279763533522,0.039556860099393194
CHN,11,10929976.543290544,12358.399965528002,922450.1582090657,959.7624521999998,11852426.70149961,13318.162417728003,889.9445981919149,0.08439635296155501,0.07766073722141381
CHN,12,11732242.620467357,12939.680127492,970435.9528714046,1563.6610421599994,12702678.573338762,14503.341169652,875.8449811495096,0.08271529870840218,0.12084232583445415
CHN,13,12407982.540586118,13403.4982308,856511.068816777,2212.5755424400004,13264493.609402895,15616.073773240001,849.4128423069557,0.06902903562405543,0.1650744831193178
CZE,0,202799.41748061118,32.8271584125,673388.7277946983,181.674176295,876188.1452753094,214.5013347075,4084.767800956129,3.320466775300665,5.534264465175935
CZE,1,215743.19968095035,34.1355,674479.7476512309,196.1861375,890222.9473321813,230.3216375,3865.129464148505,3.1263082620851015,5.747275929750553
CZE,2,217308.63095295033,34.3355,679523.2030424194,201.1996822366337,896831.8339953697,235.5351822366337,3807.634279851896,3.1269959230912625,5.8598151253552055
CZE,3,217308.63095295033,34.3355,687572.1730045486,194.6681375,904880.803957499,229.0036375,3951.38179391364,3.16403527089274,5.669587962895545
CZE,4,229377.0022865712,38.7,708032.3173581326,212.01768700000002,937409.3196447038,250.717687,3738.9038278926996,3.0867624491558896,5.4784932041343675
CZE,5,229377.0022865712,38.7,737400.6596932538,223.03931733663364,966777.661979825,261.73931733663363,3693.666170667102,3.2147977013492635,5.763289853659784
CZE,6,229377.0022865712,38.7,735987.0722002984,238.848475,965364.0744868696,277.548475,3478.1818725066664,3.208634975884793,6.171795219638243
CZE,7,229377.0022865712,38.7,756834.78191179,252.44423267999997,986211.7841983612,291.14423267999996,3387.3650016015195,3.2995233801435844,6.523106787596898
CZE,8,272401.44943185215,44.388,884392.7661444609,269.1798615000001,1156794.215576313,313.56786150000005,3689.1351366259605,3.2466522039036114,6.064248479318737
CZE,9,275849.5555271724,45.635000000000005,874967.0862773634,267.1323546999999,1150816.6418045359,312.7673546999999,3679.4653422457595,3.171899568970577,5.853672722690914
CZE,10,583481.9482978656,74.4075209,745647.1298040799,326.98412876999987,1329129.0781019456,401.3916496699999,3311.3022634991926,1.27792664705272,4.394503738532698
CZE,11,610861.1864939635,84.30916228999997,862655.5037540137,377.9656840677499,1473516.6902479772,462.2748463577499,3187.533783976724,1.4121956392502577,4.483091443462023
CZE,12,610861.1864939635,84.30916228999997,896434.5218556452,401.9091953370569,1507295.7083496088,486.21835762705683,3100.038665150005,1.4674930109747673,4.767087994002377
CZE,13,652621.2190139635,85.30916228999997,923018.5524189087,424.49710766774996,1575639.7714328722,509.8062699577499,3090.663776189832,1.414325071767487,4.9759849501828946
DEU,0,146975.57020968958,79.08,536181.2515952397,94.648,683156.8218049293,173.728,3932.335730595697,3.6480977813542186,1.1968639352554375
DEU,1,208799.39006192805,99.24653264534643,513532.4104493609,124.64788599097015,722331.8005112889,223.89441863631657,3226.216200076922,2.4594535946539486,1.2559419726671404
DEU,2,292306.3446594661,126.48596447000001,560703.7039672837,168.13018355200003,853010.0486267498,294.61614802200006,2895.3268663435665,1.9182057256420408,1.3292398429857188
DEU,3,310312.4999407998,132.4775,576560.3547311632,177.256,886872.854671963,309.7335,2863.341726587415,1.8579991293974853,1.3380083410390444
DEU,4,310312.4999407998,132.4775,576560.3547311632,177.256,886872.854671963,309.7335,2863.341726587415,1.8579991293974853,1.3380083410390444
DEU,5,310312.4999407998,132.4775,576560.3547311632,177.256,886872.854671963,309.7335,2863.341726587415,1.8579991293974853,1.3380083410390444
DEU,6,310312.4999407998,132.4775,599829.781488292,177.84903,910142.2814290918,310.32653,2932.8536023945226,1.9329862045606452,1.3424847993055424
DEU,7,697153.1103257351,167.380625,549477.4479149419,223.467345,1246630.558240677,390.84797000000003,3189.553621682305,0.7881732718056816,1.3350849000593705
DEU,8,1050432.8653055166,201.43626955445544,496822.37400949997,273.4945463762376,1547255.2393150167,474.93081593069303,3257.8539598087664,0.4729691829139409,1.35772245475536
DEU,9,1102806.368205004,218.52016955445544,564787.6268126866,301.13382237623756,1667593.9950176906,519.653991930693,3209.0468290679464,0.512136711480883,1.3780596225521173
DEU,10,1118097.901898285,223.50816955445546,615038.0708428262,310.35502319498767,1733135.9727411112,533.8631927494431,3246.4046899643076,0.5500753286439645,1.3885623233086022
DEU,11,1118097.901898285,223.50816955445546,697587.881135958,312.2797311949877,1815685.783034243,535.7879007494431,3388.8144552994186,0.6239059030086783,1.3971736774431591
DEU,12,1118097.901898285,223.50816955445546,740669.3846399423,313.70289819498765,1858767.2865382272,537.2110677494431,3460.0316302588944,0.6624369685180951,1.403541082280472
DEU,13,1118097.901898285,223.50816955445546,804612.2930931667,315.81483719498766,1922710.1949914517,539.3230067494432,3565.0438993504645,0.7196259752630888,1.4129901283901063
ITA,0,212868.60886656048,27.721107789999998,534165.7067502016,55.77631844275,747034.3156167621,83.49742623275,8946.794521958027,2.509368147771617,2.012052291173967
ITA,1,288940.6271776779,39.89708663366336,553421.6909641018,83.08102115841584,842362.3181417796,122.9781077920792,6849.693276838942,1.9153474413405593,2.0823831554737087
ITA,2,322519.98003872804,45.27175,591242.1301257864,95.63149900000002,913762.1101645145,140.90324900000002,6485.032223526048,1.8331953575551827,2.1123879461253434
ITA,3,334843.29035850504,49.85457381000001,639849.8009457506,100.53990357225003,974693.0913042556,150.39447738225005,6480.9101256220165,1.9108933025376906,2.0166635854799617
ITA,4,381213.1630052114,64.72975000000001,682696.3133696044,130.275988,1063909.4763748157,195.005738,5455.785492705941,1.7908518897608778,2.0126137981376413
ITA,5,381213.1630052114,64.72975000000001,712631.6207489346,131.556218,1093844.783754146,196.28596800000003,5572.710035768557,1.8693783161396043,2.032391875451396
ITA,6,381213.1630052114,64.72975000000001,784701.5181974383,133.054086,1165914.6812026496,197.783836,5894.89366159654,2.05843237943678,2.055532208914757
ITA,7,611067.6471256396,85.48944200000001,803800.776355446,165.95869248,1414868.4234810856,251.44813448000002,5626.879779430708,1.3154039166308196,1.9412770582828225
ITA,8,914753.8293248819,122.980125,820728.7244988754,249.8955625,1735482.5538237575,372.8756875,4654.319420661497,0.8972126687948384,2.0319995812331464
ITA,9,1015147.4323493983,134.609625,914368.9346725552,273.16731849999996,1929516.3670219535,407.77694349999996,4731.79368715817,0.9007252597353202,2.0293297637520347
ITA,10,1119417.9054248747,146.041875,1056159.0354527547,295.57675550000005,2175576.9408776294,441.61863050000005,4926.370380738793,0.9434894960447232,2.023917835209936
ITA,11,1208099.7948647533,154.3365,1135630.858626429,310.94414300000005,2343730.6534911823,465.28064300000005,5037.240832499412,0.940014114275686,2.0147155274351825
ITA,12,1208099.7948647533,154.3365,1299944.3948303573,314.7864220000001,2508044.1896951105,469.1229220000001,5346.240978809196,1.0760240175157765,2.0396109928629977
ITA,13,1208099.7948647533,154.3365,1492191.2565647766,319.28188900000004,2700291.0514295297,473.61838900000004,5701.406689742213,1.2351556244836772,2.0687386911067702
JPN,0,955935.136761679,131.08115999999998,498108.8076189563,253.05543600000004,1454043.9443806354,384.13659600000005,3785.226295858141,0.5210696714280711,1.9305248443025687
JPN,1,1024733.2607268597,140.419162275,500723.1964600771,271.0771451525,1525456.4571869369,411.4963074275,3707.0963448577268,0.48863759541181095,1.9304854178065565
JPN,2,1127892.857673313,154.1464903675,503468.86602774763,275.53755676925005,1631361.7237010607,429.68404713675005,3796.654156866727,0.4463800462983109,1.7875045751112602
JPN,3,1261394.02512912,171.75841472499997,506461.9975917449,293.4628196675,1767856.022720865,465.2212343925,3800.032956426387,0.40150974834362474,1.708578995313617
JPN,4,1350989.5154439965,183.874396195,509677.41862588713,314.4004659845,1860666.9340698835,498.2748621795,3734.2179493686585,0.37726230499900215,1.7098653890402242
JPN,5,1441901.3791646746,196.21390694500002,513124.8751073419,336.8490423095001,1955026.2542720165,533.0629492545002,3667.5335567894226,0.355866831478174,1.716743973728228
JPN,6,1539373.7215697328,209.44387460500002,516500.69820476737,360.91757669550003,2055874.4197745002,570.3614513005,3604.5115164898207,0.3355265137812541,1.7232185824301205
JPN,7,1643880.0319652124,223.628566105,508078.7215545841,386.7229863455,2151958.7535197968,610.3515524505,3525.769279818982,0.3090728713014357,1.729309421784346
JPN,8,1755927.8257105243,238.83686674749998,511373.4853454312,414.39059040725004,2267301.3110559555,653.22745715475,3470.921631083291,0.2912269387487537,1.7350361192158272
JPN,9,1876061.3599128488,255.14264881,514911.1563323918,444.05478055099996,2390972.5162452403,699.197429361,3419.5956904909704,0.2744639207090282,1.7404176942667053
JPN,10,2417114.4186628354,332.248219025,548247.8862906741,583.3952442775001,2965362.3049535095,915.6434633025001,3238.5556428898417,0.22681917002256297,1.7559017953188862
JPN,11,2142961.8822888606,291.3691843825,522804.79400934547,509.95967461575,2665766.676298206,801.32885899825,3326.682480437196,0.24396364598466244,1.7502182864550682
JPN,12,2291025.055425172,311.4658696975,527168.661822288,546.52044135225,2818193.71724746,857.98631104975,3284.6604671342457,0.2301016571485968,1.7546720026917821
JPN,13,2449772.8885596525,333.0127890250001,531847.4387572666,585.7195370775,2981620.3273169193,918.7323261025001,3245.3634672524513,0.21710071216845211,1.7588499792827135
KOR,0,1379321.3615766582,253.01933975750006,579811.9306148537,367.4076210695001,1959133.292191512,620.4269608270001,3157.7178554266548,0.42036029221797105,1.452093035345174
KOR,1,1604857.006413506,286.94781392749996,582491.7740564728,423.908706694,2187348.780469979,710.8565206215,3077.060865331285,0.3629555603574992,1.4773024435763935
