,technology,edge,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
324,Compressor_transport,DEU-ITA,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496
325,Compressor_transport,DEU-JPN,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295
326,Compressor_transport,DEU-KOR,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339
327,Compressor_transport,DEU-ROE,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382
328,Compressor_transport,DEU-ROW,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997
329,Compressor_transport,DEU-USA,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319
330,Compressor_transport,ITA-AUS,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836
331,Compressor_transport,ITA-AUT,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882
332,Compressor_transport,ITA-BRA,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101
333,Compressor_transport,ITA-CHN,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814
334,Compressor_transport,ITA-CZE,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324
335,Compressor_transport,ITA-DEU,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496
336,Compressor_transport,ITA-JPN,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877
337,Compressor_transport,ITA-KOR,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506
338,Compressor_transport,ITA-ROE,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773
339,Compressor_transport,ITA-ROW,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819
340,Compressor_transport,ITA-USA,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719
341,Compressor_transport,JPN-AUS,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256
342,Compressor_transport,JPN-AUT,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697
343,Compressor_transport,JPN-BRA,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989
344,Compressor_transport,JPN-CHN,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048
345,Compressor_transport,JPN-CZE,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312
346,Compressor_transport,JPN-DEU,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295
347,Compressor_transport,JPN-ITA,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877
348,Compressor_transport,JPN-KOR,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942
349,Compressor_transport,JPN-ROE,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115
350,Compressor_transport,JPN-ROW,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509
351,Compressor_transport,JPN-USA,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786
352,Compressor_transport,KOR-AUS,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182
353,Compressor_transport,KOR-AUT,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122
354,Compressor_transport,KOR-BRA,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209
355,Compressor_transport,KOR-CHN,952.2274500516,952.2274500516,952.2274500516,952.2274500516,952.2274500516,952.2274500516
356,Compressor_transport,KOR-CZE,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823
357,Compressor_transport,KOR-DEU,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339
358,Compressor_transport,KOR-ITA,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506
359,Compressor_transport,KOR-JPN,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942
360,Compressor_transport,KOR-ROE,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214
361,Compressor_transport,KOR-ROW,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382
362,Compressor_transport,KOR-USA,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302
363,Compressor_transport,ROE-AUS,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034
364,Compressor_transport,ROE-AUT,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787
365,Compressor_transport,ROE-BRA,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111
366,Compressor_transport,ROE-CHN,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814
367,Compressor_transport,ROE-CZE,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084
368,Compressor_transport,ROE-DEU,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382
369,Compressor_transport,ROE-ITA,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773
370,Compressor_transport,ROE-JPN,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115
371,Compressor_transport,ROE-KOR,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214
372,Compressor_transport,ROE-ROW,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948
373,Compressor_transport,ROE-USA,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046
374,Compressor_transport,ROW-AUS,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137
375,Compressor_transport,ROW-AUT,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035
376,Compressor_transport,ROW-BRA,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416
377,Compressor_transport,ROW-CHN,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973
378,Compressor_transport,ROW-CZE,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796
379,Compressor_transport,ROW-DEU,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997
380,Compressor_transport,ROW-ITA,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819
381,Compressor_transport,ROW-JPN,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509
382,Compressor_transport,ROW-KOR,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382
383,Compressor_transport,ROW-ROE,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948
384,Compressor_transport,ROW-USA,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877
385,Compressor_transport,USA-AUS,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688
386,Compressor_transport,USA-AUT,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271
387,Compressor_transport,USA-BRA,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065
388,Compressor_transport,USA-CHN,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791
389,Compressor_transport,USA-CZE,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624
390,Compressor_transport,USA-DEU,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319
391,Compressor_transport,USA-ITA,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719
392,Compressor_transport,USA-JPN,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786
393,Compressor_transport,USA-KOR,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302
394,Compressor_transport,USA-ROE,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046
395,Compressor_transport,USA-ROW,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877
396,Copper_ore_transport,AUS-AUT,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905
397,Copper_ore_transport,AUS-BRA,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403
398,Copper_ore_transport,AUS-CHN,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967
399,Copper_ore_transport,AUS-CZE,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118
400,Copper_ore_transport,AUS-DEU,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567
401,Copper_ore_transport,AUS-ITA,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836
402,Copper_ore_transport,AUS-JPN,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256
403,Copper_ore_transport,AUS-KOR,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182
404,Copper_ore_transport,AUS-ROE,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034
405,Copper_ore_transport,AUS-ROW,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137
406,Copper_ore_transport,AUS-USA,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688
407,Copper_ore_transport,AUT-AUS,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905,15915.215964409905
408,Copper_ore_transport,AUT-BRA,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438
409,Copper_ore_transport,AUT-CHN,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118
410,Copper_ore_transport,AUT-CZE,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955
411,Copper_ore_transport,AUT-DEU,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218
412,Copper_ore_transport,AUT-ITA,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882
413,Copper_ore_transport,AUT-JPN,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697
414,Copper_ore_transport,AUT-KOR,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122
415,Copper_ore_transport,AUT-ROE,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787
416,Copper_ore_transport,AUT-ROW,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035
417,Copper_ore_transport,AUT-USA,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271
418,Copper_ore_transport,BRA-AUS,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403,14058.166842882403
419,Copper_ore_transport,BRA-AUT,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438,9526.063680684438
420,Copper_ore_transport,BRA-CHN,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698
421,Copper_ore_transport,BRA-CZE,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851
422,Copper_ore_transport,BRA-DEU,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136
423,Copper_ore_transport,BRA-ITA,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101
424,Copper_ore_transport,BRA-JPN,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989
425,Copper_ore_transport,BRA-KOR,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209
426,Copper_ore_transport,BRA-ROE,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111
427,Copper_ore_transport,BRA-ROW,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416
428,Copper_ore_transport,BRA-USA,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065
429,Copper_ore_transport,CHN-AUS,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967,9007.978119356967
430,Copper_ore_transport,CHN-AUT,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118,7461.110306900118
431,Copper_ore_transport,CHN-BRA,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698,16932.9715374698
432,Copper_ore_transport,CHN-CZE,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195
433,Copper_ore_transport,CHN-DEU,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544
434,Copper_ore_transport,CHN-ITA,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814
435,Copper_ore_transport,CHN-JPN,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048
436,Copper_ore_transport,CHN-KOR,952.2274500516,952.2274500516,952.2274500516,952.2274500516,952.2274500516,952.2274500516
437,Copper_ore_transport,CHN-ROE,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814
438,Copper_ore_transport,CHN-ROW,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973
439,Copper_ore_transport,CHN-USA,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791
440,Copper_ore_transport,CZE-AUS,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118,16037.243219159118
441,Copper_ore_transport,CZE-AUT,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955,250.52610301196955
442,Copper_ore_transport,CZE-BRA,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851,9510.953574997851
443,Copper_ore_transport,CZE-CHN,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195,7455.5202622732195
444,Copper_ore_transport,CZE-DEU,280.86349342240266,280.86349342240266,280.86349342240266,280.86349342240266,280.86349342240266,280.86349342240266
445,Copper_ore_transport,CZE-ITA,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324
446,Copper_ore_transport,CZE-JPN,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312
447,Copper_ore_transport,CZE-KOR,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823
448,Copper_ore_transport,CZE-ROE,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084
449,Copper_ore_transport,CZE-ROW,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796
450,Copper_ore_transport,CZE-USA,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624
451,Copper_ore_transport,DEU-AUS,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567,16066.309408164567
452,Copper_ore_transport,DEU-AUT,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218,523.2501446427218
453,Copper_ore_transport,DEU-BRA,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136,9592.264416232136
454,Copper_ore_transport,DEU-CHN,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544,7357.602936105544
455,Copper_ore_transport,DEU-CZE,280.86349342240266,280.86349342240266,280.86349342240266,280.86349342240266,280.86349342240266,280.86349342240266
456,Copper_ore_transport,DEU-ITA,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496
457,Copper_ore_transport,DEU-JPN,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295
458,Copper_ore_transport,DEU-KOR,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339
459,Copper_ore_transport,DEU-ROE,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382
460,Copper_ore_transport,DEU-ROW,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997
461,Copper_ore_transport,DEU-USA,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319
462,Copper_ore_transport,ITA-AUS,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836,16216.930274743836
463,Copper_ore_transport,ITA-AUT,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882,764.9791726038882
464,Copper_ore_transport,ITA-BRA,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101,8904.94059198101
465,Copper_ore_transport,ITA-CHN,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814,8126.614189629814
466,Copper_ore_transport,ITA-CZE,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324,922.2682333811324
467,Copper_ore_transport,ITA-DEU,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496,1183.2546420325496
468,Copper_ore_transport,ITA-JPN,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877
469,Copper_ore_transport,ITA-KOR,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506
470,Copper_ore_transport,ITA-ROE,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773
471,Copper_ore_transport,ITA-ROW,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819
472,Copper_ore_transport,ITA-USA,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719
473,Copper_ore_transport,JPN-AUS,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256,7952.750941799256
474,Copper_ore_transport,JPN-AUT,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697,9131.06688267697
475,Copper_ore_transport,JPN-BRA,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989,17674.26914697989
476,Copper_ore_transport,JPN-CHN,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048,2097.9972639624048
477,Copper_ore_transport,JPN-CZE,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312,9072.628718023312
478,Copper_ore_transport,JPN-DEU,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295,8918.52780618295
479,Copper_ore_transport,JPN-ITA,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877,9857.777178384877
480,Copper_ore_transport,JPN-KOR,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942
481,Copper_ore_transport,JPN-ROE,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115
482,Copper_ore_transport,JPN-ROW,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509
483,Copper_ore_transport,JPN-USA,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786
484,Copper_ore_transport,KOR-AUS,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182,8415.328351299182
485,Copper_ore_transport,KOR-AUT,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122,8276.157111060122
486,Copper_ore_transport,KOR-BRA,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209,17543.86804213209
487,Copper_ore_transport,KOR-CHN,952.2274500516,952.2274500516,952.2274500516,952.2274500516,952.2274500516,952.2274500516
488,Copper_ore_transport,KOR-CZE,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823,8249.381503958823
489,Copper_ore_transport,KOR-DEU,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339,8128.027430672339
490,Copper_ore_transport,KOR-ITA,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506,8968.613900859506
491,Copper_ore_transport,KOR-JPN,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942,1159.072993373942
492,Copper_ore_transport,KOR-ROE,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214
493,Copper_ore_transport,KOR-ROW,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382
494,Copper_ore_transport,KOR-USA,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302
495,Copper_ore_transport,ROE-AUS,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034,15901.787755136034
496,Copper_ore_transport,ROE-AUT,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787,706.710131256787
497,Copper_ore_transport,ROE-BRA,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111,9813.03527448111
498,Copper_ore_transport,ROE-CHN,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814,7131.111973802814
499,Copper_ore_transport,ROE-CZE,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084,497.55663691775084
500,Copper_ore_transport,ROE-DEU,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382,254.34536925136382
501,Copper_ore_transport,ROE-ITA,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773,1418.9734508310773
502,Copper_ore_transport,ROE-JPN,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115,8671.38126440115
503,Copper_ore_transport,ROE-KOR,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214,7891.524725300214
504,Copper_ore_transport,ROE-ROW,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948
505,Copper_ore_transport,ROE-USA,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046
506,Copper_ore_transport,ROW-AUS,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137,14953.211416574137
507,Copper_ore_transport,ROW-AUT,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035,5587.750869958035
508,Copper_ore_transport,ROW-BRA,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416,5539.698086830416
509,Copper_ore_transport,ROW-CHN,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973,12226.654216874973
510,Copper_ore_transport,ROW-CZE,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796,5735.259091317796
511,Copper_ore_transport,ROW-DEU,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997,5971.981367560997
512,Copper_ore_transport,ROW-ITA,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819,4824.251839823819
513,Copper_ore_transport,ROW-JPN,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509,14268.37011609509
514,Copper_ore_transport,ROW-KOR,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382,13174.902271130382
515,Copper_ore_transport,ROW-ROE,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948,6221.586920720948
516,Copper_ore_transport,ROW-USA,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877
517,Copper_ore_transport,USA-AUS,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688,15944.032153849688
518,Copper_ore_transport,USA-AUT,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271,7123.32439030271
519,Copper_ore_transport,USA-BRA,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065,6796.371558142065
520,Copper_ore_transport,USA-CHN,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791,11144.4180490791
521,Copper_ore_transport,USA-CZE,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624,6899.762480069624
522,Copper_ore_transport,USA-DEU,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319,6710.762694239319
523,Copper_ore_transport,USA-ITA,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719,7216.837215438719
524,Copper_ore_transport,USA-JPN,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786,10898.019403556786
525,Copper_ore_transport,USA-KOR,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302,11164.671223281302
526,Copper_ore_transport,USA-ROE,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046,6720.353619365046
527,Copper_ore_transport,USA-ROW,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877,8890.188847424877
528,Copper_transport,AUS-AUT,15915.216,15915.216,15915.216,15915.216,15915.216,15915.216
529,Copper_transport,AUS-BRA,14058.1668,14058.1668,14058.1668,14058.1668,14058.1668,14058.1668
530,Copper_transport,AUS-CHN,9007.97812,9007.97812,9007.97812,9007.97812,9007.97812,9007.97812
