location,commodity,timestep_0,timestep_1,timestep_2,timestep_3,timestep_4,timestep_5,timestep_6,timestep_7,timestep_8,timestep_9,timestep_10,timestep_11,timestep_12,timestep_13,average
AUS,Compressor,20471.58564,20471.58564,20471.58564,20471.585639999998,20471.58564,20471.585640000005,20471.58564,20471.585639999998,20471.58564,20471.58564,20471.58564,20471.58564,20471.585639999998,20471.58564,20471.58564
AUS,Copper_ore,5.546843835329639,5.460547614083751,5.375119610502561,5.295102748567566,5.221929872027039,4.3266227715004355,4.75782979001398,4.696934574959962,4.640695743499173,4.58733697159468,4.536687233158539,3.8776081176590362,3.800836442920647,3.746344577205441,4.7050314216444615
AUS,HP,36037.62956923077,36037.628026179635,36037.62656709945,36037.62514516789,36037.62376146526,36037.622416791026,36059.86412119204,36037.6198465527,36037.61862144614,37678.21147732901,40488.02538493171,36037.62601654791,48236.998763062344,48697.1130367161,38249.91662526514
AUS,Nickel,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.80432124,6.80432124,6.80432124,7.48304604,7.48304604,7.652727239999998,7.957679046778666,7.044265054769906
AUS,Refrigerant,15112.78647278788,15112.713389810195,15112.638894601056,15112.57060732601,15112.507783032968,15112.44979137786,15112.396095400898,15112.346234850866,15112.299812959456,15112.25648586081,15112.215954058847,15111.538493940345,15111.471182197802,15111.418828620268,15112.25785905895
AUT,Compressor,3383.99676,3383.99676,3383.99676,3383.99676,3383.9967599999995,3383.99676,3383.9967600000004,3383.9967600000004,3383.99676,3383.9967600000004,3383.9967600000004,3383.9967600000004,3383.9967600000004,3383.9967600000004,3383.996760000001
AUT,Copper_ore,9.134527863027875,11.0069,6.406810244470314,4.848534237825695,4.570142397621953,6.611259758191234,3.712401898816891,3.908794221466243,2.7742659105229994,3.4319665963690706,2.486207830444931,2.486207830444931,2.0281051120912847,2.2339128345027426,4.688574052556868
AUT,HP,,3605.4868129845286,3602.274700746887,,,,,,,,,,56326.0057716435,56326.214927909634,29964.995553321136
AUT,Nickel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2363674199999997,1.8333392532302821,1.8333392532302821,1.8333392532302821,0.48117036997791757
AUT,Refrigerant,4240.65609539473,4240.5036439560445,4240.5036439560445,4236.706056093161,4236.190283563149,4235.44776241332,4234.813130489623,4234.270710549413,4233.592971721612,4233.410857187813,4232.7827230244075,4232.7827230244075,4232.7827230244075,4232.7827230244075,4235.516146244468
AUT,Bauxite,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170656
AUT,HEX,,,,1751063.1520281488,1400928.1665293535,1022313.8177490076,777026.8663242583,606970.6230690043,,,2210771.605464791,,,,1294845.705194094
AUT,Iron,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.64371259918
BRA,Copper_ore,,,6.176486192781498,5.54994697111766,5.54994697111766,5.3478815236820285,4.441290251485913,4.350421841351792,4.350421841351792,4.350421841351792,3.98204430058671,4.293681712570695,4.201042024186442,4.205580529853242,4.733263833453102
BRA,Refrigerant,,,16725.332499988373,16724.72472879121,16724.72472879121,16724.72472879121,16724.72472879121,16724.72472879121,16724.72472879121,16724.72472879121,16723.373751028703,16724.72472879121,16724.096485860806,16724.096485860806,16724.558087755697
BRA,HEX,,,,,,,,,,,126952.46537471029,,,,126952.46537471029
CHN,Copper_ore,2.540856940065616,2.5733548160471327,2.637094845554356,2.7656504896646736,3.570872820583911,21.685704519999998,2.8198628756372206,2.6115351959104545,2.467893455388493,2.384282356454183,2.353583003838211,2.349229044548051,2.345016804990594,2.343518462144791,3.96060397363055
CHN,Nickel,5.14280328,5.142803279999999,5.14280328,5.1181577114654475,5.103012488569378,5.250663535192094,5.442779217133305,6.058326013161877,6.142662533092678,6.176105947799075,6.2045388225,6.20624941511811,6.21902184,6.21902184,5.683496371716568
CHN,Bauxite,,,,,,,,,,,22.747564254573206,22.783499820604963,22.78821601771345,22.790067156127805,22.777336812254855
CHN,HEX,,,,173039.60516624962,92878.18723299957,56899.609326036974,43313.155386067854,37208.66656213636,35214.26460802868,33594.32903341772,32131.228296490255,33871.04854511328,36282.61406347491,40776.12408462312,55928.07566405803
CZE,Compressor,,,,,15012.493800000002,14092.184580228655,22460.09297737275,21412.54208265962,33842.84964,33842.84964,6203.998439999999,,,,20981.001594323003
CZE,Copper_ore,1.3245940090920016,1.3067594279981558,1.3067594279981558,1.3892251090173426,1.2220401894639095,1.2220401894639095,1.293865866476022,1.3746619187049305,1.1639137974790628,1.1392773229275563,0.8976221337091641,0.5502144917391198,0.455683692540585,2.166707866628679,1.2009546745170425
CZE,HP,36073.95388571428,36073.95388571428,36073.95388571428,36073.95388571428,35576.01838077336,31780.894454918554,26872.764346621323,26427.62983778289,25885.087209191617,26427.630270259382,25063.80427133423,36073.95388571428,36073.95388571428,36073.95388571428,32182.25042649153
CZE,Nickel,4.413027427396381,4.277935771365541,4.7409558,3.53185297852349,3.835647657286432,3.835647657286432,4.7409558,4.7409558,4.6332068045454555,4.708974605161146,4.7409558,4.7409558,4.7409558,4.7409558,4.458784535826063
CZE,Refrigerant,1413.3755660659342,1413.3755660659342,1413.3755660659342,1413.3755660659342,1412.8148031556334,1412.8148031556334,1412.8148031556334,1412.8148031556334,10042.319489230767,11083.19497980115,11083.113389810189,11082.256220286621,11081.999752583548,11081.900435700509,5482.82469602136
CZE,Bauxite,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674800000000004,3.2674799999999995,3.2674799999999995,3.2674799999999995,3.2674799999999995,3.26748
CZE,HEX,136213.68196303796,136213.68196303796,136213.68196303796,128552.15457687205,119896.293081678,117135.95073876884,114087.73012700347,110747.63580390565,134716.84652000002,213550.17985333336,1159580.8534125173,104019.89431933657,81394.59346815568,79262.64171468411,197970.41567895495
CZE,Iron,60.79966265090162,57.403520971933474,57.403520971933474,57.403520971933474,52.08400778066267,52.08400778066267,52.08400778066267,52.08400778066267,45.357892114359124,44.1453866121123,30.31812750449523,17.0463733024298,13.9227450919714,13.01434734261954,43.22508061838143
CZE,Aluminium,106.28675266865783,110.12656048084148,227.7664308969039,292.2804423095398,345.38204431211136,427.64033365577797,488.40153464001554,558.815175166138,789.3213469937991,804.5725721820921,824.3502152705088,843.950716069069,849.9176642845132,856.0358055493256,537.4891138913781
DEU,Compressor,,17196.12528,17196.12528,17196.125280000004,17196.125280000004,17196.125280000004,17196.125280000004,,,36811.52604,27701.01410949101,36811.52604,14834.200763584742,14282.168261651983,21237.926081338886
DEU,Copper_ore,11.0069,2.6162167595317105,1.346529360210604,1.147598071158608,1.2107135982400659,1.090737024650068,1.2811756147242916,0.872405909817083,0.7012151687654763,0.5644985667198879,0.5554399464841088,0.5554399464841105,0.5554399464841105,1.29767319564213,1.7715702220651612
