location,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AUS,0.06969993493092126,0.07113821828038208,0.07264754239409785,0.07413989458472595,0.07564139045796775,0.07715346808141622,0.07862402193888184,0.09252046748285135,0.09914691992034838,0.10040213445876232,0.10588295069567022,0.11602920121297747,0.1221903634234228,0.12769761618340228
AUT,2.7383102507492962,2.7101949460526646,2.662230043258469,2.227254281879676,2.12795621953106,1.9241912983359726,1.7509914790573893,1.5878035805797268,1.40404000718423,1.3108601520197567,1.084509714517795,1.0852630756960553,1.1256748643688443,1.1055548825525296
BRA,0.0,0.0,0.03575292984520829,0.04314610089058659,0.04314610089058659,0.04260397152164028,0.053517660348041715,0.055001817574291054,0.055001817574291054,0.055001817574291054,0.08363560290085537,0.055001817574291054,0.06004685136616572,0.06004685136616572
CHN,0.03776594186496236,0.027925766459286995,0.019501665175723285,0.013494685468425503,0.00792751094047824,0.006675944500525471,0.013314333361711849,0.01925090341664569,0.022768227482865628,0.02560440826027078,0.039629855555892796,0.07877418754350579,0.12077838303086749,0.1650744831193178
CZE,3.5279656320554187,3.7421280453175343,3.818200914505401,4.003140699858753,4.062600487410628,4.309544944345597,4.428620746073996,4.760995697237167,5.121231504010094,5.298616018406924,4.262749475462223,3.333925143379391,3.1192479228261307,3.1707828101563234
DEU,3.9545008183306054,2.983021590222197,2.5676978937213786,2.5367360774818404,2.523822437449556,2.549649717514124,2.518566973365616,2.213809852847089,2.0826236543058045,2.080563720989655,2.07855915046046,2.087716963500633,2.0984315988217968,2.105031890158379
ITA,1.8793401440971809,1.9858351986474096,2.0258653104959303,2.039526531892939,2.030168526798721,2.050061852466212,2.073337026404422,1.954235833209128,2.041273254278726,2.0377925479361227,2.031702509578791,2.051065819427173,2.039957174535366,2.0299455058558653
JPN,1.6778907059796253,1.6865964256462913,1.6948129598027475,1.7025621114472327,1.7098653890402242,1.716743973728228,1.7232185824301205,1.729309421784346,1.7350361192158272,1.7404176942667053,1.7556860018645222,1.7556860018645222,1.7556860018645222,1.7588499792827135
KOR,1.4477868136793515,1.4734874729042091,1.4874316219438217,1.5216773633805045,1.528283384100173,1.5313604535165202,1.5313604535165202,1.5359066749776356,1.5412308011178009,1.585016271378895,1.5972322853821295,1.5661132071948738,1.5673995081594814,1.5972322853821295
ROE,0.021457530915246804,0.025114503692302927,0.028599606288519295,0.0322297421664788,0.03555256373141299,0.041737118888925985,0.04906057861129801,0.05641278706081589,0.06326817562144109,0.07138908125372295,0.07726918166654655,0.07409037490686245,0.06922552633267326,0.06455904865821115
ROW,0.30767402783506387,0.3177348682948992,0.34733699818359703,0.3840386427514007,0.4257923602012991,0.4298778366527775,0.3286842988308443,0.2674041957888557,0.22025604162063223,0.19610429387257475,0.16214935995997584,0.12580888562445885,0.11233766300759242,0.10735183493597697
TOTAL,0.19409626061952726,0.19398444922413974,0.19226965488037676,0.19164690177942612,0.18982789473330683,0.18536708705087862,0.1780804765483015,0.1803661632764104,0.1832712888168565,0.18562427384693797,0.1935227269885828,0.20498392947663854,0.2146669486570128,0.2260870491015954
USA,0.4024011883622714,0.3804348581065238,0.37275512545187034,0.36602450999756864,0.34793997290879836,0.3317674229881071,0.31790652387911583,0.3328214113583634,0.30294447062021584,0.28684345195346916,0.28029852772600183,0.2828869125465122,0.28570307551469626,0.2909468145040376
