location,commodity,time_operation,opex_production,amount_produced,production_cost_per_unit,opex_transport,amount_imported,per_unit_import_cost,weighted_cost_per_unit,total_cost,production_to_import_ratio,scenario
AUS,Copper,11,0.0,0.0,,25.6354,0.0,,,0.0,,FastDiffusion
AUS,Copper,11,0.0,0.0,,25.6354,0.0,,,0.0,,FastDiffusion
AUS,Copper,12,0.0,0.0,,25.6354,0.0,,,0.0,,FastDiffusion
AUS,Copper,12,0.0,0.0,,25.6354,0.0,,,0.0,,FastDiffusion
AUS,Copper,13,0.0,0.0,,25.6354,0.0,,,0.0,,FastDiffusion
AUS,Copper,13,0.0,0.0,,25.6354,0.0,,,0.0,,FastDiffusion
AUS,Copper_ore,0,0.0,0.0,,58.135222198227,10.480775,2770.6829077200136,2770.6829077200136,29038.904152159226,0.0,FastDiffusion
AUS,Copper_ore,1,0.0,0.0,,59.862754869987,10.962775,2783.4198938235063,2783.4198938235063,30514.00602651099,0.0,FastDiffusion
AUS,Copper_ore,2,0.0,0.0,,61.736876932359,11.485675,2796.028734381685,2796.028734381685,32114.277333769358,0.0,FastDiffusion
AUS,Copper_ore,3,0.0,0.0,,63.66202751426249,12.0228125,2807.8389115110763,2807.8389115110763,33758.12076330176,0.0,FastDiffusion
AUS,Copper_ore,4,0.0,0.0,,65.58717809616601,12.55995,2818.6389430558374,2818.6389430558374,35401.964192834166,0.0,FastDiffusion
AUS,Copper_ore,5,0.0,0.0,,56.66615701783372,13.0970875,2386.230808904323,2386.230808904323,31252.6736994157,0.0,FastDiffusion
AUS,Copper_ore,6,0.0,0.0,,65.004801072024,13.6627,2834.2785211816135,2834.2785211816135,38723.89715134803,0.0,FastDiffusion
AUS,Copper_ore,7,0.0,0.0,,66.829452924585,14.228312499999998,2843.100472519288,2843.100472519288,40452.52199190208,0.0,FastDiffusion
AUS,Copper_ore,8,0.0,0.0,,68.654104777146,14.793924999999998,2851.247848860674,2851.247848860674,42181.14683245614,0.0,FastDiffusion
AUS,Copper_ore,9,0.0,0.0,,70.524686450478,15.373775,2858.9779880639257,2858.9779880639257,43953.284318447484,0.0,FastDiffusion
AUS,Copper_ore,10,0.0,0.0,,72.441197944581,15.9678625,2866.3156668512197,2866.3156668512197,45768.934449876084,0.0,FastDiffusion
AUS,Copper_ore,11,0.0,0.0,,124.541744574495,32.118187500000005,2961.797124293424,2961.797124293424,95127.55537501701,0.0,FastDiffusion
AUS,Copper_ore,12,0.0,0.0,,138.379000306089,36.4075125,2972.9191143882617,2972.9191143882617,108236.58981857958,0.0,FastDiffusion
AUS,Copper_ore,13,0.0,0.0,,152.517715058454,40.711075,3056.720224577206,3056.720224577206,124442.36631677947,0.0,FastDiffusion
AUS,HEX,0,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,FastDiffusion
AUS,HEX,1,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,FastDiffusion
AUS,HEX,2,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,FastDiffusion
AUS,HEX,3,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,FastDiffusion
AUS,HEX,4,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,FastDiffusion
AUS,HEX,5,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,FastDiffusion
AUS,HEX,6,81426.66944400001,2.7,30158.02572,467000.0,0.0,,30158.02572,81426.66944400001,,FastDiffusion
AUS,HEX,7,150790.1286,5.0,57758.02572,467000.0,0.0,,57758.02572,288790.1286,,FastDiffusion
AUS,HEX,8,180948.15432,6.0,40158.02572,467000.0,0.0,,40158.02572,240948.15432,,FastDiffusion
AUS,HEX,9,180948.15432,6.0,30158.02572,467000.0,0.0,,30158.02572,180948.15432,,FastDiffusion
AUS,HEX,10,211106.18004,7.0,38729.45429142857,467000.0,0.0,,38729.45429142857,271106.18004,,FastDiffusion
AUS,HEX,11,211106.18004,7.0,30158.02572,467000.0,0.0,,30158.02572,211106.18004,,FastDiffusion
AUS,HEX,12,241264.20576,8.0,37658.025720000005,467000.0,0.0,,37658.025720000005,301264.20576000004,,FastDiffusion
AUS,HEX,13,271422.23148,9.0,36824.69238666667,467000.0,0.0,,36824.69238666667,331422.23148,,FastDiffusion
AUS,HP,0,63525.730332,2.11,30106.981200000002,304517.96985999995,8.45,59886.02000923077,39547.20172884402,417618.45025659277,0.24970414201183433,FastDiffusion
AUS,HP,1,66235.35864,2.2,34746.07210909093,316496.86437712,8.782399999999999,59886.01846617964,39690.64827005707,435898.5755610747,0.25050100200400804,FastDiffusion
AUS,HP,2,69246.05675999999,2.3,35037.415982608676,328724.27410660475,9.121696,59886.01700709944,39616.56268392246,452488.3355407064,0.2521460921302354,FastDiffusion
AUS,HP,3,72256.75488,2.4,34831.9812,341584.9363464831,9.478564,59886.01558516789,39553.30147590548,469836.42299283773,0.2532029113270744,FastDiffusion
AUS,HP,4,75267.453,2.5,34642.9812,355104.1494840928,9.853706,59886.01420146525,39519.181631815605,488208.3512400502,0.25371164920081846,FastDiffusion
AUS,HP,5,78278.15112,2.6,34468.51966153846,369308.329072024,10.247855,59886.01285679103,39512.0370332871,507644.9225583029,0.25371163038509037,FastDiffusion
AUS,HP,6,81288.84924,2.7,34306.9812,384461.94143153756,10.661769,59917.70807650513,39550.05236449983,528458.6636323505,0.2532412773152373,FastDiffusion
AUS,HP,7,84299.54735999998,2.8,34156.98119999998,399882.07884611195,11.096240000000002,59886.01028655269,39570.849355170714,549886.0196432975,0.2523377288162476,FastDiffusion
AUS,HP,8,87310.24548,2.9,34017.32602758621,416309.7776630032,11.552089,59886.009061446144,39633.27179276869,572783.5713102827,0.25103684710185314,FastDiffusion
AUS,HP,9,90320.9436,3.0,33886.9812,453275.40240285354,12.030173,62223.871812503916,41213.30298454767,619443.0737591678,0.24937297244187595,FastDiffusion
AUS,HP,10,93331.64172,3.1,33765.04571612903,507370.83154822554,12.53138,65805.79376611201,43620.87678722095,681854.5009942298,0.24737897980908727,FastDiffusion
AUS,HP,11,210748.8684,7.0,93286.98120000001,333587.15030168794,9.256635,59886.01645654791,36712.878835180345,596827.871022752,0.7562143262643499,FastDiffusion
AUS,HP,12,240855.8496,8.0,44281.9812,429642.12428272003,8.9069,73986.89852055776,30448.992886133045,514798.0778265628,0.8981800626480594,FastDiffusion
AUS,HP,13,270962.8308,9.0,42706.9812,417975.89188602887,8.583176000000002,74518.73032654419,28945.83496960032,508959.7107374371,1.048562909580323,FastDiffusion
AUS,Iron,0,1889.5463205522624,53.724720000000005,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,1889.5463205522624,,FastDiffusion
AUS,Iron,1,1980.1071467392323,56.29960000000001,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,1980.1071467392323,,FastDiffusion
AUS,Iron,2,2077.12253501136,59.05800000000001,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,2077.12253501136,,FastDiffusion
AUS,Iron,3,2178.196644211056,61.9318,35.17089192,1720.0065999991807,0.0,,35.17089192,2178.196644211056,,FastDiffusion
AUS,Iron,4,2279.270753410752,64.80560000000001,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,2279.270753410752,,FastDiffusion
AUS,Iron,5,2380.344862610448,67.67940000000002,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,2380.344862610448,,FastDiffusion
AUS,Iron,6,2489.5364136652806,70.78400000000002,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,2489.5364136652806,,FastDiffusion
AUS,Iron,7,2598.727964720112,73.8886,35.17089192,1720.0065999991807,0.0,,35.17089192,2598.727964720112,,FastDiffusion
AUS,Iron,8,2707.919515774944,76.9932,35.17089192,1720.0065999991807,0.0,,35.17089192,2707.919515774944,,FastDiffusion
AUS,Iron,9,2821.169787757344,80.21320000000001,35.17089191999999,1720.0065999991807,0.0,,35.17089191999999,2821.169787757344,,FastDiffusion
AUS,Iron,10,2938.4787806673125,83.54860000000002,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,2938.4787806673125,,FastDiffusion
AUS,Iron,11,5512.58008686504,156.73700000000002,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,5512.58008686504,,FastDiffusion
AUS,Iron,12,6214.858388366832,176.70460000000003,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,6214.858388366832,,FastDiffusion
AUS,Iron,13,6921.195410796192,196.78760000000003,35.170891919999995,1720.0065999991807,0.0,,35.170891919999995,6921.195410796192,,FastDiffusion
AUS,Nickel,0,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,0,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,1,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,1,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,2,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,2,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,3,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,3,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,4,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,4,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,5,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,5,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,6,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,6,0.0,0.0,,11.0230004088,3.24,3959.4050206200013,3959.4050206200013,12828.472266808805,0.0,FastDiffusion
AUS,Nickel,7,0.0,0.0,,20.41296372,6.0,3959.405020620001,3959.405020620001,23756.430123720005,0.0,FastDiffusion
AUS,Nickel,7,0.0,0.0,,20.41296372,6.0,3959.405020620001,3959.405020620001,23756.430123720005,0.0,FastDiffusion
AUS,Nickel,8,0.0,0.0,,24.495556464,7.2,3959.4050206200013,3959.4050206200013,28507.71614846401,0.0,FastDiffusion
AUS,Nickel,8,0.0,0.0,,24.495556464,7.2,3959.4050206200013,3959.4050206200013,28507.71614846401,0.0,FastDiffusion
AUS,Nickel,9,0.0,0.0,,24.495556464,7.2,3959.4050206200013,3959.4050206200013,28507.71614846401,0.0,FastDiffusion
AUS,Nickel,9,0.0,0.0,,24.495556464,7.2,3959.4050206200013,3959.4050206200013,28507.71614846401,0.0,FastDiffusion
AUS,Nickel,10,0.0,0.0,,31.428793367999994,8.399999999999999,4035.4760430200013,4035.4760430200013,33897.998761368006,0.0,FastDiffusion
AUS,Nickel,10,0.0,0.0,,31.428793367999994,8.399999999999999,4035.4760430200013,4035.4760430200013,33897.998761368006,0.0,FastDiffusion
AUS,Nickel,11,0.0,0.0,,31.428793367999994,8.399999999999999,4035.4760430200013,4035.4760430200013,33897.998761368006,0.0,FastDiffusion
AUS,Nickel,11,0.0,0.0,,31.428793367999994,8.399999999999999,4035.4760430200013,4035.4760430200013,33897.998761368006,0.0,FastDiffusion
AUS,Nickel,12,0.0,0.0,,36.73309075199999,9.6,4054.4937986200007,4054.4937986200007,38923.140466752004,0.0,FastDiffusion
AUS,Nickel,12,0.0,0.0,,36.73309075199999,9.6,4054.4937986200007,4054.4937986200007,38923.140466752004,0.0,FastDiffusion
AUS,Nickel,13,0.0,0.0,,42.97146685260479,10.799999999999999,4088.6725935076793,4088.6725935076793,44157.66400988293,0.0,FastDiffusion
AUS,Nickel,13,0.0,0.0,,42.97146685260479,10.799999999999999,4088.6725935076793,4088.6725935076793,44157.66400988293,0.0,FastDiffusion
AUS,Refrigerant,0,0.0,0.0,,18136.288316500002,1.2000624999999998,15112.78647278788,15112.78647278788,18136.288316500002,0.0,FastDiffusion
AUS,Refrigerant,1,0.0,0.0,,18909.782629000005,1.25125,15112.713389810195,15112.713389810195,18909.782629000005,0.0,FastDiffusion
AUS,Refrigerant,2,0.0,0.0,,19769.220754,1.3081249999999998,15112.638894601056,15112.638894601056,19769.220754,0.0,FastDiffusion
AUS,Refrigerant,3,0.0,0.0,,20628.658879000002,1.365,15112.57060732601,15112.57060732601,20628.658879000002,0.0,FastDiffusion
AUS,Refrigerant,4,0.0,0.0,,21488.097004000003,1.421875,15112.507783032968,15112.507783032968,21488.097004000003,0.0,FastDiffusion
AUS,Refrigerant,5,0.0,0.0,,22347.53512900001,1.47875,15112.44979137786,15112.44979137786,22347.53512900001,0.0,FastDiffusion
AUS,Refrigerant,6,0.0,0.0,,23206.973254000004,1.535625,15112.396095400898,15112.396095400898,23206.973254000004,0.0,FastDiffusion
AUS,Refrigerant,7,0.0,0.0,,24066.411379,1.5924999999999998,15112.346234850866,15112.346234850866,24066.411379,0.0,FastDiffusion
AUS,Refrigerant,8,0.0,0.0,,24925.849504,1.6493749999999998,15112.299812959456,15112.299812959456,24925.849504,0.0,FastDiffusion
AUS,Refrigerant,9,0.0,0.0,,25785.287629000002,1.7062499999999998,15112.25648586081,15112.25648586081,25785.287629000002,0.0,FastDiffusion
AUS,Refrigerant,10,0.0,0.0,,26644.725754000006,1.763125,15112.215954058847,15112.215954058847,26644.725754000006,0.0,FastDiffusion
AUS,Refrigerant,11,0.0,0.0,,60162.812629,3.98125,15111.538493940345,15111.538493940345,60162.812629,0.0,FastDiffusion
AUS,Refrigerant,12,0.0,0.0,,68757.193879,4.55,15111.471182197802,15111.471182197802,68757.193879,0.0,FastDiffusion
AUS,Refrigerant,13,0.0,0.0,,77351.575129,5.11875,15111.418828620268,15111.418828620268,77351.575129,0.0,FastDiffusion
AUS,Steel,0,16641.23188300197,33.57795,495.59999592000014,1894.192000000512,0.0,,495.59999592000014,16641.23188300197,,FastDiffusion
AUS,Steel,1,17438.800956436025,35.187250000000006,495.5999959200001,1894.192000000512,0.0,,495.5999959200001,17438.800956436025,,FastDiffusion
AUS,Steel,2,18293.215349402104,36.91125,495.5999959200001,1894.192000000512,0.0,,495.5999959200001,18293.215349402104,,FastDiffusion
AUS,Steel,3,19183.374892073916,38.707375,495.5999959200002,1894.192000000512,0.0,,495.5999959200002,19183.374892073916,,FastDiffusion
AUS,Steel,4,20073.53443474572,40.5035,495.59999592,1894.192000000512,0.0,,495.59999592,20073.53443474572,,FastDiffusion
AUS,Steel,5,20963.693977417537,42.299625000000006,495.5999959200001,1894.192000000512,0.0,,495.5999959200001,20963.693977417537,,FastDiffusion
AUS,Steel,6,21925.34381950081,44.24000000000001,495.5999959200001,1894.192000000512,0.0,,495.5999959200001,21925.34381950081,,FastDiffusion
AUS,Steel,7,22886.993661584074,46.180375,495.59999592000014,1894.192000000512,0.0,,495.59999592000014,22886.993661584074,,FastDiffusion
AUS,Steel,8,23848.643503667343,48.12075,495.59999592,1894.192000000512,0.0,,495.59999592,23848.643503667343,,FastDiffusion
AUS,Steel,9,24846.03849545634,50.13325,495.5999959200001,1894.192000000512,0.0,,495.5999959200001,24846.03849545634,,FastDiffusion
AUS,Steel,10,25879.178636951077,52.21787500000001,495.5999959200001,1894.192000000512,0.0,,495.5999959200001,25879.178636951077,,FastDiffusion
AUS,Steel,11,48549.28535032066,97.96062500000002,495.59999591999997,1894.192000000512,0.0,,495.59999591999997,48549.28535032066,,FastDiffusion
AUS,Steel,12,54734.24939940328,110.440375,495.59999592,1894.192000000512,0.0,,495.59999592,54734.24939940328,,FastDiffusion
AUS,Steel,13,60954.95859819164,122.99225,495.59999592000014,1894.192000000512,0.0,,495.59999592000014,60954.95859819164,,FastDiffusion
AUT,Aluminium,0,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Aluminium,1,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Aluminium,2,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Aluminium,3,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Aluminium,4,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Aluminium,5,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Aluminium,6,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Aluminium,7,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Aluminium,8,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Aluminium,9,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Aluminium,10,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Aluminium,11,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Aluminium,12,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Aluminium,13,33669.48048,19.64,1714.3319999999999,0.0,0.0,,1714.3319999999999,33669.48048,,FastDiffusion
AUT,Bauxite,0,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,FastDiffusion
AUT,Bauxite,1,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,FastDiffusion
AUT,Bauxite,2,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,FastDiffusion
AUT,Bauxite,3,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,FastDiffusion
AUT,Bauxite,4,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,FastDiffusion
AUT,Bauxite,5,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,FastDiffusion
AUT,Bauxite,6,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,FastDiffusion
AUT,Bauxite,7,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,FastDiffusion
AUT,Bauxite,8,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,FastDiffusion
AUT,Bauxite,9,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,FastDiffusion
AUT,Bauxite,10,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,FastDiffusion
AUT,Bauxite,11,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,FastDiffusion
AUT,Bauxite,12,1.2264000000000002,0.04,30.660000000000004,580.4116704,78.52,38.05189595517066,38.013164383775575,2986.3141939894094,0.0005094243504839531,FastDiffusion
