,technology,location,time_operation,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
0,Aluminium_production,AUS,0,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
1,Aluminium_production,AUS,1,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
2,Aluminium_production,AUS,2,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
3,Aluminium_production,AUS,3,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
4,Aluminium_production,AUS,4,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
5,Aluminium_production,AUS,5,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
6,Aluminium_production,AUS,6,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
7,Aluminium_production,AUS,7,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
8,Aluminium_production,AUS,8,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
9,Aluminium_production,AUS,9,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
10,Aluminium_production,AUS,10,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
11,Aluminium_production,AUS,11,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
12,Aluminium_production,AUS,12,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
13,Aluminium_production,AUS,13,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
14,Aluminium_production,AUT,0,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
15,Aluminium_production,AUT,1,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
16,Aluminium_production,AUT,2,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
17,Aluminium_production,AUT,3,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
18,Aluminium_production,AUT,4,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
19,Aluminium_production,AUT,5,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
20,Aluminium_production,AUT,6,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
21,Aluminium_production,AUT,7,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
22,Aluminium_production,AUT,8,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
23,Aluminium_production,AUT,9,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
24,Aluminium_production,AUT,10,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
25,Aluminium_production,AUT,11,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
26,Aluminium_production,AUT,12,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
27,Aluminium_production,AUT,13,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
28,Aluminium_production,BRA,0,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
29,Aluminium_production,BRA,1,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
30,Aluminium_production,BRA,2,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
31,Aluminium_production,BRA,3,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
32,Aluminium_production,BRA,4,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
33,Aluminium_production,BRA,5,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
34,Aluminium_production,BRA,6,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
35,Aluminium_production,BRA,7,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
36,Aluminium_production,BRA,8,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
37,Aluminium_production,BRA,9,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
38,Aluminium_production,BRA,10,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
39,Aluminium_production,BRA,11,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
40,Aluminium_production,BRA,12,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
41,Aluminium_production,BRA,13,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
42,Aluminium_production,CHN,0,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
43,Aluminium_production,CHN,1,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
44,Aluminium_production,CHN,2,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
45,Aluminium_production,CHN,3,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
46,Aluminium_production,CHN,4,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
47,Aluminium_production,CHN,5,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
48,Aluminium_production,CHN,6,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
49,Aluminium_production,CHN,7,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
50,Aluminium_production,CHN,8,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
51,Aluminium_production,CHN,9,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
52,Aluminium_production,CHN,10,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
53,Aluminium_production,CHN,11,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
54,Aluminium_production,CHN,12,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
55,Aluminium_production,CHN,13,0.1853,0.1853,0.1853,0.1853,0.1853,0.1853
56,Aluminium_production,CZE,0,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
57,Aluminium_production,CZE,1,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
58,Aluminium_production,CZE,2,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
59,Aluminium_production,CZE,3,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
60,Aluminium_production,CZE,4,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
61,Aluminium_production,CZE,5,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
62,Aluminium_production,CZE,6,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
63,Aluminium_production,CZE,7,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
64,Aluminium_production,CZE,8,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
65,Aluminium_production,CZE,9,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
66,Aluminium_production,CZE,10,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
67,Aluminium_production,CZE,11,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
68,Aluminium_production,CZE,12,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
69,Aluminium_production,CZE,13,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
70,Aluminium_production,DEU,0,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
71,Aluminium_production,DEU,1,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
72,Aluminium_production,DEU,2,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
73,Aluminium_production,DEU,3,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
74,Aluminium_production,DEU,4,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
75,Aluminium_production,DEU,5,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
76,Aluminium_production,DEU,6,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
77,Aluminium_production,DEU,7,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
78,Aluminium_production,DEU,8,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
79,Aluminium_production,DEU,9,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
80,Aluminium_production,DEU,10,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
81,Aluminium_production,DEU,11,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
82,Aluminium_production,DEU,12,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
83,Aluminium_production,DEU,13,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
84,Aluminium_production,ITA,0,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
85,Aluminium_production,ITA,1,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
86,Aluminium_production,ITA,2,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
87,Aluminium_production,ITA,3,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
88,Aluminium_production,ITA,4,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
89,Aluminium_production,ITA,5,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
90,Aluminium_production,ITA,6,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
91,Aluminium_production,ITA,7,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
92,Aluminium_production,ITA,8,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
93,Aluminium_production,ITA,9,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
94,Aluminium_production,ITA,10,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
95,Aluminium_production,ITA,11,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
96,Aluminium_production,ITA,12,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
97,Aluminium_production,ITA,13,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
98,Aluminium_production,JPN,0,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
99,Aluminium_production,JPN,1,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
100,Aluminium_production,JPN,2,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
101,Aluminium_production,JPN,3,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
102,Aluminium_production,JPN,4,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
103,Aluminium_production,JPN,5,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
104,Aluminium_production,JPN,6,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
105,Aluminium_production,JPN,7,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
106,Aluminium_production,JPN,8,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
107,Aluminium_production,JPN,9,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
108,Aluminium_production,JPN,10,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
109,Aluminium_production,JPN,11,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
110,Aluminium_production,JPN,12,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
111,Aluminium_production,JPN,13,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
112,Aluminium_production,KOR,0,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
113,Aluminium_production,KOR,1,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
114,Aluminium_production,KOR,2,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
115,Aluminium_production,KOR,3,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
116,Aluminium_production,KOR,4,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
117,Aluminium_production,KOR,5,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
118,Aluminium_production,KOR,6,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
119,Aluminium_production,KOR,7,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
120,Aluminium_production,KOR,8,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
121,Aluminium_production,KOR,9,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
122,Aluminium_production,KOR,10,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
123,Aluminium_production,KOR,11,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
124,Aluminium_production,KOR,12,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
125,Aluminium_production,KOR,13,0.1843,0.1843,0.1843,0.1843,0.1843,0.1843
126,Aluminium_production,ROE,0,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
127,Aluminium_production,ROE,1,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
128,Aluminium_production,ROE,2,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
129,Aluminium_production,ROE,3,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
130,Aluminium_production,ROE,4,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
131,Aluminium_production,ROE,5,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
132,Aluminium_production,ROE,6,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
133,Aluminium_production,ROE,7,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
134,Aluminium_production,ROE,8,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
135,Aluminium_production,ROE,9,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
136,Aluminium_production,ROE,10,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
137,Aluminium_production,ROE,11,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
138,Aluminium_production,ROE,12,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
139,Aluminium_production,ROE,13,0.1957,0.1957,0.1957,0.1957,0.1957,0.1957
140,Aluminium_production,ROW,0,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
141,Aluminium_production,ROW,1,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
142,Aluminium_production,ROW,2,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
143,Aluminium_production,ROW,3,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
144,Aluminium_production,ROW,4,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
145,Aluminium_production,ROW,5,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
146,Aluminium_production,ROW,6,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
147,Aluminium_production,ROW,7,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
148,Aluminium_production,ROW,8,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
149,Aluminium_production,ROW,9,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
150,Aluminium_production,ROW,10,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
151,Aluminium_production,ROW,11,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
152,Aluminium_production,ROW,12,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
153,Aluminium_production,ROW,13,0.1903,0.1903,0.1903,0.1903,0.1903,0.1903
154,Aluminium_production,USA,0,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
155,Aluminium_production,USA,1,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
156,Aluminium_production,USA,2,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
157,Aluminium_production,USA,3,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
158,Aluminium_production,USA,4,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
159,Aluminium_production,USA,5,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
160,Aluminium_production,USA,6,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
161,Aluminium_production,USA,7,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
162,Aluminium_production,USA,8,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
163,Aluminium_production,USA,9,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
164,Aluminium_production,USA,10,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
165,Aluminium_production,USA,11,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
166,Aluminium_production,USA,12,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
167,Aluminium_production,USA,13,0.1864,0.1864,0.1864,0.1864,0.1864,0.1864
168,Bauxite_mining,AUS,0,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
169,Bauxite_mining,AUS,1,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
170,Bauxite_mining,AUS,2,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
171,Bauxite_mining,AUS,3,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
172,Bauxite_mining,AUS,4,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
173,Bauxite_mining,AUS,5,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
174,Bauxite_mining,AUS,6,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
175,Bauxite_mining,AUS,7,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
176,Bauxite_mining,AUS,8,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
177,Bauxite_mining,AUS,9,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
178,Bauxite_mining,AUS,10,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
179,Bauxite_mining,AUS,11,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
180,Bauxite_mining,AUS,12,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
181,Bauxite_mining,AUS,13,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
182,Bauxite_mining,AUT,0,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
183,Bauxite_mining,AUT,1,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
184,Bauxite_mining,AUT,2,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
185,Bauxite_mining,AUT,3,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
186,Bauxite_mining,AUT,4,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
187,Bauxite_mining,AUT,5,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
188,Bauxite_mining,AUT,6,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
189,Bauxite_mining,AUT,7,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
190,Bauxite_mining,AUT,8,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
191,Bauxite_mining,AUT,9,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
192,Bauxite_mining,AUT,10,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
193,Bauxite_mining,AUT,11,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
194,Bauxite_mining,AUT,12,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
195,Bauxite_mining,AUT,13,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
196,Bauxite_mining,BRA,0,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
197,Bauxite_mining,BRA,1,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
198,Bauxite_mining,BRA,2,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
199,Bauxite_mining,BRA,3,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
200,Bauxite_mining,BRA,4,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
201,Bauxite_mining,BRA,5,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
202,Bauxite_mining,BRA,6,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
203,Bauxite_mining,BRA,7,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
204,Bauxite_mining,BRA,8,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
205,Bauxite_mining,BRA,9,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
206,Bauxite_mining,BRA,10,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
207,Bauxite_mining,BRA,11,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
208,Bauxite_mining,BRA,12,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
209,Bauxite_mining,BRA,13,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
210,Bauxite_mining,CHN,0,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
211,Bauxite_mining,CHN,1,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
212,Bauxite_mining,CHN,2,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
213,Bauxite_mining,CHN,3,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
214,Bauxite_mining,CHN,4,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
215,Bauxite_mining,CHN,5,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
216,Bauxite_mining,CHN,6,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
217,Bauxite_mining,CHN,7,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
218,Bauxite_mining,CHN,8,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
219,Bauxite_mining,CHN,9,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
220,Bauxite_mining,CHN,10,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
221,Bauxite_mining,CHN,11,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
222,Bauxite_mining,CHN,12,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
223,Bauxite_mining,CHN,13,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
224,Bauxite_mining,CZE,0,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
225,Bauxite_mining,CZE,1,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
226,Bauxite_mining,CZE,2,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
227,Bauxite_mining,CZE,3,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
228,Bauxite_mining,CZE,4,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
229,Bauxite_mining,CZE,5,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
230,Bauxite_mining,CZE,6,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
231,Bauxite_mining,CZE,7,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
232,Bauxite_mining,CZE,8,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
233,Bauxite_mining,CZE,9,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
234,Bauxite_mining,CZE,10,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
235,Bauxite_mining,CZE,11,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
236,Bauxite_mining,CZE,12,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
237,Bauxite_mining,CZE,13,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
238,Bauxite_mining,DEU,0,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
239,Bauxite_mining,DEU,1,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
240,Bauxite_mining,DEU,2,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
241,Bauxite_mining,DEU,3,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
242,Bauxite_mining,DEU,4,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
243,Bauxite_mining,DEU,5,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
244,Bauxite_mining,DEU,6,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
245,Bauxite_mining,DEU,7,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
246,Bauxite_mining,DEU,8,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
247,Bauxite_mining,DEU,9,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
248,Bauxite_mining,DEU,10,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
249,Bauxite_mining,DEU,11,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
250,Bauxite_mining,DEU,12,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
251,Bauxite_mining,DEU,13,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
252,Bauxite_mining,ITA,0,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
253,Bauxite_mining,ITA,1,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
254,Bauxite_mining,ITA,2,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
255,Bauxite_mining,ITA,3,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
256,Bauxite_mining,ITA,4,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
257,Bauxite_mining,ITA,5,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
258,Bauxite_mining,ITA,6,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
259,Bauxite_mining,ITA,7,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
260,Bauxite_mining,ITA,8,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
261,Bauxite_mining,ITA,9,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
262,Bauxite_mining,ITA,10,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
263,Bauxite_mining,ITA,11,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
264,Bauxite_mining,ITA,12,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
265,Bauxite_mining,ITA,13,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
266,Bauxite_mining,JPN,0,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
267,Bauxite_mining,JPN,1,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
268,Bauxite_mining,JPN,2,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
269,Bauxite_mining,JPN,3,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
270,Bauxite_mining,JPN,4,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
271,Bauxite_mining,JPN,5,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
272,Bauxite_mining,JPN,6,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
273,Bauxite_mining,JPN,7,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
274,Bauxite_mining,JPN,8,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
275,Bauxite_mining,JPN,9,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
276,Bauxite_mining,JPN,10,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
277,Bauxite_mining,JPN,11,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
278,Bauxite_mining,JPN,12,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
279,Bauxite_mining,JPN,13,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
280,Bauxite_mining,KOR,0,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
281,Bauxite_mining,KOR,1,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
282,Bauxite_mining,KOR,2,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
283,Bauxite_mining,KOR,3,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
284,Bauxite_mining,KOR,4,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
285,Bauxite_mining,KOR,5,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
286,Bauxite_mining,KOR,6,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
287,Bauxite_mining,KOR,7,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
288,Bauxite_mining,KOR,8,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
289,Bauxite_mining,KOR,9,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
290,Bauxite_mining,KOR,10,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
291,Bauxite_mining,KOR,11,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
292,Bauxite_mining,KOR,12,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
293,Bauxite_mining,KOR,13,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
294,Bauxite_mining,ROE,0,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
295,Bauxite_mining,ROE,1,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
296,Bauxite_mining,ROE,2,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
297,Bauxite_mining,ROE,3,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
298,Bauxite_mining,ROE,4,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
299,Bauxite_mining,ROE,5,0.0035,0.0035,0.0035,0.0035,0.0035,0.0035
