location,commodity,timestep_0,timestep_1,timestep_2,timestep_3,timestep_4,timestep_5,timestep_6,timestep_7,timestep_8,timestep_9,timestep_10,timestep_11,timestep_12,timestep_13,average
ROE,Copper_ore,3056.79324,3056.79324,3056.79324,3056.79324,3056.79324,3056.79324,3056.79324,3056.79324,3056.79324,3056.79324,3056.79324,3056.79324,3056.79324,2678.2898067474284,3029.757280481959
ROE,HEX,47789.96389932245,44789.65752079783,41216.81835136193,38922.16496619537,37150.90802842459,37124.44476826453,37266.54923951671,40967.54475017245,43198.45346801653,47190.967565527455,49663.00374412956,34797.72799497642,29444.41292940507,29179.60316926223,39907.30145681237
ROE,HP,20485.33843425291,23481.578824767636,22337.76235328706,21739.354683684218,22608.70712455307,23792.79390689263,24918.88053701605,28206.665145643048,29518.182072814776,31125.057218839134,33117.27999464903,39547.151502542554,37320.43044650206,47982.24732702907,29012.95925517666
ROE,Iron,30.944621159999997,30.94462116,30.94462116,30.944621159999997,30.94462116,30.94462116,30.944621160000004,30.944621159999997,30.944621160000004,30.944621159999997,30.944621159999997,30.944621160000004,30.944621159999997,30.944621160000004,30.944621159999997
ROE,Nickel,3245.619164717446,3249.3621152552673,3383.0689102220003,3959.676666942498,4136.087506404444,4145.282106669092,4151.64759916,4158.2120132912505,4162.703454538949,4165.969957264546,4168.231382228421,4172.434910575625,4174.680631199474,4176.543747568889,3960.6800118598503
ROE,Refrigerant,,,,,,,,,4233.335221575885,14421.53422739736,15968.149413370953,15967.427041022574,15967.365537145428,15967.335382033483,13754.191137090946
ROE,Steel,495.59999592,495.59999592,495.5999959200001,495.59999592,495.5999959199999,495.59999592,495.59999592,495.5999959200001,495.59999592,495.59999592,495.59999592000014,495.59999592,495.59999592,495.59999592,495.59999591999997
ROW,Aluminium,2825.7344325352633,2829.48,2829.4800000000005,2829.4799999999996,2829.4799999999996,2829.4799999999996,2829.48,2829.48,2829.4800000000005,2829.48,2829.479999999999,2829.4799999999996,2829.479999999999,2829.48,2829.2124594668044
ROW,Bauxite,,,,,,,,,,,30.660000000000004,30.660000000000007,30.660000000000007,30.66,30.660000000000004
ROW,Compressor,53991.16500000001,53991.16500000001,53991.16500000001,53991.16500000001,53991.16500000001,53991.16500000001,53991.16500000001,53991.165000000015,53991.165,53991.165000000015,53991.165,53991.165,53991.165,53991.165,53991.165000000015
ROW,Copper,,,,,,263.5008,263.50079999999997,263.5008000000001,263.50079999999997,263.50079999999997,263.5008,263.5008,263.50079999999997,263.50079999999997,263.5008
ROW,Copper_ore,3026.459149792975,3026.459149792975,3026.459149792975,3026.459149792975,3026.459149792975,1970.407447549043,3052.97388,3052.9738800000005,3052.9738800000005,3052.97388,3052.9738799999996,3052.9738799999996,3052.9738799999996,3052.97388,2966.178159750994
ROW,HEX,29027.38128,29027.381279999998,29027.381279999998,29027.38128,29027.38128,29027.381279999998,29027.38128,29027.38128,31337.85974606606,38310.134437467175,36703.6613994506,37658.974010155376,37014.54997829211,36870.826524939686,32151.075452597932
ROW,HP,28782.699797647052,28687.405679999996,28687.405679999996,28687.405679999996,28687.405679999996,28687.405679999996,28687.405679999996,28687.405679999996,28687.405679999996,28687.405679999996,28687.405679999996,99998.74046388367,32618.654899825837,28687.405679999993,34068.68268866832
ROW,Iron,30.905998320000005,30.905998320000005,30.905998320000005,30.905998320000005,30.905998320000005,30.905998320000005,30.905998320000005,30.905998320000002,30.905998320000002,30.905998320000002,30.90599832000001,30.905998320000005,30.905998320000002,30.905998320000002,30.90599832
ROW,Nickel,4576.059965815383,8366.395679999998,8366.395679999998,8366.39568,8366.39568,8366.395680000001,8366.39568,8366.395680000001,8366.395680000001,8366.39568,8366.39568,8366.39568,8366.395680000001,8366.39568,8095.657414701099
ROW,Steel,490.17817788,490.17817788,490.17817788,490.17817788,490.17817788,490.17817788,490.17817788,490.17817788,490.17817788,490.17817788,490.17817788000013,490.1781778800001,490.17817788,490.17817788,490.17817787999996
USA,Aluminium,1338.0178398887795,1278.9952121933673,1258.6157286160087,1236.8647003181557,1213.786094493449,1189.5142893787943,1174.0124573824608,1509.6563783812342,1503.2808986359805,1503.2808986359805,1496.9054188907273,1496.9054188907273,1483.3258771950611,1476.9503974498077,1368.5794007393238
USA,Bauxite,49.56680198404542,49.56680198404543,49.56680198404542,49.56680198404542,49.56680198404543,49.56680198404542,49.56680198404542,49.56680198404542,49.56680198404542,49.56680198404542,51.6327153048675,51.6327153048675,51.6327153048675,51.63271530486749,50.15706293285172
USA,Compressor,68409.94283580002,70395.22371981847,72147.41158354728,74293.58771064239,77309.55946690874,80646.47659836739,85440.08577549022,83987.70778491096,69068.4552716013,67704.63645410904,71028.59372558487,61586.832263659,60593.6474943259,66686.05757225024,72092.72987550113
USA,Copper_ore,3034.4747960750447,3036.4765203119164,3037.3863949650395,3038.190927360207,3040.234323302262,3042.047146507331,3043.678321065114,3044.9838706908886,3046.765063793023,3048.1209693123405,3048.9684655245724,3047.2566830284186,3045.657598807963,3055.4337808855294,3043.5482044021182
USA,HEX,34369.50043046667,32207.571771335755,31894.430183882134,31795.300384712267,31974.23695501336,32729.315890852107,33686.5064219209,30222.165748339634,30512.778454340412,31134.174038546927,31791.617496005343,31791.617496005343,31791.617496005343,31791.617496005343,31978.032161673673
USA,HP,28459.26024,28459.26024,26206.122695073333,28761.795538815666,37293.31773620072,38152.272055081216,39184.2594013372,37935.641721835906,40683.50175185016,43267.222716633674,40348.966773420936,24512.408935288506,21885.86383712745,20337.072797636072,32534.783317164347
USA,Iron,33.210009719999995,33.21000972000001,33.21000972,33.21000972000001,33.21000972000001,33.210009719999995,33.21000972,33.21000972,33.21000972,33.21000972,33.21000972,33.21000972,33.21000972,33.21000972,33.21000972000001
USA,Nickel,2877.6023898599997,2877.6023898599997,2877.602389859999,2877.6023898599997,2877.6023898599997,2877.6023898599997,2877.6023898599997,2877.6023898599997,2877.6023898599997,2877.6023898599997,2877.6023898599997,2877.6023898599997,2905.3032922650787,2905.3032922650787,2881.559661632154
USA,Steel,487.1999968800001,487.19999688,487.19999688,487.19999688,487.19999688,487.19999688,487.19999688000007,487.19999688000007,487.19999687999996,487.19999688,487.19999687999996,487.19999687999996,487.19999687999996,487.19999688,487.19999688000007
