location,time_operation,commodity,weighted_cost_per_unit,conversion_factor,levelized_cost_per_kw,scenario
AUS,0,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,1,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,2,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,3,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,4,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,5,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,6,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,7,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,8,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,9,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,10,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,11,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,12,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,13,Aluminium,1614.468,4.0375,6.518414549999999,S1
AUS,0,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,1,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,2,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,3,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,4,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,5,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,6,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,7,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,8,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,9,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,10,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,11,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,12,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,13,Bauxite,30.66,16.15,0.49515899999999996,S1
AUS,0,Compressor,28400.57665784776,1.0,28.40057665784776,S1
AUS,1,Compressor,28248.738199592102,1.0,28.248738199592104,S1
AUS,2,Compressor,27999.992663777546,1.0,27.999992663777547,S1
AUS,3,Compressor,26055.14212229166,1.0,26.055142122291663,S1
AUS,4,Compressor,34477.10101756698,1.0,34.47710101756698,S1
AUS,5,Compressor,34219.00096,1.0,34.219000959999995,S1
AUS,6,Compressor,34534.5634466941,1.0,34.5345634466941,S1
AUS,7,Compressor,34907.90926530613,1.0,34.90790926530613,S1
AUS,8,Compressor,35311.007114197375,1.0,35.31100711419737,S1
AUS,9,Compressor,35715.850121955555,1.0,35.715850121955555,S1
AUS,10,Compressor,24437.24635521332,1.0,24.43724635521332,S1
AUS,11,Compressor,31799.4949329,1.0,31.7994949329,S1
AUS,12,Compressor,26579.59586984506,1.0,26.57959586984506,S1
AUS,13,Compressor,26915.57419044523,1.0,26.91557419044523,S1
AUS,0,Copper_ore,2770.6829077200136,5.51666667,15.284934050157686,S1
AUS,1,Copper_ore,2770.6829077200136,5.51666667,15.284934050157686,S1
AUS,2,Copper_ore,2770.6829077200136,5.51666667,15.284934050157686,S1
AUS,3,Copper_ore,2800.1343724391472,5.51666667,15.447407963956412,S1
AUS,4,Copper_ore,1754.7493210848777,5.51666667,9.680367093834073,S1
AUS,5,Copper_ore,1759.867981004812,5.51666667,9.70860503440944,S1
AUS,6,Copper_ore,2821.0459848366295,5.51666667,15.56277035908556,S1
AUS,7,Copper_ore,2828.2758455205712,5.51666667,15.602655090549407,S1
AUS,8,Copper_ore,2835.0743993234732,5.51666667,15.640160445718076,S1
AUS,9,Copper_ore,2841.479123635584,5.51666667,15.675493174861236,S1
AUS,10,Copper_ore,2847.523276057895,5.51666667,15.708836749077799,S1
AUS,11,Copper_ore,2961.7971242934236,5.51666667,16.33924747889138,S1
AUS,12,Copper_ore,2972.9191143882617,5.51666667,16.400603790951642,S1
