location,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AUS,0.06969993493092126,0.07077361667075949,0.07189024568019124,0.0747865303197295,0.07653900117960233,0.07831155467926611,0.08010558126364423,0.08248138138822318,0.10191690037133481,0.10363761385424887,0.10978210080431922,0.11602920121297747,0.1221903634234228,0.1276976161834023
AUT,2.721998314931717,1.3980205590978951,1.413846955701307,1.413846955701307,1.4442823337847912,1.3675851810144108,1.3980205590978951,1.4321262549052152,1.3681188541152167,1.343263270022283,1.0746638704631533,1.0865904477458725,1.1121232605261544,1.13083939094451
BRA,0.0,0.0,0.0,0.0012795887858114727,0.0356171442457744,0.03741796895187797,0.05003474070263631,0.053855737015945614,0.055001817574291054,0.055001817574291054,0.05500181757429105,0.055001817574291054,0.06004685136616572,0.06004685136616572
CHN,0.03617656762962374,0.026349233441075873,0.017463046442502125,0.010344063269166742,0.005543684323122861,0.006474053332142256,0.00829063023462396,0.016000161571600755,0.02228436005205823,0.02508070859770938,0.03876789584238665,0.07695907016816102,0.11737249057913718,0.15911553289116742
CZE,3.6623072184765095,3.74516265963799,3.8909536048696007,3.8936151693582364,3.655753049095604,3.5763934713495376,3.667630793804926,4.788301671671556,5.29370181130035,5.670698849567217,5.953004623867009,6.327927739025104,8.286804178605738,9.736178245570967
DEU,2.132378978694948,2.132378978694948,2.140411421732376,2.1404114217323773,2.132378978694948,2.140411421732376,2.1182208949883305,2.0939725631270356,2.1253672170149502,2.12384797383166,2.130087862915065,2.141361752360004,2.337436770561821,2.4221494742068463
ITA,1.9887048695548195,1.9862125484132873,1.998633340973277,2.0131656948399304,2.030168526798721,2.050061852466212,2.073337026404422,2.1716696208258717,2.198830377078579,2.232842050793883,2.245624070136274,2.0965317916298396,2.165592143701891,2.324294346077783
JPN,1.7074087254862433,1.7074087254862433,1.7074087254862433,1.7149122177217087,1.7149122177217087,1.7149122177217087,1.7149122177217087,1.729309421784346,1.7510105936336422,1.7565880689621127,1.7259357324686326,1.7217532922321805,1.7374021135169593,1.7605485559632266
KOR,1.3501417345478346,1.4087774926751186,1.4688481840428613,1.514862951406708,1.528023115578661,1.5379829741521327,1.5412308011178009,1.5412308011178009,1.5412308011178009,1.5467798121598548,1.5967146737367839,1.5967146737367839,1.5967146737367839,1.5967146737367839
ROE,0.020635738689414363,0.021402385832764773,0.023005831485018967,0.023463436787690185,0.025120207778915674,0.027118075802888622,0.03357811656985367,0.05841746556992599,0.06755720747031577,0.07703828349403054,0.08705694073340585,0.0881626249059207,0.07872925470300161,0.0723438921740684
ROW,0.2852305061045007,0.28868643567081986,0.3268360371943158,0.3695497920684313,0.4169863136739947,0.4085157272618771,0.30128548889150203,0.24401303529393648,0.19678847593281157,0.17393371933763974,0.15858596357209576,0.1224483688378106,0.10081671149832581,0.0886944003650392
TOTAL,0.20177860821529012,0.19853802781190333,0.19970104578017042,0.20073427930030846,0.2012885272687965,0.1933437408459661,0.18206841875674443,0.1828143049149631,0.18509032634706046,0.19027912004806039,0.20385241854226818,0.21405475609710417,0.2310935908120501,0.24452235174005504
USA,0.388489204500083,0.38348123289356123,0.3532436537346542,0.3557054973657011,0.3319822613996876,0.3195999216051106,0.30929940057736555,0.3013224125268995,0.3002428570479077,0.29078388527878224,0.28029852772600183,0.28288691254651216,0.28570307551469626,0.2887670606587237
