location,commodity,timestep_0,timestep_1,timestep_2,timestep_3,timestep_4,timestep_5,timestep_6,timestep_7,timestep_8,timestep_9,timestep_10,timestep_11,timestep_12,timestep_13,average
AUS,Compressor,20471.58564,20471.58564,20471.58564,20471.585639999998,32976.003840000005,32976.003840000005,32976.00384000001,32976.00384,32976.00384,32976.003840000005,20471.58564,20471.58564,20471.585639999998,20471.58564,25830.622011428575
AUS,Copper_ore,5.546843835329639,5.546843835329639,5.546843835329639,5.347302900388922,3.313864080313021,3.252220539849217,4.849169915978711,4.799264412728076,4.7523360881389305,4.708126247320369,4.6664053232880525,3.8776081176590362,3.800836442920647,3.746344577205441,4.553857867984239
AUS,HP,39231.040229983424,36037.62762827645,36037.62579648271,36037.62514516789,38415.988530016126,37725.79286433487,36575.4912736329,36250.94016439513,36037.61862144614,41724.89350042581,46803.21833307333,44404.79786786751,38050.21440454308,37735.40363261763,38647.7341423045
AUS,Nickel,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.80432124,6.917442039999999,7.256804439999999,7.483046039999998,7.773928097142855,8.161770839999997,8.463426306666666,7.17792769170068
AUS,Refrigerant,15112.78647278788,15112.78647278788,15112.78647278788,15112.57060732601,15112.507783032968,15112.449791377852,15112.396095400898,15112.346234850866,15112.299812959456,15112.25648586081,15112.215954058847,15111.538493940345,15111.471182197802,15111.418828620266,15112.273620570699
AUT,Compressor,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.9967600000004,3383.9967600000004,3383.9967600000004,3383.9967600000004,3383.9967600000004,3383.996760000001
AUT,Copper_ore,9.036863711001642,2.7742659105229994,3.7091491154170173,3.7091491154170173,2.7742659105229994,3.7091491154170173,2.7742659105229994,2.7742659105229994,3.7091491154170173,2.6162242636879864,2.4486247683593008,2.2035238303697926,2.003026149246229,2.003026149246229,3.3032106411193753
AUT,HP,,,,,,,,,,,,,3600.7958023374085,3600.2308401727773,3600.5133212550927
AUT,Nickel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2363674199999997,1.2363674199999997,1.9159262924888072,3.2969797866666655,4.32728597,0.858066206368248
AUT,Refrigerant,4240.5036439560445,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.410857187813,4232.757543750325,4232.757543750325,4232.757543750325,4232.757543750325,4233.834889279861
AUT,Bauxite,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170656
AUT,HEX,,432005.9129709091,432005.9129709091,432005.9129709091,432005.9129709091,432005.9129709091,432005.9129709091,614664.2178081812,,,1913768.8154664694,,,,640058.5638875131
AUT,Iron,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.64371259918
BRA,Copper_ore,,,,105.74143368253318,4.2961614792805864,3.7476623470193613,4.67964500272894,4.420075616293927,4.350421841351792,4.350421841351792,4.329126881522034,4.293681712570695,4.201042024186442,4.205580529853242,13.510477541699276
BRA,Refrigerant,,,,16821.161706464114,16725.35297172161,16725.35297172161,16724.72472879121,16724.72472879121,16724.72472879121,16724.72472879121,16724.72472879121,16724.72472879121,16724.096485860806,16724.096485860806,16733.491726761476
