,technology,location,year,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
1570,Nickel_mining,CZE,2,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003
1571,Nickel_mining,CZE,3,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003
1572,Nickel_mining,CZE,4,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003
1573,Nickel_mining,CZE,5,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003
1574,Nickel_mining,CZE,6,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003
1575,Nickel_mining,CZE,7,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003
1576,Nickel_mining,CZE,8,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003
1577,Nickel_mining,CZE,9,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003
1578,Nickel_mining,CZE,10,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003
1579,Nickel_mining,CZE,11,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003
1580,Nickel_mining,CZE,12,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003
1581,Nickel_mining,CZE,13,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003,1565.4312720000003
1582,Nickel_mining,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
1583,Nickel_mining,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
1584,Nickel_mining,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
1585,Nickel_mining,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
1586,Nickel_mining,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
1587,Nickel_mining,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
1588,Nickel_mining,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
1589,Nickel_mining,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
1590,Nickel_mining,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
1591,Nickel_mining,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
1592,Nickel_mining,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
1593,Nickel_mining,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
1594,Nickel_mining,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
1595,Nickel_mining,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
1596,Nickel_mining,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
1597,Nickel_mining,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
1598,Nickel_mining,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
1599,Nickel_mining,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
1600,Nickel_mining,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
1601,Nickel_mining,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
1602,Nickel_mining,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
1603,Nickel_mining,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
1604,Nickel_mining,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
1605,Nickel_mining,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
1606,Nickel_mining,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
1607,Nickel_mining,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
1608,Nickel_mining,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
1609,Nickel_mining,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
1610,Nickel_mining,JPN,0,88614.46406400001,88614.46406400001,88614.46406400001,0.0,88614.46406400001,88614.46406400001
1611,Nickel_mining,JPN,1,88614.46406400001,88614.46406400001,88614.46406400001,0.0,88614.46406400001,88614.46406400001
1612,Nickel_mining,JPN,2,88614.46406400001,88614.46406400001,88614.46406400001,29396.704377204856,88614.46406400001,88614.46406400001
1613,Nickel_mining,JPN,3,88614.46406400001,88614.46406400001,88614.46406400001,83811.89874557598,88614.46406400001,88614.46406400001
1614,Nickel_mining,JPN,4,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001
1615,Nickel_mining,JPN,5,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001
1616,Nickel_mining,JPN,6,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001
1617,Nickel_mining,JPN,7,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001
1618,Nickel_mining,JPN,8,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001
1619,Nickel_mining,JPN,9,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001
1620,Nickel_mining,JPN,10,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001
1621,Nickel_mining,JPN,11,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001
1622,Nickel_mining,JPN,12,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001
1623,Nickel_mining,JPN,13,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001,88614.46406400001
1624,Nickel_mining,KOR,0,1344.395448,1344.395448,1344.395448,0.0,1344.395448,1344.395448
1625,Nickel_mining,KOR,1,1344.395448,1344.395448,1344.395448,0.0,1344.395448,1344.395448
1626,Nickel_mining,KOR,2,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448
1627,Nickel_mining,KOR,3,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448
1628,Nickel_mining,KOR,4,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448
1629,Nickel_mining,KOR,5,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448
1630,Nickel_mining,KOR,6,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448
1631,Nickel_mining,KOR,7,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448
1632,Nickel_mining,KOR,8,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448
1633,Nickel_mining,KOR,9,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448
1634,Nickel_mining,KOR,10,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448
1635,Nickel_mining,KOR,11,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448
1636,Nickel_mining,KOR,12,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448
1637,Nickel_mining,KOR,13,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448,1344.395448
1638,Nickel_mining,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
1639,Nickel_mining,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
1640,Nickel_mining,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
1641,Nickel_mining,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
1642,Nickel_mining,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
1643,Nickel_mining,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
1644,Nickel_mining,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
1645,Nickel_mining,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
1646,Nickel_mining,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
1647,Nickel_mining,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
1648,Nickel_mining,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
1649,Nickel_mining,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
1650,Nickel_mining,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
1651,Nickel_mining,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
1652,Nickel_mining,ROW,0,137208.889152,137208.889152,137208.889152,0.0,137208.889152,137208.889152
1653,Nickel_mining,ROW,1,183449.42764587386,183449.42764587386,183449.42764587386,0.0,183449.42764587383,183449.42764587383
1654,Nickel_mining,ROW,2,234974.0327293927,234974.03272939264,234974.03272939264,0.0,234974.0327293927,234974.0327293926
1655,Nickel_mining,ROW,3,292514.31558574777,292514.3155857478,292514.31558574777,0.0,292514.3155857478,292514.3155857478
1656,Nickel_mining,ROW,4,356913.884990541,356913.884990541,356913.884990541,59321.190652940946,356913.8849905409,356913.8849905409
1657,Nickel_mining,ROW,5,429146.4639049888,429146.4639049888,429146.4639049888,131553.76956738878,429146.4639049889,429146.4639049889
1658,Nickel_mining,ROW,6,510336.90753515076,510336.90753515076,510336.90753515076,212744.21319755065,510336.9075351507,510336.90753515076
1659,Nickel_mining,ROW,7,601785.785475716,601785.785475716,601785.785475716,304193.09113811585,601785.785475716,601785.785475716
1660,Nickel_mining,ROW,8,704997.9295253425,704997.9295253425,704997.9295253425,407405.23518774245,704997.9295253425,704997.9295253423
1661,Nickel_mining,ROW,9,821715.9009426562,821715.9009426562,821715.9009426562,524123.20660505607,821715.9009426562,821715.9009426561
1662,Nickel_mining,ROW,10,953958.8540274642,953958.8540274642,953958.8540274642,656366.159689864,953958.854027464,953958.8540274639
1663,Nickel_mining,ROW,11,1104068.0409468575,1104068.0409468573,1104068.0409468575,806475.3466092574,1104068.0409468573,1104068.0409468573
1664,Nickel_mining,ROW,12,1249102.8750240002,1274759.7710198662,1274759.7710198662,977167.0766822662,1274759.7710198662,1274759.7710198662
1665,Nickel_mining,ROW,13,1369076.9890752,1469187.40068961,1469187.40068961,1171594.7063520101,1469187.40068961,1469187.4006896103
1666,Nickel_mining,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
1667,Nickel_mining,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
1668,Nickel_mining,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
1669,Nickel_mining,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
1670,Nickel_mining,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
1671,Nickel_mining,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
1672,Nickel_mining,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
1673,Nickel_mining,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
1674,Nickel_mining,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
1675,Nickel_mining,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
1676,Nickel_mining,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
1677,Nickel_mining,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
1678,Nickel_mining,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
1679,Nickel_mining,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
1680,Nickel_recycling,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
1681,Nickel_recycling,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
1682,Nickel_recycling,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
1683,Nickel_recycling,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
1684,Nickel_recycling,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
1685,Nickel_recycling,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
1686,Nickel_recycling,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
1687,Nickel_recycling,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
1688,Nickel_recycling,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
1689,Nickel_recycling,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
1690,Nickel_recycling,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
1691,Nickel_recycling,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
1692,Nickel_recycling,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
1693,Nickel_recycling,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
1694,Nickel_recycling,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
1695,Nickel_recycling,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
1696,Nickel_recycling,AUT,2,0.0,0.0,0.0,544.8490488,0.0,0.0
1697,Nickel_recycling,AUT,3,0.0,0.0,0.0,544.8490488,0.0,0.0
1698,Nickel_recycling,AUT,4,0.0,0.0,0.0,544.8490488,0.0,0.0
1699,Nickel_recycling,AUT,5,0.0,0.0,0.0,544.8490488,0.0,0.0
1700,Nickel_recycling,AUT,6,0.0,0.0,0.0,544.8490488,0.0,0.0
1701,Nickel_recycling,AUT,7,0.0,0.0,0.0,544.8490488,0.0,0.0
1702,Nickel_recycling,AUT,8,0.0,0.0,0.0,544.8490488,0.0,0.0
1703,Nickel_recycling,AUT,9,0.0,0.0,0.0,544.8490488,0.0,0.0
1704,Nickel_recycling,AUT,10,0.0,0.0,0.0,544.8490488,0.0,0.0
1705,Nickel_recycling,AUT,11,0.0,0.0,0.0,544.8490488,0.0,0.0
1706,Nickel_recycling,AUT,12,0.0,0.0,0.0,544.8490488,0.0,0.0
1707,Nickel_recycling,AUT,13,0.0,0.0,0.0,544.8490488,0.0,0.0
1708,Nickel_recycling,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
1709,Nickel_recycling,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
1710,Nickel_recycling,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
1711,Nickel_recycling,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
1712,Nickel_recycling,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
1713,Nickel_recycling,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
1714,Nickel_recycling,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
1715,Nickel_recycling,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
1716,Nickel_recycling,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
1717,Nickel_recycling,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
1718,Nickel_recycling,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
1719,Nickel_recycling,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
1720,Nickel_recycling,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
1721,Nickel_recycling,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
1722,Nickel_recycling,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
1723,Nickel_recycling,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
1724,Nickel_recycling,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
1725,Nickel_recycling,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
1726,Nickel_recycling,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
1727,Nickel_recycling,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
1728,Nickel_recycling,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
1729,Nickel_recycling,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
1730,Nickel_recycling,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
1731,Nickel_recycling,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
1732,Nickel_recycling,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
1733,Nickel_recycling,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
1734,Nickel_recycling,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
1735,Nickel_recycling,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
1736,Nickel_recycling,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
1737,Nickel_recycling,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
1738,Nickel_recycling,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
1739,Nickel_recycling,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
1740,Nickel_recycling,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
1741,Nickel_recycling,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
1742,Nickel_recycling,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
1743,Nickel_recycling,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
1744,Nickel_recycling,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
1745,Nickel_recycling,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
1746,Nickel_recycling,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
1747,Nickel_recycling,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
1748,Nickel_recycling,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
1749,Nickel_recycling,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
1750,Nickel_recycling,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
1751,Nickel_recycling,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
1752,Nickel_recycling,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
1753,Nickel_recycling,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
1754,Nickel_recycling,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
1755,Nickel_recycling,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
1756,Nickel_recycling,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
1757,Nickel_recycling,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
1758,Nickel_recycling,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
1759,Nickel_recycling,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
1760,Nickel_recycling,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
1761,Nickel_recycling,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
1762,Nickel_recycling,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
1763,Nickel_recycling,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
1764,Nickel_recycling,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
1765,Nickel_recycling,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
1766,Nickel_recycling,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
1767,Nickel_recycling,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
1768,Nickel_recycling,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
1769,Nickel_recycling,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
1770,Nickel_recycling,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
1771,Nickel_recycling,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
1772,Nickel_recycling,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
1773,Nickel_recycling,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
1774,Nickel_recycling,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
1775,Nickel_recycling,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
1776,Nickel_recycling,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
1777,Nickel_recycling,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
1778,Nickel_recycling,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
1779,Nickel_recycling,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
1780,Nickel_recycling,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
1781,Nickel_recycling,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
1782,Nickel_recycling,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
1783,Nickel_recycling,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
1784,Nickel_recycling,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
1785,Nickel_recycling,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
1786,Nickel_recycling,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
1787,Nickel_recycling,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
1788,Nickel_recycling,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
1789,Nickel_recycling,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
1790,Nickel_recycling,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
1791,Nickel_recycling,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
1792,Nickel_recycling,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
1793,Nickel_recycling,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
1794,Nickel_recycling,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
1795,Nickel_recycling,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
1796,Nickel_recycling,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
1797,Nickel_recycling,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
1798,Nickel_recycling,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
1799,Nickel_recycling,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
1800,Nickel_recycling,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
1801,Nickel_recycling,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
1802,Nickel_recycling,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
1803,Nickel_recycling,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
1804,Nickel_recycling,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
1805,Nickel_recycling,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
1806,Nickel_recycling,ROE,0,0.0,0.0,0.0,174741.1512,0.0,0.0
1807,Nickel_recycling,ROE,1,0.0,0.0,0.0,209233.41063190764,0.0,0.0
1808,Nickel_recycling,ROE,2,0.0,0.0,0.0,221546.8167,0.0,0.0
1809,Nickel_recycling,ROE,3,0.0,0.0,0.0,221546.8167,0.0,0.0
1810,Nickel_recycling,ROE,4,0.0,0.0,0.0,221546.8167,0.0,0.0
1811,Nickel_recycling,ROE,5,0.0,0.0,0.0,221546.8167,0.0,0.0
1812,Nickel_recycling,ROE,6,0.0,0.0,0.0,221546.8167,0.0,0.0
1813,Nickel_recycling,ROE,7,0.0,0.0,0.0,221546.8167,0.0,0.0
1814,Nickel_recycling,ROE,8,0.0,0.0,0.0,221546.8167,0.0,0.0
1815,Nickel_recycling,ROE,9,0.0,0.0,0.0,221546.8167,0.0,0.0
1816,Nickel_recycling,ROE,10,0.0,0.0,0.0,221546.8167,0.0,0.0
1817,Nickel_recycling,ROE,11,0.0,0.0,0.0,221546.8167,0.0,0.0
1818,Nickel_recycling,ROE,12,0.0,0.0,0.0,221546.8167,0.0,0.0
1819,Nickel_recycling,ROE,13,0.0,0.0,0.0,221546.8167,0.0,0.0
1820,Nickel_recycling,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
1821,Nickel_recycling,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
1822,Nickel_recycling,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
1823,Nickel_recycling,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
1824,Nickel_recycling,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
1825,Nickel_recycling,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
1826,Nickel_recycling,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
1827,Nickel_recycling,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
1828,Nickel_recycling,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
1829,Nickel_recycling,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
1830,Nickel_recycling,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
1831,Nickel_recycling,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
1832,Nickel_recycling,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
1833,Nickel_recycling,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
1834,Nickel_recycling,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
1835,Nickel_recycling,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
1836,Nickel_recycling,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
1837,Nickel_recycling,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
1838,Nickel_recycling,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
1839,Nickel_recycling,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
1840,Nickel_recycling,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
1841,Nickel_recycling,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
1842,Nickel_recycling,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
1843,Nickel_recycling,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
1844,Nickel_recycling,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
1845,Nickel_recycling,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
1846,Nickel_recycling,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
1847,Nickel_recycling,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
1848,Steel_production,AUS,0,16641.23188300197,16641.23188300197,16641.23188300197,16641.23188300197,16641.23188300197,16641.23188300197
1849,Steel_production,AUS,1,17438.800956436025,17438.800956436025,17438.800956436025,17438.800956436025,17438.800956436025,17438.800956436025
1850,Steel_production,AUS,2,18293.215349402104,18293.215349402104,18293.215349402104,18293.215349402104,18293.215349402104,18293.215349402104
1851,Steel_production,AUS,3,19183.374892073913,19183.374892073913,19183.374892073913,19183.374892073913,19183.374892073913,19183.374892073913
1852,Steel_production,AUS,4,20073.53443474572,20073.53443474572,20073.53443474572,20073.53443474572,20073.53443474572,20073.53443474572
1853,Steel_production,AUS,5,20963.693977417537,20963.693977417537,20963.693977417537,20963.693977417537,20963.693977417537,20963.693977417537
1854,Steel_production,AUS,6,21925.343819500806,21925.343819500806,21925.343819500806,21925.343819500806,21925.343819500806,21925.343819500806
1855,Steel_production,AUS,7,22886.993661584074,22886.993661584074,22886.993661584074,22886.993661584074,22886.993661584074,22886.993661584074
1856,Steel_production,AUS,8,23848.643503667343,23848.643503667343,23848.643503667343,23848.643503667343,23848.643503667343,23848.643503667343
1857,Steel_production,AUS,9,24846.03849545634,24846.03849545634,24846.03849545634,24846.03849545634,24846.03849545634,24846.03849545634
1858,Steel_production,AUS,10,25879.178636951074,25879.178636951074,25879.178636951074,25879.178636951074,25879.178636951074,25879.178636951074
1859,Steel_production,AUS,11,27516.51712347177,48549.285350320664,48549.285350320664,48549.285350320664,48549.285350320664,48549.285350320664
1860,Steel_production,AUS,12,28585.402414672237,54734.24939940328,54734.24939940328,54734.24939940328,54734.24939940328,54734.24939940328
1861,Steel_production,AUS,13,29690.032855578425,60954.95859819164,60954.95859819164,60954.95859819164,60954.95859819164,60954.95859819164
1862,Steel_production,AUT,0,2237.613681802967,2237.613681802967,2237.613681802967,2237.613681802967,1705.3595859607206,2273.8127812809603
1863,Steel_production,AUT,1,2273.8127812809603,2273.8127812809603,2273.8127812809603,2273.8127812809603,2273.8127812809603,2618.005506515412
1864,Steel_production,AUT,2,2273.8127812809603,2273.8127812809603,2273.8127812809603,2273.8127812809603,2273.8127812809603,3063.070251259441
1865,Steel_production,AUT,3,3808.6364086456083,3808.6364086456083,3808.6364086456083,3808.6364086456083,3583.7904317686407,8526.7979298036
