,technology,node,year,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
638,Copper_mining,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
639,Copper_mining,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
640,Copper_mining,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
641,Copper_mining,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
642,Copper_mining,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
643,Copper_mining,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
644,Copper_mining,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
645,Copper_mining,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
646,Copper_mining,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
647,Copper_mining,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
648,Copper_mining,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
649,Copper_mining,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
650,Copper_mining,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
651,Copper_mining,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
652,Copper_mining,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
653,Copper_mining,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
654,Copper_mining,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
655,Copper_mining,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
656,Copper_mining,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
657,Copper_mining,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
658,Copper_mining,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
659,Copper_mining,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
660,Copper_mining,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
661,Copper_mining,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
662,Copper_mining,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
663,Copper_mining,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
664,Copper_mining,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
665,Copper_mining,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
666,Copper_mining,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
667,Copper_mining,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
668,Copper_mining,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
669,Copper_mining,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
670,Copper_mining,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
671,Copper_mining,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
672,Copper_recycling,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
673,Copper_recycling,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
674,Copper_recycling,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
675,Copper_recycling,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
676,Copper_recycling,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
677,Copper_recycling,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
678,Copper_recycling,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
679,Copper_recycling,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
680,Copper_recycling,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
681,Copper_recycling,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
682,Copper_recycling,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
683,Copper_recycling,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
684,Copper_recycling,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
685,Copper_recycling,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
686,Copper_recycling,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
687,Copper_recycling,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
688,Copper_recycling,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
689,Copper_recycling,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
690,Copper_recycling,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
691,Copper_recycling,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
692,Copper_recycling,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
693,Copper_recycling,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
694,Copper_recycling,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
695,Copper_recycling,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
696,Copper_recycling,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
697,Copper_recycling,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
698,Copper_recycling,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
699,Copper_recycling,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
700,Copper_recycling,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
701,Copper_recycling,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
702,Copper_recycling,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
703,Copper_recycling,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
704,Copper_recycling,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
705,Copper_recycling,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
706,Copper_recycling,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
707,Copper_recycling,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
708,Copper_recycling,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
709,Copper_recycling,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
710,Copper_recycling,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
711,Copper_recycling,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
712,Copper_recycling,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
713,Copper_recycling,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
714,Copper_recycling,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
715,Copper_recycling,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
716,Copper_recycling,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
717,Copper_recycling,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
718,Copper_recycling,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
719,Copper_recycling,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
720,Copper_recycling,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
721,Copper_recycling,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
722,Copper_recycling,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
723,Copper_recycling,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
724,Copper_recycling,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
725,Copper_recycling,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
726,Copper_recycling,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
727,Copper_recycling,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
728,Copper_recycling,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
729,Copper_recycling,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
730,Copper_recycling,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
731,Copper_recycling,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
732,Copper_recycling,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
733,Copper_recycling,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
734,Copper_recycling,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
735,Copper_recycling,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
736,Copper_recycling,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
737,Copper_recycling,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
738,Copper_recycling,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
739,Copper_recycling,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
740,Copper_recycling,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
741,Copper_recycling,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
742,Copper_recycling,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
743,Copper_recycling,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
744,Copper_recycling,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
745,Copper_recycling,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
746,Copper_recycling,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
747,Copper_recycling,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
748,Copper_recycling,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
749,Copper_recycling,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
750,Copper_recycling,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
751,Copper_recycling,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
752,Copper_recycling,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
753,Copper_recycling,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
754,Copper_recycling,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
755,Copper_recycling,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
756,Copper_recycling,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
757,Copper_recycling,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
758,Copper_recycling,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
759,Copper_recycling,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
760,Copper_recycling,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
761,Copper_recycling,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
762,Copper_recycling,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
763,Copper_recycling,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
764,Copper_recycling,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
765,Copper_recycling,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
766,Copper_recycling,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
767,Copper_recycling,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
768,Copper_recycling,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
769,Copper_recycling,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
770,Copper_recycling,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
771,Copper_recycling,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
772,Copper_recycling,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
773,Copper_recycling,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
774,Copper_recycling,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
775,Copper_recycling,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
776,Copper_recycling,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
777,Copper_recycling,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
778,Copper_recycling,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
779,Copper_recycling,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
780,Copper_recycling,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
781,Copper_recycling,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
782,Copper_recycling,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
783,Copper_recycling,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
784,Copper_recycling,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
785,Copper_recycling,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
786,Copper_recycling,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
787,Copper_recycling,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
788,Copper_recycling,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
789,Copper_recycling,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
790,Copper_recycling,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
791,Copper_recycling,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
792,Copper_recycling,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
793,Copper_recycling,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
794,Copper_recycling,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
795,Copper_recycling,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
796,Copper_recycling,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
797,Copper_recycling,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
798,Copper_recycling,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
799,Copper_recycling,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
800,Copper_recycling,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
801,Copper_recycling,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
802,Copper_recycling,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
803,Copper_recycling,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
804,Copper_recycling,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
805,Copper_recycling,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
806,Copper_recycling,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
807,Copper_recycling,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
808,Copper_recycling,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
809,Copper_recycling,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
810,Copper_recycling,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
811,Copper_recycling,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
812,Copper_recycling,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
813,Copper_recycling,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
814,Copper_recycling,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
815,Copper_recycling,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
816,Copper_recycling,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
817,Copper_recycling,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
818,Copper_recycling,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
819,Copper_recycling,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
820,Copper_recycling,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
821,Copper_recycling,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
822,Copper_recycling,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
823,Copper_recycling,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
824,Copper_recycling,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
825,Copper_recycling,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
826,Copper_recycling,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
827,Copper_recycling,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
828,Copper_recycling,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
829,Copper_recycling,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
830,Copper_recycling,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
831,Copper_recycling,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
832,Copper_recycling,USA,6,0.0,0.0,0.0,0.0,0.0,0.0
833,Copper_recycling,USA,7,0.0,0.0,0.0,0.0,0.0,0.0
834,Copper_recycling,USA,8,0.0,0.0,0.0,0.0,0.0,0.0
835,Copper_recycling,USA,9,0.0,0.0,0.0,0.0,0.0,0.0
836,Copper_recycling,USA,10,0.0,0.0,0.0,0.0,0.0,0.0
837,Copper_recycling,USA,11,0.0,0.0,0.0,0.0,0.0,0.0
838,Copper_recycling,USA,12,0.0,0.0,0.0,0.0,0.0,0.0
839,Copper_recycling,USA,13,0.0,0.0,0.0,0.0,0.0,0.0
840,Copper_refinement,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
841,Copper_refinement,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
842,Copper_refinement,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
843,Copper_refinement,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
844,Copper_refinement,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
845,Copper_refinement,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
846,Copper_refinement,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
847,Copper_refinement,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
848,Copper_refinement,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
849,Copper_refinement,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
850,Copper_refinement,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
851,Copper_refinement,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
852,Copper_refinement,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
853,Copper_refinement,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
854,Copper_refinement,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
855,Copper_refinement,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
856,Copper_refinement,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
857,Copper_refinement,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
858,Copper_refinement,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
859,Copper_refinement,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
860,Copper_refinement,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
861,Copper_refinement,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
862,Copper_refinement,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
863,Copper_refinement,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
864,Copper_refinement,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
865,Copper_refinement,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
866,Copper_refinement,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
867,Copper_refinement,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
868,Copper_refinement,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
869,Copper_refinement,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
870,Copper_refinement,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
871,Copper_refinement,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
872,Copper_refinement,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
873,Copper_refinement,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
874,Copper_refinement,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
875,Copper_refinement,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
876,Copper_refinement,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
877,Copper_refinement,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
878,Copper_refinement,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
879,Copper_refinement,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
880,Copper_refinement,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
881,Copper_refinement,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
882,Copper_refinement,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
883,Copper_refinement,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
884,Copper_refinement,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
885,Copper_refinement,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
886,Copper_refinement,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
887,Copper_refinement,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
888,Copper_refinement,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
889,Copper_refinement,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
890,Copper_refinement,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
891,Copper_refinement,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
892,Copper_refinement,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
893,Copper_refinement,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
894,Copper_refinement,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
895,Copper_refinement,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
896,Copper_refinement,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
897,Copper_refinement,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
898,Copper_refinement,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
899,Copper_refinement,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
900,Copper_refinement,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
901,Copper_refinement,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
902,Copper_refinement,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
903,Copper_refinement,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
904,Copper_refinement,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
905,Copper_refinement,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
906,Copper_refinement,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
907,Copper_refinement,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
908,Copper_refinement,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
909,Copper_refinement,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
910,Copper_refinement,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
911,Copper_refinement,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
912,Copper_refinement,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
913,Copper_refinement,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
914,Copper_refinement,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
915,Copper_refinement,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
916,Copper_refinement,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
917,Copper_refinement,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
918,Copper_refinement,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
919,Copper_refinement,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
920,Copper_refinement,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
921,Copper_refinement,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
922,Copper_refinement,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
923,Copper_refinement,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
924,Copper_refinement,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
925,Copper_refinement,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
926,Copper_refinement,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
927,Copper_refinement,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
928,Copper_refinement,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
929,Copper_refinement,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
930,Copper_refinement,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
931,Copper_refinement,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
932,Copper_refinement,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
933,Copper_refinement,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
934,Copper_refinement,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
935,Copper_refinement,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
936,Copper_refinement,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
937,Copper_refinement,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
938,Copper_refinement,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
939,Copper_refinement,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
940,Copper_refinement,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
941,Copper_refinement,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
942,Copper_refinement,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
943,Copper_refinement,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
944,Copper_refinement,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
945,Copper_refinement,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
946,Copper_refinement,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
947,Copper_refinement,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
948,Copper_refinement,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
949,Copper_refinement,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
950,Copper_refinement,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
951,Copper_refinement,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
952,Copper_refinement,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
953,Copper_refinement,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
954,Copper_refinement,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
955,Copper_refinement,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
956,Copper_refinement,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
957,Copper_refinement,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
958,Copper_refinement,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
959,Copper_refinement,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
960,Copper_refinement,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
961,Copper_refinement,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
962,Copper_refinement,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
963,Copper_refinement,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
964,Copper_refinement,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
965,Copper_refinement,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
966,Copper_refinement,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
967,Copper_refinement,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
968,Copper_refinement,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
969,Copper_refinement,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
970,Copper_refinement,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
971,Copper_refinement,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
972,Copper_refinement,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
973,Copper_refinement,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
974,Copper_refinement,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
975,Copper_refinement,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
976,Copper_refinement,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
977,Copper_refinement,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
978,Copper_refinement,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
979,Copper_refinement,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
980,Copper_refinement,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
981,Copper_refinement,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
982,Copper_refinement,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
983,Copper_refinement,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
984,Copper_refinement,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
985,Copper_refinement,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
986,Copper_refinement,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
