location,commodity,time_operation,opex_production,amount_produced,production_cost_per_unit,opex_transport,amount_imported,per_unit_import_cost,weighted_cost_per_unit,total_cost,production_to_import_ratio,scenario
ROE,Compressor,1,0.0,0.0,,187114.19959677118,14.8,50739.49942421188,50739.49942421188,750944.5914783358,0.0,Tariffs
ROE,Compressor,2,0.0,0.0,,208958.89202625767,15.700000000000003,54799.719252542054,54799.719252542054,860355.5922649105,0.0,Tariffs
ROE,Compressor,3,0.0,0.0,,223195.8153150228,16.6,54628.182632336444,54628.182632336444,906827.831696785,0.0,Tariffs
ROE,Compressor,4,0.0,0.0,,247336.3050380129,17.6,57573.86128334046,57573.86128334046,1013299.9585867922,0.0,Tariffs
ROE,Compressor,5,0.0,0.0,,272216.9695781757,18.6,60128.24942612194,60128.24942612194,1118385.4393258682,0.0,Tariffs
ROE,Compressor,6,0.0,0.0,,302293.2758550951,19.7,63248.28302000009,63248.28302000009,1245991.1754940017,0.0,Tariffs
ROE,Compressor,7,0.0,0.0,,338248.97979364084,20.800000000000004,67348.51204937557,67348.51204937557,1400849.050627012,0.0,Tariffs
ROE,Compressor,8,0.0,0.0,,361950.554064,22.0,67790.603784,67790.603784,1491393.283248,0.0,Tariffs
ROE,Compressor,9,34336.6525747783,0.4417170000000059,77734.50552,377924.92076179455,22.858282999999993,67938.08044500029,65414.52036989222,1524158.3246184886,0.0193241548370018,Tariffs
ROE,Compressor,10,505264.8022703268,6.499878000000003,77734.50552,291227.2092244977,18.200121999999997,66970.56999985746,41744.31408990161,1031084.5580205696,0.3571337598725989,Tariffs
ROE,Compressor,11,1449748.527948,18.65,77734.50552,240513.30907200006,16.349999999999998,63331.55802311929,35892.0493598902,1256221.7275961572,1.1406727828746177,Tariffs
ROE,Compressor,12,1449748.527948,18.65,77734.50552,347649.20103206113,22.350000000000005,63912.94512308015,35076.59974805117,1438140.589670098,0.8344519015659952,Tariffs
ROE,Compressor,13,1449748.527948,18.65,77734.50552,678407.0099598027,41.416961,63832.70889977665,37841.65097202946,2273032.973112506,0.45029861075514444,Tariffs
ROE,Copper,0,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
ROE,Copper,0,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper,1,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
ROE,Copper,1,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper,2,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
ROE,Copper,2,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper,3,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
ROE,Copper,3,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper,4,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
ROE,Copper,4,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper,5,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
ROE,Copper,5,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper,6,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
ROE,Copper,6,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper,7,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
ROE,Copper,7,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper,8,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
ROE,Copper,8,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper,9,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
ROE,Copper,9,141166.27872,535.2,263.7636,23.339399999999998,0.0,,263.7636,141166.27872,,Tariffs
ROE,Copper,10,0.0,0.0,,23.339399999999998,0.0,,,0.0,,Tariffs
