location,commodity,timestep_0,timestep_1,timestep_2,timestep_3,timestep_4,timestep_5,timestep_6,timestep_7,timestep_8,timestep_9,timestep_10,timestep_11,timestep_12,timestep_13,average
AUS,Compressor,20471.58564,20471.58564,20471.58564,20471.585639999998,20471.58564,20471.585640000005,20471.58564,20471.585639999998,20471.58564,20471.58564,20471.58564,20471.585639999994,20471.58564,20471.58564,20471.58564
AUS,Copper_ore,5.546843835329639,5.460547614083751,5.375119610502561,5.295102748567566,5.221929872027039,4.3266227715004355,4.75782979001398,4.696934574959962,4.640695743499173,4.58733697159468,4.536687233158539,4.458182347621125,4.415576730252643,4.374920257742351,4.835309292918104
AUS,HP,36037.62956923077,36037.628026179635,36037.62656709945,36037.62514516789,36037.62376146526,36037.622416791026,36059.86412119204,36037.6198465527,36037.61862144614,37678.21147732901,40488.02538493171,47167.89444943149,47450.01344998645,47371.19707496369,38894.014279411946
AUS,Nickel,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.80432124,6.80432124,6.80432124,7.48304604,7.773928097142857,8.161770839999997,8.463426306666666,7.137527405986395
AUS,Refrigerant,15112.78647278788,15112.713389810195,15112.638894601056,15112.57060732601,15112.507783032968,15112.44979137786,15112.396095400898,15112.346234850866,15112.299812959456,15112.25648586081,15112.215954058847,15112.142259873459,15112.108663994828,15112.076987880691,15112.393530986845
AUT,Compressor,3383.99676,3383.99676,3383.99676,3383.99676,3383.9967599999995,3383.99676,3383.9967600000004,3383.9967600000004,3383.99676,3383.9967600000004,3383.99676,3383.99676,3383.99676,3383.99676,3383.996760000001
AUT,Copper_ore,15.613123733434648,15.329944289693591,9.036863711001642,8.665826870842029,7.814975095194001,4.130367531637479,5.601761203208778,4.7526863722151305,3.7091491154170173,3.4319665963690706,2.109814069388537,1.956434411660149,1.8238442419221208,1.7640676336244892,6.124344633972049
AUT,HP,,3605.4868129845286,3602.274700746887,,,,,,,,,,,,3603.8807568657076
AUT,Nickel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2363674199999997,3.002606591428571,3.2969797866666655,3.4299225199999994,0.7832768798639453
AUT,Refrigerant,4240.65609539473,4240.5036439560445,4240.5036439560445,4236.706056093161,4236.190283563149,4235.44776241332,4234.813130489623,4234.270710549413,4233.592971721612,4233.410857187813,4232.529791377853,4232.426234850864,4232.336485860806,4232.2959540588445,4235.405972962378
