location,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AUS,0.06969993493092126,0.07113821828038208,0.07264754239409785,0.07413989458472595,0.07564139045796775,0.07715346808141622,0.07862402193888184,0.09252046748285135,0.09914691992034838,0.10040213445876232,0.10588295069567022,0.10733851780958782,0.11341158917117632,0.1193234754865549
AUT,2.610003505473893,2.6924640036719394,2.630792202157893,2.17741717446526,2.008567335084138,1.901621824894065,1.7715440552729165,1.6243021194008913,1.3681188541152167,1.3091771262907805,0.9823700912493132,0.9417913952095365,0.9035343879314859,0.8859570179447234
BRA,0.0,0.0,0.03575292984520829,0.04314610089058659,0.04314610089058659,0.04260397152164028,0.053517660348041715,0.055001817574291054,0.055001817574291054,0.055001817574291054,0.08190810143785231,0.09609704304010246,0.09506991663298478,0.09506991663298478
CHN,0.037765941864962384,0.027925766459287005,0.019501665175723288,0.013494685468425503,0.00792751094047824,0.006675944500525471,0.013314333361711849,0.01925090341664569,0.022768227482865628,0.02560440826027078,0.039629855555892796,0.07881976645845007,0.11362940786729087,0.13941209499469412
CZE,3.4175919730663264,3.7421280453175285,3.7890765388591983,4.061389451151141,4.008769275537641,4.229325883515264,4.5088398069043265,4.867602607024845,5.134748670811932,5.317927406595814,3.8875757822729957,3.58289925124137,3.5494761859086053,3.5301560454046137
DEU,3.9463175122749585,2.9703777022857767,2.595535226197234,2.5367360774818404,2.5367360774818386,2.523822437449555,2.5443942534301858,2.2138098528470893,2.08945442945495,2.0744467711312997,2.0798630257745967,2.0849737879326304,2.0901181054554785,2.0962619560775964
ITA,1.8793401440971809,1.9858351986474096,2.0258653104959303,2.039526531892939,2.030168526798721,2.050061852466212,2.073337026404422,1.954235833209128,2.041273254278726,2.0377925479361227,2.031702509578791,2.0277787175904365,2.002143648319722,1.99709088147051
JPN,1.6778907059796253,1.6865964256462913,1.6948129598027475,1.7025621114472327,1.7098653890402242,1.716743973728228,1.7232185824301205,1.729309421784346,1.7350361192158272,1.7404176942667053,1.7556860018645222,1.7598786842740057,1.7625248575143202,1.7648072961850318
KOR,1.4477868136793515,1.4734874729042091,1.4874316219438217,1.5216773633805045,1.528283384100173,1.5313604535165202,1.5313604535165202,1.5359066749776356,1.5412308011178009,1.585016271378895,1.5972322853821295,1.6050455511691468,1.6124955084136736,1.6208653289409654
ROE,0.02096748812919499,0.025114503692302927,0.028599606288519295,0.0322297421664788,0.03555256373141299,0.041737118888925985,0.04906057861129801,0.05641278706081589,0.06326817562144109,0.07138908125372295,0.07756735751745805,0.08213484852460852,0.08770197734446576,0.09056883460247335
ROW,0.30767402783506387,0.3177348682948992,0.34733699818359703,0.3840386427514007,0.4257923602012991,0.4298778366527775,0.3286842988308443,0.2674041957888557,0.22025604162063223,0.19610429387257475,0.16214935995997584,0.1397011251194808,0.12337988700686375,0.11403935951511673
TOTAL,0.19313482457039935,0.1938719404487229,0.19226965488037678,0.1916469017794261,0.18935686561092271,0.18493612631204057,0.17847382709003048,0.18072430907131246,0.1832284877960463,0.18561276412553962,0.19426343842951466,0.21728733947092033,0.2296310636742538,0.24047730704836046
USA,0.4024011883622714,0.3804348581065238,0.37275512545187034,0.36602450999756864,0.34793997290879836,0.3317674229881071,0.31790652387911583,0.3328214113583634,0.30294447062021584,0.28684345195346916,0.28029852772600183,0.2735987600936682,0.26311325470503555,0.2741476474989306
