location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
CZE,3,217308.63095295033,34.3355,686709.8201410966,139.4498375,904018.4510940469,173.7853375,5201.925916759502,3.160066938573538,4.061389451151141
CZE,4,227154.48154895275,37.89623025417586,706723.7829496184,151.9172435016402,933878.2644985712,189.81347375581606,4919.97878770161,3.111203345540495,4.008769275537641
CZE,5,227154.48154895275,37.89623025417586,736091.3821519095,160.2755075016402,963245.8637008623,198.17173775581605,4860.662143901458,3.240488046427905,4.229325883515264
CZE,6,227154.48154895275,37.89623025417586,734676.0359112563,170.8680315016402,961830.5174602091,208.76426175581605,4607.256574332762,3.234257281219127,4.5088398069043265
CZE,7,227154.48154895275,37.89623025417586,755523.7456227478,184.46378918164024,982678.2271717006,222.3600194358161,4419.311662523708,3.3260349541460807,4.867602607024845
CZE,8,272401.44943185215,44.388,883765.8822740791,227.92122400000002,1156167.3317059313,272.30922400000003,4245.78835311848,3.2443508803545287,5.134748670811932
CZE,9,275849.5555271724,45.635000000000005,874632.111513775,242.6836172,1150481.6670409474,288.3186172,3990.3134879524087,3.170685230368696,5.317927406595814
CZE,10,645602.1255418306,80.686552025,739717.1910805716,313.67508560750014,1385319.316622402,394.3616376325001,3512.8145956056737,1.1457787417594911,3.8875757822729957
CZE,11,796559.6733788421,96.84362499999999,756881.8737862939,346.9809515,1553441.5471651359,443.8245765,3500.125115683259,0.950188540898332,3.58289925124137
CZE,12,839205.2322445347,102.95112499999999,783652.9429160486,365.4225665,1622858.175160583,468.3736915,3464.879015649373,0.9338036904513737,3.5494761859086053
CZE,13,941287.3314792558,110.946875,808552.9934037754,391.6597815,1749840.3248830312,502.6066565,3481.5303423722785,0.8589863757468347,3.5301560454046137
DEU,0,132609.318,24.44,536182.7791079757,96.448,668792.0971079756,120.88799999999999,5532.328246872938,4.043326571576031,3.9463175122749585
DEU,1,194433.13785223846,44.606532645346434,513533.78165916895,132.49824994601963,707966.9195114074,177.10478259136607,3997.4466479818316,2.641184457195946,2.9703777022857767
DEU,2,277940.09244977654,71.84596447000001,560705.0751770916,186.47873164199993,838645.1676268682,258.32469611199997,3246.47693483887,2.01735946129618,2.595535226197234
DEU,3,295081.8634911102,77.4375,576561.7259409712,196.4385,871643.5894320814,273.876,3182.6212936952543,1.9539043136019132,2.5367360774818404
DEU,4,295081.8634911102,77.4375,576561.7259409712,196.4384999999999,871643.5894320814,273.87599999999986,3182.6212936952556,1.9539043136019132,2.5367360774818386
