location,time_operation,local_production_opex,local_production_output,transport_opex,transport_output,total_opex,total_output,total_opex_per_unit,transport_to_production_opex_ratio,transport_to_production_output_ratio
AUT,2,156471.70637829383,65.71300000000001,489039.57829499966,92.908125,645511.2846732935,158.621125,4069.5164951912516,3.1254185795908245,1.413846955701307
AUT,3,155581.70637829383,65.71300000000001,489039.57829499966,92.908125,644621.2846732935,158.621125,4063.9056410253897,3.1432974330922274,1.413846955701307
AUT,4,154691.70637829383,65.71300000000001,489039.57829499966,89.86812499999999,643731.2846732935,155.581125,4137.592427573033,3.1613820142307327,1.3675851810144108
AUT,5,153951.70637829383,65.71300000000001,489039.57829499966,92.908125,642991.2846732935,158.621125,4053.6295822721813,3.1765778359956585,1.413846955701307
AUT,6,153101.70637829383,65.71300000000001,489039.57829499966,92.908125,642141.2846732935,158.621125,4048.2709013272565,3.1942137671976583,1.413846955701307
AUT,7,164751.12557829396,66.04144200000002,488082.16859064467,90.3279438,652833.2941689386,156.36938580000003,4174.943137552047,2.96254223986285,1.3677463886993864
AUT,8,191811.70637829383,66.81300000000002,485833.07402699965,91.408125,677644.7804052935,158.22112500000003,4282.896992454664,2.5328645639011866,1.3681188541152167
AUT,9,215830.77609463903,70.925276756,486514.66736333264,95.2713191825,702345.4434579717,166.1965959385,4225.991750865163,2.2541487185775684,1.343263270022283
AUT,10,279668.5139226273,100.91283275,493868.5434023314,99.36699484374999,773537.0573249587,200.27982759374999,3862.2814220412183,1.765906846199227,0.9846814536454481
AUT,11,297096.7139226273,101.50295775000001,492153.57993917726,100.19316984375,789250.2938618045,201.69612759375002,3913.0661717585754,1.6565433304231982,0.9870960616785572
AUT,12,307773.4514226273,101.91283275,492157.22858307045,103.17686984375,799930.6800056978,205.08970259375002,3900.3941684494653,1.5990892856682808,1.012403119996191
AUT,13,336396.4139226273,102.91283275,493751.19382527703,104.01719084375,830147.6077479043,206.93002359375,4011.731083439443,1.4677659255275,1.0107310047176794
BRA,0,953968.9997919999,180.29999999999998,477132.8856789997,0.0,1431101.8854709996,180.29999999999998,7937.337135169161,0.5001555457074938,0.0
BRA,1,952193.9997919999,180.29999999999998,477132.8856789997,0.0,1429326.8854709996,180.29999999999998,7927.492431896837,0.5010878936259061,0.0
