,carrier,node,time_operation,value_scenario_,value_scenario_DemandMet,value_scenario_FastDiffusion,value_scenario_Recycling,value_scenario_SelfSuff40,value_scenario_Tariffs
337,Bauxite_reserves,AUS,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
338,Bauxite_reserves,AUS,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
339,Bauxite_reserves,AUS,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
340,Bauxite_reserves,AUS,4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
341,Bauxite_reserves,AUS,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
342,Bauxite_reserves,AUS,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
343,Bauxite_reserves,AUS,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
344,Bauxite_reserves,AUS,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
345,Bauxite_reserves,AUS,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
346,Bauxite_reserves,AUS,10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
347,Bauxite_reserves,AUS,11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
348,Bauxite_reserves,AUS,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
349,Bauxite_reserves,AUS,13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
350,Bauxite_reserves,AUT,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
351,Bauxite_reserves,AUT,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
352,Bauxite_reserves,AUT,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
353,Bauxite_reserves,AUT,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
354,Bauxite_reserves,AUT,4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
355,Bauxite_reserves,AUT,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
356,Bauxite_reserves,AUT,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
357,Bauxite_reserves,AUT,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
358,Bauxite_reserves,AUT,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
359,Bauxite_reserves,AUT,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
360,Bauxite_reserves,AUT,10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
361,Bauxite_reserves,AUT,11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
362,Bauxite_reserves,AUT,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
363,Bauxite_reserves,AUT,13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
364,Bauxite_reserves,BRA,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
365,Bauxite_reserves,BRA,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
366,Bauxite_reserves,BRA,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
367,Bauxite_reserves,BRA,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
368,Bauxite_reserves,BRA,4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
369,Bauxite_reserves,BRA,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
370,Bauxite_reserves,BRA,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
371,Bauxite_reserves,BRA,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
372,Bauxite_reserves,BRA,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
373,Bauxite_reserves,BRA,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
374,Bauxite_reserves,BRA,10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
375,Bauxite_reserves,BRA,11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
376,Bauxite_reserves,BRA,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
377,Bauxite_reserves,BRA,13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
378,Bauxite_reserves,CHN,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
379,Bauxite_reserves,CHN,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
380,Bauxite_reserves,CHN,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
381,Bauxite_reserves,CHN,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
382,Bauxite_reserves,CHN,4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
383,Bauxite_reserves,CHN,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
384,Bauxite_reserves,CHN,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
385,Bauxite_reserves,CHN,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
386,Bauxite_reserves,CHN,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
387,Bauxite_reserves,CHN,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
388,Bauxite_reserves,CHN,10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
389,Bauxite_reserves,CHN,11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
390,Bauxite_reserves,CHN,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
391,Bauxite_reserves,CHN,13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
392,Bauxite_reserves,CZE,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
393,Bauxite_reserves,CZE,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
394,Bauxite_reserves,CZE,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
395,Bauxite_reserves,CZE,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
396,Bauxite_reserves,CZE,4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
397,Bauxite_reserves,CZE,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
398,Bauxite_reserves,CZE,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
399,Bauxite_reserves,CZE,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
400,Bauxite_reserves,CZE,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
401,Bauxite_reserves,CZE,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
402,Bauxite_reserves,CZE,10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
403,Bauxite_reserves,CZE,11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
404,Bauxite_reserves,CZE,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
405,Bauxite_reserves,CZE,13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
406,Bauxite_reserves,DEU,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
407,Bauxite_reserves,DEU,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
408,Bauxite_reserves,DEU,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
409,Bauxite_reserves,DEU,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
410,Bauxite_reserves,DEU,4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
411,Bauxite_reserves,DEU,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
412,Bauxite_reserves,DEU,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
413,Bauxite_reserves,DEU,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
414,Bauxite_reserves,DEU,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
415,Bauxite_reserves,DEU,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
416,Bauxite_reserves,DEU,10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
417,Bauxite_reserves,DEU,11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
418,Bauxite_reserves,DEU,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
419,Bauxite_reserves,DEU,13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
420,Bauxite_reserves,ITA,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
421,Bauxite_reserves,ITA,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
422,Bauxite_reserves,ITA,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
423,Bauxite_reserves,ITA,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
424,Bauxite_reserves,ITA,4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
425,Bauxite_reserves,ITA,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
426,Bauxite_reserves,ITA,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
427,Bauxite_reserves,ITA,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
428,Bauxite_reserves,ITA,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
429,Bauxite_reserves,ITA,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
430,Bauxite_reserves,ITA,10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
431,Bauxite_reserves,ITA,11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
432,Bauxite_reserves,ITA,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
433,Bauxite_reserves,ITA,13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
434,Bauxite_reserves,JPN,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
435,Bauxite_reserves,JPN,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
436,Bauxite_reserves,JPN,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
437,Bauxite_reserves,JPN,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
438,Bauxite_reserves,JPN,4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
439,Bauxite_reserves,JPN,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
440,Bauxite_reserves,JPN,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
441,Bauxite_reserves,JPN,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
442,Bauxite_reserves,JPN,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
443,Bauxite_reserves,JPN,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
444,Bauxite_reserves,JPN,10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
445,Bauxite_reserves,JPN,11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
446,Bauxite_reserves,JPN,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
447,Bauxite_reserves,JPN,13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
448,Bauxite_reserves,KOR,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
449,Bauxite_reserves,KOR,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
450,Bauxite_reserves,KOR,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
451,Bauxite_reserves,KOR,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
452,Bauxite_reserves,KOR,4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
453,Bauxite_reserves,KOR,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
454,Bauxite_reserves,KOR,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
455,Bauxite_reserves,KOR,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
456,Bauxite_reserves,KOR,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
457,Bauxite_reserves,KOR,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
458,Bauxite_reserves,KOR,10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
459,Bauxite_reserves,KOR,11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
460,Bauxite_reserves,KOR,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
461,Bauxite_reserves,KOR,13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
462,Bauxite_reserves,ROE,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
463,Bauxite_reserves,ROE,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
464,Bauxite_reserves,ROE,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
465,Bauxite_reserves,ROE,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
466,Bauxite_reserves,ROE,4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
467,Bauxite_reserves,ROE,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
468,Bauxite_reserves,ROE,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
469,Bauxite_reserves,ROE,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
470,Bauxite_reserves,ROE,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
471,Bauxite_reserves,ROE,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
472,Bauxite_reserves,ROE,10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
473,Bauxite_reserves,ROE,11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
474,Bauxite_reserves,ROE,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
475,Bauxite_reserves,ROE,13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
476,Bauxite_reserves,ROW,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
477,Bauxite_reserves,ROW,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
478,Bauxite_reserves,ROW,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
479,Bauxite_reserves,ROW,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
480,Bauxite_reserves,ROW,4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
481,Bauxite_reserves,ROW,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
482,Bauxite_reserves,ROW,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
483,Bauxite_reserves,ROW,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
484,Bauxite_reserves,ROW,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
485,Bauxite_reserves,ROW,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
486,Bauxite_reserves,ROW,10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
487,Bauxite_reserves,ROW,11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
488,Bauxite_reserves,ROW,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
489,Bauxite_reserves,ROW,13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
490,Bauxite_reserves,USA,0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
491,Bauxite_reserves,USA,1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
492,Bauxite_reserves,USA,2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
493,Bauxite_reserves,USA,3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
494,Bauxite_reserves,USA,4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
495,Bauxite_reserves,USA,5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
496,Bauxite_reserves,USA,6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
497,Bauxite_reserves,USA,7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
498,Bauxite_reserves,USA,8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
499,Bauxite_reserves,USA,9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
500,Bauxite_reserves,USA,10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
501,Bauxite_reserves,USA,11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
502,Bauxite_reserves,USA,12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
503,Bauxite_reserves,USA,13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
504,Compressor,AUS,0,0.0,0.0,0.0,0.0,0.0,0.0
505,Compressor,AUS,1,0.0,0.0,0.0,0.0,0.0,0.0
506,Compressor,AUS,2,0.0,0.0,0.0,0.0,0.0,0.0
507,Compressor,AUS,3,0.0,0.0,0.0,0.0,0.0,0.0
508,Compressor,AUS,4,0.0,0.0,0.0,0.0,0.0,0.0
509,Compressor,AUS,5,0.0,0.0,0.0,0.0,0.0,0.0
510,Compressor,AUS,6,0.0,0.0,0.0,0.0,0.0,0.0
511,Compressor,AUS,7,0.0,0.0,0.0,0.0,0.0,0.0
512,Compressor,AUS,8,0.0,0.0,0.0,0.0,0.0,0.0
513,Compressor,AUS,9,0.0,0.0,0.0,0.0,0.0,0.0
514,Compressor,AUS,10,0.0,0.0,0.0,0.0,0.0,0.0
515,Compressor,AUS,11,0.0,0.0,0.0,0.0,0.0,0.0
516,Compressor,AUS,12,0.0,0.0,0.0,0.0,0.0,0.0
517,Compressor,AUS,13,0.0,0.0,0.0,0.0,0.0,0.0
518,Compressor,AUT,0,0.0,0.0,0.0,0.0,0.0,0.0
519,Compressor,AUT,1,0.0,0.0,0.0,0.0,0.0,0.0
520,Compressor,AUT,2,0.0,0.0,0.0,0.0,0.0,0.0
521,Compressor,AUT,3,0.0,0.0,0.0,0.0,0.0,0.0
522,Compressor,AUT,4,0.0,0.0,0.0,0.0,0.0,0.0
523,Compressor,AUT,5,0.0,0.0,0.0,0.0,0.0,0.0
524,Compressor,AUT,6,0.0,0.0,0.0,0.0,0.0,0.0
525,Compressor,AUT,7,0.0,0.0,0.0,0.0,0.0,0.0
526,Compressor,AUT,8,0.0,0.0,0.0,0.0,0.0,0.0
527,Compressor,AUT,9,0.0,0.0,0.0,0.0,0.0,0.0
528,Compressor,AUT,10,0.0,0.0,0.0,0.0,0.0,0.0
529,Compressor,AUT,11,0.0,0.0,0.0,0.0,0.0,0.0
530,Compressor,AUT,12,0.0,0.0,0.0,0.0,0.0,0.0
531,Compressor,AUT,13,0.0,0.0,0.0,0.0,0.0,0.0
532,Compressor,BRA,0,0.0,0.0,0.0,0.0,0.0,0.0
533,Compressor,BRA,1,0.0,0.0,0.0,0.0,0.0,0.0
534,Compressor,BRA,2,0.0,0.0,0.0,0.0,0.0,0.0
535,Compressor,BRA,3,0.0,0.0,0.0,0.0,0.0,0.0
536,Compressor,BRA,4,0.0,0.0,0.0,0.0,0.0,0.0
537,Compressor,BRA,5,0.0,0.0,0.0,0.0,0.0,0.0
538,Compressor,BRA,6,0.0,0.0,0.0,0.0,0.0,0.0
539,Compressor,BRA,7,0.0,0.0,0.0,0.0,0.0,0.0
540,Compressor,BRA,8,0.0,0.0,0.0,0.0,0.0,0.0
541,Compressor,BRA,9,0.0,0.0,0.0,0.0,0.0,0.0
542,Compressor,BRA,10,0.0,0.0,0.0,0.0,0.0,0.0
543,Compressor,BRA,11,0.0,0.0,0.0,0.0,0.0,0.0
544,Compressor,BRA,12,0.0,0.0,0.0,0.0,0.0,0.0
545,Compressor,BRA,13,0.0,0.0,0.0,0.0,0.0,0.0
546,Compressor,CHN,0,0.0,0.0,0.0,0.0,0.0,0.0
547,Compressor,CHN,1,0.0,0.0,0.0,0.0,0.0,0.0
548,Compressor,CHN,2,0.0,0.0,0.0,0.0,0.0,0.0
549,Compressor,CHN,3,0.0,0.0,0.0,0.0,0.0,0.0
550,Compressor,CHN,4,0.0,0.0,0.0,0.0,0.0,0.0
551,Compressor,CHN,5,0.0,0.0,0.0,0.0,0.0,0.0
552,Compressor,CHN,6,0.0,0.0,0.0,0.0,0.0,0.0
553,Compressor,CHN,7,0.0,0.0,0.0,0.0,0.0,0.0
554,Compressor,CHN,8,0.0,0.0,0.0,0.0,0.0,0.0
555,Compressor,CHN,9,0.0,0.0,0.0,0.0,0.0,0.0
556,Compressor,CHN,10,0.0,0.0,0.0,0.0,0.0,0.0
557,Compressor,CHN,11,0.0,0.0,0.0,0.0,0.0,0.0
558,Compressor,CHN,12,0.0,0.0,0.0,0.0,0.0,0.0
559,Compressor,CHN,13,0.0,0.0,0.0,0.0,0.0,0.0
560,Compressor,CZE,0,0.0,0.0,0.0,0.0,0.0,0.0
561,Compressor,CZE,1,0.0,0.0,0.0,0.0,0.0,0.0
562,Compressor,CZE,2,0.0,0.0,0.0,0.0,0.0,0.0
563,Compressor,CZE,3,0.0,0.0,0.0,0.0,0.0,0.0
564,Compressor,CZE,4,0.0,0.0,0.0,0.0,0.0,0.0
565,Compressor,CZE,5,0.0,0.0,0.0,0.0,0.0,0.0
566,Compressor,CZE,6,0.0,0.0,0.0,0.0,0.0,0.0
567,Compressor,CZE,7,0.0,0.0,0.0,0.0,0.0,0.0
568,Compressor,CZE,8,0.0,0.0,0.0,0.0,0.0,0.0
569,Compressor,CZE,9,0.0,0.0,0.0,0.0,0.0,0.0
570,Compressor,CZE,10,0.0,0.0,0.0,0.0,0.0,0.0
571,Compressor,CZE,11,0.0,0.0,0.0,0.0,0.0,0.0
572,Compressor,CZE,12,0.0,0.0,0.0,0.0,0.0,0.0
573,Compressor,CZE,13,0.0,0.0,0.0,0.0,0.0,0.0
574,Compressor,DEU,0,0.0,0.0,0.0,0.0,0.0,0.0
575,Compressor,DEU,1,0.0,0.0,0.0,0.0,0.0,0.0
576,Compressor,DEU,2,0.0,0.0,0.0,0.0,0.0,0.0
577,Compressor,DEU,3,0.0,0.0,0.0,0.0,0.0,0.0
578,Compressor,DEU,4,0.0,0.0,0.0,0.0,0.0,0.0
579,Compressor,DEU,5,0.0,0.0,0.0,0.0,0.0,0.0
580,Compressor,DEU,6,0.0,0.0,0.0,0.0,0.0,0.0
581,Compressor,DEU,7,0.0,0.0,0.0,0.0,0.0,0.0
582,Compressor,DEU,8,0.0,0.0,0.0,0.0,0.0,0.0
583,Compressor,DEU,9,0.0,0.0,0.0,0.0,0.0,0.0
584,Compressor,DEU,10,0.0,0.0,0.0,0.0,0.0,0.0
585,Compressor,DEU,11,0.0,0.0,0.0,0.0,0.0,0.0
586,Compressor,DEU,12,0.0,0.0,0.0,0.0,0.0,0.0
587,Compressor,DEU,13,0.0,0.0,0.0,0.0,0.0,0.0
588,Compressor,ITA,0,0.0,0.0,0.0,0.0,0.0,0.0
589,Compressor,ITA,1,0.0,0.0,0.0,0.0,0.0,0.0
590,Compressor,ITA,2,0.0,0.0,0.0,0.0,0.0,0.0
591,Compressor,ITA,3,0.0,0.0,0.0,0.0,0.0,0.0
592,Compressor,ITA,4,0.0,0.0,0.0,0.0,0.0,0.0
593,Compressor,ITA,5,0.0,0.0,0.0,0.0,0.0,0.0
594,Compressor,ITA,6,0.0,0.0,0.0,0.0,0.0,0.0
595,Compressor,ITA,7,0.0,0.0,0.0,0.0,0.0,0.0
596,Compressor,ITA,8,0.0,0.0,0.0,0.0,0.0,0.0
597,Compressor,ITA,9,0.0,0.0,0.0,0.0,0.0,0.0
598,Compressor,ITA,10,0.0,0.0,0.0,0.0,0.0,0.0
599,Compressor,ITA,11,0.0,0.0,0.0,0.0,0.0,0.0
600,Compressor,ITA,12,0.0,0.0,0.0,0.0,0.0,0.0
601,Compressor,ITA,13,0.0,0.0,0.0,0.0,0.0,0.0
602,Compressor,JPN,0,0.0,0.0,0.0,0.0,0.0,0.0
603,Compressor,JPN,1,0.0,0.0,0.0,0.0,0.0,0.0
604,Compressor,JPN,2,0.0,0.0,0.0,0.0,0.0,0.0
605,Compressor,JPN,3,0.0,0.0,0.0,0.0,0.0,0.0
606,Compressor,JPN,4,0.0,0.0,0.0,0.0,0.0,0.0
607,Compressor,JPN,5,0.0,0.0,0.0,0.0,0.0,0.0
608,Compressor,JPN,6,0.0,0.0,0.0,0.0,0.0,0.0
609,Compressor,JPN,7,0.0,0.0,0.0,0.0,0.0,0.0
610,Compressor,JPN,8,0.0,0.0,0.0,0.0,0.0,0.0
611,Compressor,JPN,9,0.0,0.0,0.0,0.0,0.0,0.0
612,Compressor,JPN,10,0.0,0.0,0.0,0.0,0.0,0.0
613,Compressor,JPN,11,0.0,0.0,0.0,0.0,0.0,0.0
614,Compressor,JPN,12,0.0,0.0,0.0,0.0,0.0,0.0
615,Compressor,JPN,13,0.0,0.0,0.0,0.0,0.0,0.0
616,Compressor,KOR,0,0.0,0.0,0.0,0.0,0.0,0.0
617,Compressor,KOR,1,0.0,0.0,0.0,0.0,0.0,0.0
618,Compressor,KOR,2,0.0,0.0,0.0,0.0,0.0,0.0
619,Compressor,KOR,3,0.0,0.0,0.0,0.0,0.0,0.0
620,Compressor,KOR,4,0.0,0.0,0.0,0.0,0.0,0.0
621,Compressor,KOR,5,0.0,0.0,0.0,0.0,0.0,0.0
622,Compressor,KOR,6,0.0,0.0,0.0,0.0,0.0,0.0
623,Compressor,KOR,7,0.0,0.0,0.0,0.0,0.0,0.0
624,Compressor,KOR,8,0.0,0.0,0.0,0.0,0.0,0.0
625,Compressor,KOR,9,0.0,0.0,0.0,0.0,0.0,0.0
626,Compressor,KOR,10,0.0,0.0,0.0,0.0,0.0,0.0
627,Compressor,KOR,11,0.0,0.0,0.0,0.0,0.0,0.0
628,Compressor,KOR,12,0.0,0.0,0.0,0.0,0.0,0.0
629,Compressor,KOR,13,0.0,0.0,0.0,0.0,0.0,0.0
630,Compressor,ROE,0,0.0,0.0,0.0,0.0,0.0,0.0
631,Compressor,ROE,1,0.0,0.0,0.0,0.0,0.0,0.0
632,Compressor,ROE,2,0.0,0.0,0.0,0.0,0.0,0.0
633,Compressor,ROE,3,0.0,0.0,0.0,0.0,0.0,0.0
634,Compressor,ROE,4,0.0,0.0,0.0,0.0,0.0,0.0
635,Compressor,ROE,5,0.0,0.0,0.0,0.0,0.0,0.0
636,Compressor,ROE,6,0.0,0.0,0.0,0.0,0.0,0.0
637,Compressor,ROE,7,0.0,0.0,0.0,0.0,0.0,0.0
638,Compressor,ROE,8,0.0,0.0,0.0,0.0,0.0,0.0
639,Compressor,ROE,9,0.0,0.0,0.0,0.0,0.0,0.0
640,Compressor,ROE,10,0.0,0.0,0.0,0.0,0.0,0.0
641,Compressor,ROE,11,0.0,0.0,0.0,0.0,0.0,0.0
642,Compressor,ROE,12,0.0,0.0,0.0,0.0,0.0,0.0
643,Compressor,ROE,13,0.0,0.0,0.0,0.0,0.0,0.0
644,Compressor,ROW,0,0.0,0.0,0.0,0.0,0.0,0.0
645,Compressor,ROW,1,0.0,0.0,0.0,0.0,0.0,0.0
646,Compressor,ROW,2,0.0,0.0,0.0,0.0,0.0,0.0
647,Compressor,ROW,3,0.0,0.0,0.0,0.0,0.0,0.0
648,Compressor,ROW,4,0.0,0.0,0.0,0.0,0.0,0.0
649,Compressor,ROW,5,0.0,0.0,0.0,0.0,0.0,0.0
650,Compressor,ROW,6,0.0,0.0,0.0,0.0,0.0,0.0
651,Compressor,ROW,7,0.0,0.0,0.0,0.0,0.0,0.0
652,Compressor,ROW,8,0.0,0.0,0.0,0.0,0.0,0.0
653,Compressor,ROW,9,0.0,0.0,0.0,0.0,0.0,0.0
654,Compressor,ROW,10,0.0,0.0,0.0,0.0,0.0,0.0
655,Compressor,ROW,11,0.0,0.0,0.0,0.0,0.0,0.0
656,Compressor,ROW,12,0.0,0.0,0.0,0.0,0.0,0.0
657,Compressor,ROW,13,0.0,0.0,0.0,0.0,0.0,0.0
658,Compressor,USA,0,0.0,0.0,0.0,0.0,0.0,0.0
659,Compressor,USA,1,0.0,0.0,0.0,0.0,0.0,0.0
660,Compressor,USA,2,0.0,0.0,0.0,0.0,0.0,0.0
661,Compressor,USA,3,0.0,0.0,0.0,0.0,0.0,0.0
662,Compressor,USA,4,0.0,0.0,0.0,0.0,0.0,0.0
663,Compressor,USA,5,0.0,0.0,0.0,0.0,0.0,0.0
