location,0,1,2,3,4,5,6,7,8,9,10,11,12,13
AUS,0.06969993493092126,0.07077361667075949,0.07189024568019124,0.0747865303197295,0.07653900117960233,0.07831155467926611,0.08010558126364423,0.08248138138822318,0.10191690037133481,0.10363761385424887,0.10978210080431922,0.10733851780958782,0.11341158917117632,0.1193234754865549
AUT,2.690560473831141,1.3980205590978951,1.3675851810144108,1.4442823337847912,1.413846955701307,1.3675851810144108,1.413846955701307,1.416984247557768,1.40404000718423,1.3291639242637852,1.1073323888893338,0.9417913952095365,0.9035343879314859,0.8859570179447234
BRA,0.0,0.0,0.0,0.0012795887858114141,0.0356171442457744,0.03741796895187797,0.05003474070263631,0.053855737015945614,0.055001817574291054,0.055001817574291054,0.05500181757429105,0.09609704304010246,0.09506991663298478,0.09506991663298478
CHN,0.03617656762962373,0.026349233441075873,0.017463046442502125,0.010344063269166745,0.005543684323122861,0.006474053332142256,0.00829063023462396,0.016000161571600755,0.022284360052058225,0.02508070859770938,0.038763904860030216,0.07798718557533721,0.11263648262648814,0.13844013462516475
CZE,3.6623072184765038,3.7160382839917867,3.802415502905156,3.8644907937120454,3.681592842377258,3.5763934713495376,3.765703328640094,4.765121865918325,5.257656033162117,5.6824221181110985,5.923160485359844,4.165616271693815,3.6850356564826265,3.6323671261583526
DEU,2.1358811238592676,2.1404114217323773,2.1404114217323773,2.132378978694948,2.140411421732376,2.140411421732376,2.125802958940036,2.1080415202909064,2.1253672170149502,2.134453526477019,2.134289649835593,2.13178598222819,2.1443054247809106,2.1555976624587836
ITA,1.9887048695548195,1.9862125484132873,1.998633340973277,2.0131656948399304,2.030168526798721,2.050061852466212,2.073337026404422,2.1716696208258717,2.1988303770785795,2.232842050793883,2.245624070136274,2.0277787175904365,2.002143648319722,1.99709088147051
JPN,1.7074087254862433,1.7074087254862433,1.7074087254862433,1.7149122177217087,1.7149122177217087,1.7149122177217087,1.7149122177217087,1.729309421784346,1.7510105936336422,1.7565880689621127,1.7259357324686329,1.7270906570997526,1.7346742388937963,1.7420130825755964
KOR,1.3501417345478346,1.4087774926751186,1.4688481840428613,1.514862951406708,1.528023115578661,1.5379829741521327,1.5412308011178009,1.5412308011178009,1.5412308011178009,1.5467798121598548,1.5972322853821295,1.6050455511691466,1.6124955084136736,1.6208653289409654
ROE,0.020635738689414363,0.021402385832764773,0.023005831485018967,0.02346343678769018,0.025120207778915674,0.027118075802888622,0.03357811656985367,0.05841746556992599,0.06755720747031575,0.07703828349403054,0.08645574891243821,0.0834786953466047,0.08874283233242038,0.09056883460247335
ROW,0.2852305061045007,0.28868643567081986,0.3268360371943158,0.3695497920684312,0.4169863136739947,0.40851572726187707,0.30128548889150214,0.24401303529393648,0.19678847593281154,0.17360626490744036,0.15868723211182767,0.14446820084385287,0.12601004368475097,0.11548672535527381
TOTAL,0.20171768544268176,0.19853802781190333,0.1991423218377613,0.20073427930030846,0.2012885272687965,0.1933437408459661,0.1824617692984907,0.18281430491496306,0.1851331273678707,0.19032552512033457,0.20387837791923835,0.22304525202225275,0.2352820338957992,0.24491787739966242
USA,0.388489204500083,0.38348123289356123,0.3532436537346542,0.3557054973657011,0.3319822613996876,0.3195999216051106,0.30929940057736555,0.3013224125268995,0.3002428570479077,0.29078388527878224,0.28029852772600183,0.27359876009366824,0.26311325470503555,0.2741476474989306
