location,commodity,timestep_0,timestep_1,timestep_2,timestep_3,timestep_4,timestep_5,timestep_6,timestep_7,timestep_8,timestep_9,timestep_10,timestep_11,timestep_12,timestep_13,average
AUS,Compressor,20471.58564,20471.58564,20471.58564,20471.58564,32976.003840000005,32976.003840000005,32976.00384000001,32976.00384000001,32976.00384,32976.003840000005,32976.00384,21448.759853420874,20471.585639999998,20471.58564,26793.592898101495
AUS,Copper_ore,5.546843835329639,5.546843835329639,5.546843835329639,5.546843835329639,3.313864080313021,3.252220539849217,3.1944877256875848,4.849169915978711,4.7523360881389305,4.708126247320369,4.6664053232880525,3.912611274637949,3.800836442920647,3.746344577205441,4.455984111189892
AUS,HP,39231.040229983424,36037.62762827645,36037.62579648271,36037.624066186516,37325.017841302666,37973.441533848294,36813.525661370666,36475.70602504808,36257.307688602436,36037.61743632967,36037.616290986625,36037.62601654791,36037.627477878945,36037.62893665804,36598.359473535886
AUS,Nickel,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.804321239999999,6.917442039999998,7.256804439999999,7.48304604,7.773928097142857,8.161770839999997,8.463426306666666,7.17792769170068
AUS,Refrigerant,15112.78647278788,15112.78647278788,15112.78647278788,15112.78647278788,15112.507783032968,15112.449791377852,15112.396095400898,15112.396095400898,15112.299812959456,15112.25648586081,15112.215954058847,15111.538493940345,15111.471182197802,15111.418828620266,15112.29260100012
AUT,Compressor,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.99676,3383.996760000001
AUT,Copper_ore,11.0069,2.7742659105229994,3.174304253785148,2.7742659105229994,2.7742659105229994,3.174304253785148,3.174304253785148,2.7742659105229994,3.174304253785148,3.174304253785148,3.174304253785148,3.174304253785148,2.7742659105229994,2.7742659105229994,3.562330374259573
AUT,HP,,,,,,,,,,3602.733482984352,3600.6701754371734,3600.2738007531702,3600.1069857355806,3600.0159591436745,3600.7600808107904
AUT,Nickel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5838582056361308,1.2363674199999997,1.2363674199999997,1.2496698649835314,3.2969797866666655,4.32728597,0.8521806190918806
AUT,Refrigerant,4240.5036439560445,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4233.592971721612,4234.08659116693
AUT,Bauxite,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170658,7.391895955170656
AUT,HEX,,432005.9129709091,432005.9129709091,432005.9129709091,946915.00388,946915.00388,946915.00388,946915.00388,,,,,,,726239.6792046753
AUT,Iron,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.6437125991806,2598.64371259918
BRA,Copper_ore,,,,,4.2961614792805864,3.84085023858062,4.926520362392687,4.490307066108043,4.354112470831499,4.339601617123357,4.293681712570695,4.293681712570695,4.201042024186442,4.205580529853242,4.3241539213497875
