location,time_operation,commodity,weighted_cost_per_unit,conversion_factor,levelized_cost_per_kw,scenario
AUS,0,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,1,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,2,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,3,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,4,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,5,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,6,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,7,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,8,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,9,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,10,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,11,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,12,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,13,Aluminium,1614.468,4.0375,6.518414549999999,S2
AUS,0,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,1,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,2,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,3,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,4,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,5,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,6,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,7,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,8,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,9,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,10,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,11,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,12,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,13,Bauxite,30.66,16.15,0.49515899999999996,S2
AUS,0,Compressor,28400.57665784776,1.0,28.40057665784776,S2
AUS,1,Compressor,28248.738199592102,1.0,28.248738199592104,S2
AUS,2,Compressor,27999.992663777546,1.0,27.999992663777547,S2
AUS,3,Compressor,27765.983993711732,1.0,27.765983993711732,S2
AUS,4,Compressor,34474.194569856685,1.0,34.474194569856685,S2
AUS,5,Compressor,34219.00096,1.0,34.219000959999995,S2
AUS,6,Compressor,34534.5634466941,1.0,34.5345634466941,S2
AUS,7,Compressor,34280.51680746228,1.0,34.28051680746228,S2
AUS,8,Compressor,35311.007114197375,1.0,35.31100711419737,S2
AUS,9,Compressor,35715.850121955555,1.0,35.715850121955555,S2
AUS,10,Compressor,36137.7994216025,1.0,36.1377994216025,S2
AUS,11,Compressor,33625.81089505399,1.0,33.62581089505399,S2
AUS,12,Compressor,31745.43180734506,1.0,31.74543180734506,S2
AUS,13,Compressor,26915.57419044523,1.0,26.91557419044523,S2
AUS,0,Copper_ore,2770.6829077200136,5.51666667,15.284934050157686,S2
AUS,1,Copper_ore,2770.6829077200136,5.51666667,15.284934050157686,S2
AUS,2,Copper_ore,2770.6829077200136,5.51666667,15.284934050157686,S2
AUS,3,Copper_ore,2770.6829077200136,5.51666667,15.284934050157686,S2
AUS,4,Copper_ore,1754.7493210848777,5.51666667,9.680367093834073,S2
AUS,5,Copper_ore,1759.867981004812,5.51666667,9.70860503440944,S2
AUS,6,Copper_ore,1764.6619081493384,5.51666667,9.735051532506057,S2
AUS,7,Copper_ore,2821.0459848366295,5.51666667,15.56277035908556,S2
AUS,8,Copper_ore,2835.0743993234732,5.51666667,15.640160445718076,S2
AUS,9,Copper_ore,2841.4791236355845,5.51666667,15.67549317486124,S2
AUS,10,Copper_ore,2847.523276057895,5.51666667,15.708836749077799,S2
AUS,11,Copper_ore,2956.7261815722422,5.51666667,16.311272778195956,S2
AUS,12,Copper_ore,2972.9191143882626,5.51666667,16.400603790951646,S2
AUS,13,Copper_ore,3056.7202245772055,5.51666667,16.862906582439987,S2
